%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1536693419600392184,2194,1536693419598194072,,1,1,1,GUIDED,4
1536693420599463320,2195,1536693420599024024,,1,1,1,GUIDED,4
1536693421601552920,2196,1536693421601327288,,1,1,1,GUIDED,4
1536693422579971320,2197,1536693422579556696,,1,1,1,GUIDED,4
1536693423613764280,2198,1536693423613505432,,1,1,1,GUIDED,4
1536693424598540152,2199,1536693424587029592,,1,1,1,GUIDED,4
1536693425618909944,2200,1536693425618589528,,1,1,1,GUIDED,4
1536693426581032568,2201,1536693426579156152,,1,1,1,GUIDED,4
1536693427609227608,2202,1536693427608773720,,1,1,1,GUIDED,4
1536693428612683352,2203,1536693428611733368,,1,1,1,GUIDED,4
1536693429612258232,2204,1536693429611944248,,1,1,1,GUIDED,4
1536693430617469080,2205,1536693430616925208,,1,1,1,GUIDED,4
1536693431618391704,2206,1536693431617380760,,1,1,1,GUIDED,4
1536693432632262424,2207,1536693432631916536,,1,1,1,GUIDED,4
1536693433608086616,2208,1536693433607643576,,1,1,1,GUIDED,4
1536693434604066968,2209,1536693434603696504,,1,1,1,GUIDED,4
1536693435619911896,2210,1536693435618432600,,1,1,1,GUIDED,4
1536693436599871480,2211,1536693436599547288,,1,1,1,GUIDED,4
1536693437589603992,2212,1536693437589346008,,1,1,1,GUIDED,4
1536693438610544824,2213,1536693438610330168,,1,1,1,GUIDED,4
1536693439638020440,2214,1536693439634736120,,1,1,1,GUIDED,4
1536693440624875640,2215,1536693440619299864,,1,1,1,GUIDED,4
1536693441610759928,2216,1536693441609450424,,1,1,1,GUIDED,4
1536693442622537304,2217,1536693442622241240,,1,1,1,GUIDED,4
1536693443598057336,2218,1536693443597714424,,1,1,1,GUIDED,4
1536693444579301240,2219,1536693444578977336,,1,1,1,GUIDED,4
1536693445620115928,2220,1536693445619789016,,1,1,1,GUIDED,4
1536693446636157848,2221,1536693446630128888,,1,1,1,GUIDED,4
1536693447589052952,2222,1536693447583593048,,1,1,1,GUIDED,4
1536693448603233752,2223,1536693448602445368,,1,1,1,GUIDED,4
1536693449597130200,2224,1536693449596408696,,1,1,1,GUIDED,4
1536693450626197176,2225,1536693450625621272,,1,1,1,GUIDED,4
1536693451594081400,2226,1536693451591985944,,1,1,1,GUIDED,4
1536693452591107288,2227,1536693452590722616,,1,1,1,GUIDED,4
1536693453595711896,2228,1536693453594797560,,1,1,1,GUIDED,4
1536693454596988952,2229,1536693454592790520,,1,1,1,GUIDED,4
1536693455587695512,2230,1536693455587258072,,1,1,1,GUIDED,4
1536693456605996824,2231,1536693456605485784,,1,1,1,GUIDED,4
1536693457605077432,2232,1536693457604740056,,1,1,1,GUIDED,4
1536693458573598520,2233,1536693458573224184,,1,1,1,GUIDED,4
1536693459612670136,2234,1536693459612213112,,1,1,1,GUIDED,4
1536693460577589240,2235,1536693460577213080,,1,1,1,GUIDED,4
1536693461608943992,2236,1536693461608305400,,1,1,1,GUIDED,4
1536693462591303832,2237,1536693462590646776,,1,1,1,GUIDED,4
1536693463610256728,2238,1536693463609301560,,1,1,1,GUIDED,4
1536693464586277784,2239,1536693464585997432,,1,1,1,GUIDED,4
1536693465597459896,2240,1536693465597122168,,1,1,1,GUIDED,4
1536693466615024056,2241,1536693466611048472,,1,1,1,GUIDED,4
1536693467666225912,2242,1536693467664873112,,1,1,1,GUIDED,4
1536693468609617144,2243,1536693468607191576,,1,1,1,GUIDED,4
1536693469600860632,2244,1536693469599948120,,1,1,1,GUIDED,4
1536693470596134232,2245,1536693470593931224,,1,1,1,GUIDED,4
1536693471613265048,2246,1536693471611554840,,1,1,1,GUIDED,4
1536693472614973944,2247,1536693472614096824,,1,1,1,GUIDED,4
1536693473619495864,2248,1536693473615148248,,1,1,1,GUIDED,4
1536693474608239288,2249,1536693474607995544,,1,1,1,GUIDED,4
1536693475578337464,2250,1536693475578047768,,1,1,1,GUIDED,4
1536693476597176152,2251,1536693476596926072,,1,1,1,GUIDED,4
1536693477599620824,2252,1536693477599212568,,1,1,1,GUIDED,4
1536693478589369592,2253,1536693478589119704,,1,1,1,GUIDED,4
1536693479610215384,2254,1536693479609999928,,1,1,1,GUIDED,4
1536693480639928888,2255,1536693480639591256,,1,1,1,GUIDED,4
1536693481614032728,2256,1536693481613780568,,1,1,1,GUIDED,4
1536693482600244344,2257,1536693482599993880,,1,1,1,GUIDED,4
1536693483576818136,2258,1536693483576484472,,1,1,1,GUIDED,4
1536693484593149880,2259,1536693484591460152,,1,1,1,GUIDED,4
1536693485606560664,2260,1536693485606191960,,1,1,1,GUIDED,4
1536693486578805816,2261,1536693486578467960,,1,1,1,GUIDED,4
1536693487612150456,2262,1536693487608493080,,1,1,1,GUIDED,4
1536693488623520120,2263,1536693488623217816,,1,1,1,GUIDED,4
1536693489576415992,2264,1536693489576163512,,1,1,1,GUIDED,4
