%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1536693419506013176,6829,1536693419505705880,,0,1514,1552,1514,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693419870734296,6830,1536693419870501144,,0,1514,1552,1514,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693420202685240,6831,1536693420201091160,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693420519237752,6832,1536693420518480696,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693420872202296,6833,1536693420869077432,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693421199662616,6834,1536693421199460728,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693421536331064,6835,1536693421535714616,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693421834646200,6836,1536693421834456312,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693422194991480,6837,1536693422194737368,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693422550164856,6838,1536693422549874456,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693422901066744,6839,1536693422900370584,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693423190760760,6840,1536693423189286488,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693423534004792,6841,1536693423532897784,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693423861976600,6842,1536693423861798424,,0,1514,1552,1515,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693424343684440,6843,1536693424343402392,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693424644043288,6844,1536693424643859512,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693425005255512,6845,1536693425005040856,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693425352448728,6846,1536693425350260824,,0,1514,1552,1542,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693425748192792,6847,1536693425747939000,,0,1514,1552,1551,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693426047291128,6848,1536693426046646712,,0,1514,1552,1551,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693426338445528,6849,1536693426337790360,,0,1514,1552,1551,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693426705499320,6850,1536693426704321752,,0,1514,1552,1551,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693427089106136,6851,1536693427088776088,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693427374236952,6852,1536693427374004920,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693427771047032,6853,1536693427770194552,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693428116045816,6854,1536693428115752248,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693428484103000,6855,1536693428483763896,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693428831471384,6856,1536693428831252952,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693429193425784,6857,1536693429192782520,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693429550214296,6858,1536693429549951640,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693429908005816,6859,1536693429905152152,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693430310078104,6860,1536693430308204120,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693430621484600,6861,1536693430621203384,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693430942695800,6862,1536693430941873112,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693431244824472,6863,1536693431244495320,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693431518277176,6864,1536693431518089752,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693431897461784,6865,1536693431897252440,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693432282193016,6866,1536693432281860696,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693432634719800,6867,1536693432634555032,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693432967141048,6868,1536693432966914392,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693433331190680,6869,1536693433330152568,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693433686265944,6870,1536693433686079736,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693433960241080,6871,1536693433960000440,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693434272892376,6872,1536693434272664152,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693434527862808,6873,1536693434527313592,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693434872551160,6874,1536693434872182200,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693435192812248,6875,1536693435192267800,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693435446719608,6876,1536693435446489624,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693435858448888,6877,1536693435858092408,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693436238197912,6878,1536693436237766520,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1536693436508252792,6879,1536693436502938360,,0,1514,1552,1517,1509,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
