%time,field.data
1536693419528237880,288.22
1536693419786108248,289.88
1536693420014124664,293.22
1536693420270713624,296.81
1536693420509097048,299.87
1536693420745388088,302.79
1536693421002104728,305.6
1536693421234219832,308.13
1536693421506760024,310.4
1536693421755618648,312.29
1536693422004392600,313.64
1536693422269619288,314.68
1536693422510501816,315.43
1536693422802311640,316.2
1536693422989375864,316.58
1536693423249566808,316.93
1536693423490354616,316.91
1536693423744720056,316.7
1536693423982801080,316.61
1536693424242718648,316.56
1536693424491121688,316.53
1536693424724109880,316.64
1536693424982045208,316.6
1536693425246365816,316.23
1536693425453322104,315.9
1536693425685342488,315.77
1536693425940966104,315.78
1536693426180833656,315.8
1536693426480706872,315.96
1536693426690683640,316.07
1536693426932532248,316.38
1536693427188331096,316.7
1536693427462044856,316.5
1536693427661091608,316.3
1536693427949004184,316.12
1536693428178924344,316.37
1536693428392778936,316.91
1536693428635436056,317.47
1536693428886193944,318.1
1536693429125634008,319.25
1536693429340947352,320.89
1536693429594910296,322.97
1536693429802572952,324.76
1536693430043577048,327.1
1536693430305855672,330.46
1536693430572118008,335.39
1536693430806060856,340.04
1536693430996346200,344.99
1536693431233677624,351.16
1536693431454877560,356.87
1536693431728243800,3.96
1536693431970817784,10.45
1536693432198529592,17.36
1536693432417239480,23.36
1536693432677587960,29.79
1536693432920443608,36.0
1536693433167512856,42.22
1536693433387001592,47.19
1536693433640465592,52.92
1536693433884350808,57.61
1536693434126276312,63.03
1536693434338864888,67.92
1536693434570555096,73.23
1536693434820914872,79.54
1536693435042823000,84.56
1536693435298755672,90.11
1536693435532856280,95.48
1536693435787327672,100.56
1536693436019606104,105.31
1536693436260903896,108.39
1536693436491886328,110.81
1536693436758122904,112.73
1536693436958251832,113.08
1536693437247107832,112.52
1536693437444779160,111.74
1536693437724223640,110.38
1536693437938065624,109.14
1536693438192808728,107.5
1536693438445222328,105.45
1536693438692951320,103.12
1536693438951164024,100.67
1536693439182151096,98.72
1536693439450578680,96.61
1536693439682818328,94.46
1536693439907188024,92.21
1536693440139193336,90.17
1536693440398545208,88.43
1536693440623796760,87.22
1536693440862589816,86.36
1536693441116364216,85.71
1536693441397358456,85.64
1536693441622266648,85.89
1536693441854539160,86.2
1536693442109583768,86.43
1536693442357527224,86.95
1536693442624642520,87.45
1536693442871583224,87.71
1536693443121174552,87.7
1536693443337646968,87.67
1536693443594579960,87.41
1536693443830163480,87.18
1536693444098103896,87.64
1536693444361379512,87.94
1536693444553544504,88.15
1536693444774901496,88.01
1536693445044452184,87.41
1536693445293107896,86.62
1536693445532985080,85.65
1536693445750005048,85.29
1536693445993127704,85.76
1536693446222188760,86.29
1536693446479980472,86.55
1536693446746903832,86.37
1536693446928669272,86.18
1536693447194709880,86.21
1536693447440970072,86.69
1536693447688540376,87.36
1536693447921082168,88.2
1536693448133802360,88.93
1536693448382151160,89.41
1536693448639066808,89.27
1536693448891271768,89.82
1536693449153096952,91.6
1536693449376350232,93.63
1536693449641747448,95.62
1536693449907841272,98.0
1536693450113810136,100.57
1536693450344434424,103.96
1536693450623049112,108.95
1536693450839371000,113.28
1536693451050776888,118.03
1536693451321886904,124.01
1536693451568133272,129.61
1536693451785716728,134.58
1536693452039746168,140.04
1536693452341796920,146.22
1536693452545352536,150.97
1536693452790912344,156.22
1536693453016552312,161.63
1536693453269375032,167.52
1536693453526048088,173.15
1536693453773872760,178.29
1536693453999135320,182.34
1536693454239478360,185.87
