%time,field.data
1536693475038442264,3
1536693475548426776,3
1536693476035819864,3
1536693476534916184,3
1536693477033749560,3
1536693477533158360,3
1536693478046114520,3
1536693478551717336,3
1536693479032823352,3
1536693479534970392,3
1536693480036346712,3
1536693480534412984,3
1536693481033412056,3
1536693481535118392,3
1536693482037418232,3
1536693482534527672,3
1536693483032600120,3
1536693483534759768,3
1536693484032860728,3
1536693484532894424,3
1536693485033148440,3
1536693485533902232,3
1536693486032267320,3
1536693486545222040,3
1536693487036002808,3
1536693487543029176,3
1536693488035302488,3
1536693488553648632,3
1536693489039672888,3
1536693489537019480,3
