%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1539875887248390440,2739,1539875887243925448,,1500,1479,1508,1556,1613,1613,1500,1926
1539875887591646504,2740,1539875887591266248,,1500,1500,1444,1523,1547,1547,1500,1926
1539875887822383400,2741,1539875887822124584,,1500,1516,1372,1500,1500,1500,1500,1926
1539875888218107112,2742,1539875888217842632,,1500,1523,1308,1483,1466,1466,1500,1926
1539875888466410824,2743,1539875888465653832,,1500,1526,1260,1464,1428,1428,1500,1926
1539875888856363496,2744,1539875888855096104,,1500,1532,1172,1458,1416,1416,1500,1926
1539875889201067656,2745,1539875889200751080,,1500,1536,1108,1465,1430,1430,1500,1926
1539875889520457768,2746,1539875889520097768,,1500,1533,1100,1475,1450,1450,1500,1926
1539875889873609832,2747,1539875889872459016,,1500,1525,1100,1486,1472,1472,1500,1926
1539875890211707048,2748,1539875890211494376,,1500,1518,1100,1483,1465,1465,1500,1926
1539875890620239688,2749,1539875890619958792,,1500,1512,1100,1494,1488,1488,1500,1926
1539875890924576296,2750,1539875890918574888,,1500,1502,1116,1496,1491,1491,1500,1926
1539875891288122952,2751,1539875891286075912,,1500,1480,1220,1496,1492,1492,1500,1926
1539875891476783400,2752,1539875891476590024,,1500,1468,1292,1499,1497,1497,1500,1926
1539875891877741576,2753,1539875891877407016,,1500,1459,1428,1502,1505,1505,1500,1926
1539875892231275464,2754,1539875892229884296,,1500,1465,1500,1500,1500,1500,1500,1926
1539875892563016136,2755,1539875892561702408,,1500,1480,1540,1504,1508,1508,1500,1926
1539875892819839240,2756,1539875892819420008,,1500,1485,1548,1508,1516,1516,1500,1926
1539875893255298088,2757,1539875893254862920,,1500,1498,1556,1501,1502,1502,1500,1926
1539875893560235880,2758,1539875893560061160,,1500,1510,1548,1500,1499,1499,1500,1926
1539875893881510504,2759,1539875893881146216,,1500,1524,1524,1496,1492,1492,1500,1926
1539875894177357128,2760,1539875894177092104,,1500,1529,1508,1498,1496,1496,1500,1926
1539875894552231464,2761,1539875894552010504,,1500,1533,1484,1500,1501,1501,1500,1926
1539875894788327656,2762,1539875894788143944,,1500,1534,1476,1501,1502,1502,1500,1926
1539875895118081384,2763,1539875895117865096,,1500,1536,1452,1503,1507,1507,1500,1926
1539875895572415656,2764,1539875895571921448,,1500,1528,1444,1509,1519,1519,1500,1926
1539875895954719176,2765,1539875895954546984,,1500,1522,1444,1505,1511,1511,1500,1926
1539875896346903016,2766,1539875896344253448,,1500,1524,1444,1505,1511,1511,1500,1926
1539875896622363720,2767,1539875896621996584,,1500,1522,1428,1512,1526,1526,1500,1926
1539875896971565480,2768,1539875896971094248,,1500,1512,1420,1510,1521,1521,1500,1926
1539875897253445768,2769,1539875897253036168,,1500,1510,1420,1504,1508,1508,1500,1926
1539875897607888808,2770,1539875897606482344,,1500,1500,1412,1519,1538,1538,1500,1926
1539875897942456872,2771,1539875897942186056,,1500,1490,1420,1521,1543,1543,1500,1926
1539875898352268488,2772,1539875898351921448,,1500,1483,1444,1515,1530,1530,1500,1926
1539875898617884808,2773,1539875898616457608,,1500,1484,1452,1531,1562,1562,1500,1926
1539875899043215496,2774,1539875899042981160,,1500,1482,1468,1534,1569,1569,1500,1926
1539875899443431080,2775,1539875899443091720,,1500,1457,1492,1516,1532,1532,1500,1926
1539875899759279624,2776,1539875899759049064,,1500,1446,1532,1506,1512,1512,1500,1926
1539875900109351624,2777,1539875900109065064,,1500,1449,1548,1507,1515,1515,1500,1926
1539875900508868712,2778,1539875900508619912,,1500,1442,1572,1503,1506,1506,1500,1926
1539875900797017352,2779,1539875900796346600,,1500,1452,1572,1508,1517,1517,1500,1926
1539875901135716200,2780,1539875901133729352,,1500,1471,1540,1517,1534,1534,1500,1926
1539875901462761288,2781,1539875901462503048,,1500,1472,1532,1511,1523,1523,1500,1926
1539875901835180808,2782,1539875901833921448,,1500,1467,1556,1499,1498,1498,1500,1926
1539875902175047784,2783,1539875902173639752,,1500,1473,1540,1498,1496,1496,1500,1926
1539875902446849064,2784,1539875902446513064,,1500,1479,1516,1498,1496,1496,1500,1926
1539875902842559912,2785,1539875902842348040,,1500,1485,1484,1499,1497,1497,1500,1926
1539875903174901416,2786,1539875903174598408,,1500,1478,1476,1494,1488,1488,1500,1926
1539875903552378216,2787,1539875903551992552,,1500,1473,1468,1491,1481,1481,1500,1926
1539875903922750248,2788,1539875903922516744,,1500,1470,1444,1480,1460,1460,1500,1926
1539875904220470600,2789,1539875904220211336,,1500,1472,1452,1464,1427,1427,1500,1926
1539875904461125480,2790,1539875904460632296,,1500,1483,1428,1462,1423,1423,1500,1926
1539875904684617960,2791,1539875904684225192,,1500,1491,1412,1461,1421,1421,1500,1926
1539875905048845480,2792,1539875905048526120,,1500,1500,1380,1468,1435,1435,1500,1926
1539875905359119592,2793,1539875905358577832,,1500,1504,1372,1483,1465,1465,1500,1926
1539875905762555912,2794,1539875905761301480,,1500,1508,1364,1504,1509,1509,1500,1926
1539875906096430152,2795,1539875906095825576,,1500,1509,1372,1507,1515,1515,1500,1926
1539875906470663848,2796,1539875906469609224,,1500,1502,1380,1528,1557,1557,1500,1926
1539875906815823048,2797,1539875906815108968,,1500,1494,1404,1512,1525,1525,1500,1926
1539875907238760008,2798,1539875907238316808,,1500,1492,1428,1513,1527,1527,1500,1926
1539875907563861128,2799,1539875907558569128,,1500,1488,1436,1527,1555,1555,1500,1926
1539875907962464040,2800,1539875907961606984,,1500,1480,1468,1524,1549,1549,1500,1926
1539875908299357416,2801,1539875908299010120,,1500,1475,1492,1517,1534,1534,1500,1926
1539875908557632904,2802,1539875908557356904,,1500,1457,1524,1506,1512,1512,1500,1926
1539875908922284136,2803,1539875908921946664,,1500,1450,1564,1503,1507,1507,1500,1926
1539875909281163656,2804,1539875909280847048,,1500,1454,1588,1500,1500,1500,1500,1926
1539875909645529608,2805,1539875909643439784,,1500,1462,1596,1488,1474,1474,1500,1926
1539875909981027016,2806,1539875909969750248,,1500,1474,1588,1479,1457,1457,1500,1926
1539875910377855816,2807,1539875910376241192,,1500,1487,1556,1467,1433,1433,1500,1926
1539875910701712744,2808,1539875910696919560,,1500,1498,1532,1464,1428,1428,1500,1926
1539875911014657640,2809,1539875911014129320,,1500,1509,1500,1465,1430,1430,1500,1926
1539875911367828776,2810,1539875911366308616,,1500,1523,1476,1471,1442,1442,1500,1926
1539875911760579336,2811,1539875911759446856,,1500,1531,1436,1484,1468,1468,1500,1926
1539875912145335432,2812,1539875912143605256,,1500,1537,1420,1487,1473,1473,1500,1926
1539875912521376488,2813,1539875912520945800,,1500,1537,1404,1493,1486,1486,1500,1926
1539875912858887528,2814,1539875912858103016,,1500,1538,1388,1499,1498,1498,1500,1926
1539875913197213288,2815,1539875913196389864,,1500,1533,1364,1496,1491,1491,1500,1926
1539875913663413224,2816,1539875913662921096,,1500,1517,1372,1501,1503,1503,1500,1926
