%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1539875887128130760,1989,1539875887127904136,,1539884151399000000,fcu
1539875887502138440,1990,1539875887499510664,,1539884151759000000,fcu
1539875888007205480,1991,1539875888003232712,,1539884152279000000,fcu
1539875888316926600,1992,1539875888307667624,,1539884152581000000,fcu
1539875888755211592,1993,1539875888754860040,,1539884153039000000,fcu
1539875889251876360,1994,1539875889251651464,,1539884153539000000,fcu
1539875889763095400,1995,1539875889762863528,,1539884154023000000,fcu
1539875890217771528,1996,1539875890217578568,,1539884154498000000,fcu
1539875890714735624,1997,1539875890714528008,,1539884154998000000,fcu
1539875891116654632,1998,1539875891112578600,,1539884155398000000,fcu
1539875891482400232,1999,1539875891481594856,,1539884155759000000,fcu
1539875892072447464,2000,1539875892072156968,,1539884156339000000,fcu
1539875892429780104,2001,1539875892428128648,,1539884156699000000,fcu
1539875892901723656,2002,1539875892901434504,,1539884157181000000,fcu
1539875893353248296,2003,1539875893353027912,,1539884157639000000,fcu
1539875893997386536,2004,1539875893997059528,,1539884158260000000,fcu
1539875894368088008,2005,1539875894367902152,,1539884158659000000,fcu
1539875894783340040,2006,1539875894783132520,,1539884159058000000,fcu
1539875895255162920,2007,1539875895254565992,,1539884159540000000,fcu
1539875895758194280,2008,1539875895758006792,,1539884160023000000,fcu
1539875896460524904,2009,1539875896460066696,,1539884160721000000,fcu
1539875896837558152,2010,1539875896837248648,,1539884161120000000,fcu
1539875897263735816,2011,1539875897263417224,,1539884161540000000,fcu
1539875897680298056,2012,1539875897673736808,,1539884161920000000,fcu
1539875898095523336,2013,1539875898095310152,,1539884162342000000,fcu
1539875898625289224,2014,1539875898624281768,,1539884162898000000,fcu
1539875899099645640,2015,1539875899099230984,,1539884163378000000,fcu
1539875899627441640,2016,1539875899626945896,,1539884163899000000,fcu
1539875900209006088,2017,1539875900208284808,,1539884164480000000,fcu
1539875900758903880,2018,1539875900758568168,,1539884165023000000,fcu
1539875901139439752,2019,1539875901139151048,,1539884165422000000,fcu
1539875901635283944,2020,1539875901633323432,,1539884165919000000,fcu
1539875902135044904,2021,1539875902134526568,,1539884166401000000,fcu
1539875902685098824,2022,1539875902683591048,,1539884166959000000,fcu
1539875903147742760,2023,1539875903146273352,,1539884167422000000,fcu
1539875903718801864,2024,1539875903716954600,,1539884168001000000,fcu
1539875904159455272,2025,1539875904154283304,,1539884168422000000,fcu
1539875904508142568,2026,1539875904507604520,,1539884168760000000,fcu
1539875904939109064,2027,1539875904938570984,,1539884169221000000,fcu
1539875905364142824,2028,1539875905363601608,,1539884169639000000,fcu
1539875905853001864,2029,1539875905852684104,,1539884170139000000,fcu
1539875906338392680,2030,1539875906338106696,,1539884170621000000,fcu
1539875906776235432,2031,1539875906776020904,,1539884171038000000,fcu
1539875907447820904,2032,1539875907447541544,,1539884171720000000,fcu
1539875908001289640,2033,1539875908001133928,,1539884172279000000,fcu
1539875908444638728,2034,1539875908443170472,,1539884172720000000,fcu
1539875908863644200,2035,1539875908863495816,,1539884173139000000,fcu
1539875909469504136,2036,1539875909469282376,,1539884173759000000,fcu
1539875909947839144,2037,1539875909946546344,,1539884174222000000,fcu
1539875910457536040,2038,1539875910456622056,,1539884174720000000,fcu
1539875910918748168,2039,1539875910918084456,,1539884175197000000,fcu
1539875911463546792,2040,1539875911463196584,,1539884175721000000,fcu
1539875911976356552,2041,1539875911975563272,,1539884176238000000,fcu
1539875912456099016,2042,1539875912454208456,,1539884176739000000,fcu
1539875912910838952,2043,1539875912910588232,,1539884177198000000,fcu
1539875913397989864,2044,1539875913397783496,,1539884177659000000,fcu
1539875913968360776,2045,1539875913965016200,,1539884178239000000,fcu
1539875914541691880,2046,1539875914541510056,,1539884178801000000,fcu
1539875914951586280,2047,1539875914949888904,,1539884179223000000,fcu
1539875915440474504,2048,1539875915440046216,,1539884179719000000,fcu
1539875915886125320,2049,1539875915885879016,,1539884180159000000,fcu
1539875916341397800,2050,1539875916340916808,,1539884180622000000,fcu
1539875916916867624,2051,1539875916916653736,,1539884181202000000,fcu
1539875917259828488,2052,1539875917257949128,,1539884181520000000,fcu
1539875917677134344,2053,1539875917676861576,,1539884181959000000,fcu
1539875918048920680,2054,1539875918048746152,,1539884182319000000,fcu
1539875918641758760,2055,1539875918641518504,,1539884182900000000,fcu
1539875919021192296,2056,1539875919021044232,,1539884183279000000,fcu
1539875919449202344,2057,1539875919449022408,,1539884183739000000,fcu
1539875920000776520,2058,1539875920000338632,,1539884184259000000,fcu
1539875920305973256,2059,1539875920303642664,,1539884184580000000,fcu
1539875920686035048,2060,1539875920685355048,,1539884184959000000,fcu
1539875921081629224,2061,1539875921081307624,,1539884185359000000,fcu
1539875921626306088,2062,1539875921624589128,,1539884185899000000,fcu
1539875922179633128,2063,1539875922179405192,,1539884186439000000,fcu
1539875922677019496,2064,1539875922676724968,,1539884186959000000,fcu
1539875923245230696,2065,1539875923244807720,,1539884187519000000,fcu
1539875923554057192,2066,1539875923553831496,,1539884187822000000,fcu
1539875923973133096,2067,1539875923972948424,,1539884188241000000,fcu
