%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1539875887157175976,4377,1539875887156887528,base_link,0,1,40.5914094,-79.8957657,377.266058336,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875887359663400,4378,1539875887359116808,base_link,0,1,40.5914173,-79.8958055,376.986014153,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875887560801096,4379,1539875887560525640,base_link,0,1,40.5914264,-79.8958449,376.905969879,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875887741079112,4380,1539875887740745672,base_link,0,1,40.5914373,-79.8958833,376.975925877,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875887967391720,4381,1539875887967007464,base_link,0,1,40.5914496,-79.8959202,377.025882829,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888185855208,4382,1539875888183951400,base_link,0,1,40.591463,-79.895956,376.96584045,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888344066152,4383,1539875888343610888,base_link,0,1,40.5914774,-79.8959904,376.765799091,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888553274696,4384,1539875888552872776,base_link,0,1,40.5914937,-79.896023,376.495758783,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888745097416,4385,1539875888744684200,base_link,0,1,40.5915116,-79.8960538,376.185719654,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888964682408,4386,1539875888963269576,base_link,0,1,40.5915308,-79.896083,375.795681623,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
