%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1539875887230051976,3644,1539875887229301512,base_link,0,1,40.5914182,-79.8958287,382.595989962,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875887459656200,3645,1539875887458838344,base_link,0,1,40.5914283,-79.8958718,382.515941471,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875887687238632,3646,1539875887686015272,base_link,0,1,40.5914413,-79.8959133,382.615893405,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875887923023816,3647,1539875887922321352,base_link,0,1,40.5914582,-79.8959565,382.695841958,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888200832168,3648,1539875888199664424,base_link,0,1,40.5914801,-79.8960044,382.49578359,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888407698152,3649,1539875888403739880,base_link,0,1,40.5914992,-79.8960397,382.205739336,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888684282440,3650,1539875888683285288,base_link,0,1,40.5915245,-79.8960784,381.825688991,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875888906477448,3651,1539875888905284520,base_link,0,1,40.5915475,-79.896109,381.42564793,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875889124686728,3652,1539875889123649832,base_link,0,1,40.5915711,-79.8961382,380.885608059,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875889376040200,3653,1539875889375349576,base_link,0,1,40.5915992,-79.8961718,379.99556179,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875889612690696,3654,1539875889611492424,base_link,0,1,40.5916272,-79.8962047,378.865516289,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875889836688968,3655,1539875889835623016,base_link,0,1,40.5916508,-79.8962323,377.715478078,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875890091367240,3656,1539875890090130472,base_link,0,1,40.5916744,-79.8962597,376.385440078,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875890297891016,3657,1539875890297008200,base_link,0,1,40.5917004,-79.8962898,374.825398308,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875890584442408,3658,1539875890583003816,base_link,0,1,40.5917289,-79.8963231,373.045352216,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875890816245480,3659,1539875890815482216,base_link,0,1,40.5917577,-79.8963572,371.165305186,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875891046018760,3660,1539875891043689992,base_link,0,1,40.5917823,-79.8963866,369.485264742,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875891320929256,3661,1539875891319983016,base_link,0,1,40.5918118,-79.8964223,367.485215795,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875891549389288,3662,1539875891548427624,base_link,0,1,40.5918392,-79.8964563,365.635169478,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875891800365960,3663,1539875891798742440,base_link,0,1,40.5918691,-79.8964947,363.805117614,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875892015427112,3664,1539875892011986152,base_link,0,1,40.5918952,-79.8965287,362.565071857,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875892278757320,3665,1539875892276817960,base_link,0,1,40.5919268,-79.8965702,361.555016125,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875892522323208,3666,1539875892521531272,base_link,0,1,40.5919565,-79.8966096,361.134963348,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875892748137352,3667,1539875892747617384,base_link,0,1,40.5919834,-79.896646,361.074914824,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875892977036584,3668,1539875892976150312,base_link,0,1,40.5920099,-79.8966826,361.11486627,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875893218357224,3669,1539875893217167528,base_link,0,1,40.5920407,-79.8967254,361.34480958,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875893468356488,3670,1539875893467225288,base_link,0,1,40.5920688,-79.8967634,361.694758943,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875893748730696,3671,1539875893748158760,base_link,0,1,40.5921009,-79.8968055,362.474702448,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875893948147208,3672,1539875893946859816,base_link,0,1,40.5921234,-79.8968344,363.14466348,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875894170533128,3673,1539875894169623208,base_link,0,1,40.5921476,-79.8968656,363.814621455,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875894440569448,3674,1539875894438749448,base_link,0,1,40.5921758,-79.8969019,364.504572549,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875894681789352,3675,1539875894680468456,base_link,0,1,40.5922011,-79.8969348,365.104528339,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875894944524936,3676,1539875894943963528,base_link,0,1,40.59223,-79.8969728,365.774477419,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875895162758344,3677,1539875895161654472,base_link,0,1,40.5922502,-79.8969995,366.22444169,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875895418711112,3678,1539875895417786632,base_link,0,1,40.5922778,-79.8970369,366.68439194,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875895650541640,3679,1539875895649040200,base_link,0,1,40.5922991,-79.8970663,366.854353002,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875895896228424,3680,1539875895895646600,base_link,0,1,40.5923241,-79.8971008,366.934307314,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875896191251400,3681,1539875896190476168,base_link,0,1,40.5923511,-79.8971377,367.004258347,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875896438343464,3682,1539875896437276040,base_link,0,1,40.5923741,-79.8971692,367.244216573,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875896663831592,3683,1539875896662980680,base_link,0,1,40.5923968,-79.8972011,367.554174521,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875896913998440,3684,1539875896912605128,base_link,0,1,40.5924194,-79.8972333,367.714132209,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875897114893160,3685,1539875897113793096,base_link,0,1,40.5924405,-79.8972627,367.794093388,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875897368568232,3686,1539875897367287464,base_link,0,1,40.5924642,-79.8972946,367.944050939,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875897579484424,3687,1539875897578758952,base_link,0,1,40.592484,-79.8973216,368.034015122,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875897772317160,3688,1539875897771342760,base_link,0,1,40.5925038,-79.8973489,368.003979003,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875898081381960,3689,1539875898079171656,base_link,0,1,40.5925341,-79.8973898,367.743924635,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875898321373992,3690,1539875898318434952,base_link,0,1,40.5925594,-79.8974218,367.473881446,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875898488179048,3691,1539875898486959688,base_link,0,1,40.5925798,-79.8974451,367.313849185,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875898722506472,3692,1539875898721767912,base_link,0,1,40.5926059,-79.8974725,367.16381038,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875898964256744,3693,1539875898963304552,base_link,0,1,40.5926388,-79.8975026,367.04376601,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875899192534120,3694,1539875899191552008,base_link,0,1,40.5926681,-79.8975262,366.96372978,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
1539875899492890088,3695,1539875899492040968,base_link,0,1,40.5927129,-79.8975571,366.673679695,0.489999983311,0.0,0.0,0.0,0.489999983311,0.0,0.0,0.0,1.95999993324,1
