%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1538769413132132288,966,1538769413131811424,,1538773527557000000,fcu
1538769413323024992,967,1538769413322712032,,1538773527740000000,fcu
1538769413774393888,968,1538769413774176864,,1538773528179000000,fcu
1538769414190613696,969,1538769414190061792,,1538773528598000000,fcu
1538769414567133024,970,1538769414566948864,,1538773528998000000,fcu
1538769415049935136,971,1538769415049767072,,1538773529479000000,fcu
1538769415526999744,972,1538769415526802688,,1538773529959000000,fcu
1538769415943303520,973,1538769415943096736,,1538773530358000000,fcu
1538769416412786016,974,1538769416412463360,,1538773530838000000,fcu
1538769416788608064,975,1538769416787428192,,1538773531202000000,fcu
1538769417407057312,976,1538769417406686432,,1538773531840000000,fcu
1538769417997245376,977,1538769417993591552,,1538773532426000000,fcu
1538769418366706624,978,1538769418365924096,,1538773532799000000,fcu
1538769418713889056,979,1538769418713337728,,1538773533138000000,fcu
1538769419199641216,980,1538769419199320736,,1538773533602000000,fcu
1538769419628923904,981,1538769419628753536,,1538773534039000000,fcu
1538769420135112192,982,1538769420134769472,,1538773534558000000,fcu
1538769420683446144,983,1538769420682538784,,1538773535100000000,fcu
1538769421137414784,984,1538769421137137632,,1538773535560000000,fcu
1538769421533656384,985,1538769421533354784,,1538773535958000000,fcu
1538769422237337664,986,1538769422236415040,,1538773536658000000,fcu
1538769422573457664,987,1538769422573271744,,1538773536998000000,fcu
1538769423051633408,988,1538769423051392192,,1538773537480000000,fcu
1538769423465235136,989,1538769423463539808,,1538773537857000000,fcu
1538769424058893600,990,1538769424058653056,,1538773538479000000,fcu
1538769424556778304,991,1538769424556491584,,1538773538959000000,fcu
1538769425028855712,992,1538769425028719008,,1538773539440000000,fcu
1538769425482792896,993,1538769425482593888,,1538773539920000000,fcu
1538769426061222784,994,1538769426060891040,,1538773540479000000,fcu
1538769426568339360,995,1538769426566932992,,1538773540980000000,fcu
1538769427169066880,996,1538769427168800960,,1538773541599000000,fcu
1538769427566618528,997,1538769427563024832,,1538773541978000000,fcu
