%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1538769413046538176,399,1538769413043906912,,1,1,1,GUIDED,4
1538769414021384704,400,1538769414020878912,,1,1,1,GUIDED,4
1538769415030224640,401,1538769415028368544,,1,1,1,GUIDED,4
1538769416014248000,402,1538769416013701472,,1,1,1,GUIDED,4
1538769417022506880,403,1538769417022258208,,1,1,1,GUIDED,4
1538769418033084736,404,1538769418032669312,,1,1,1,GUIDED,4
1538769419038865536,405,1538769419038548800,,1,1,1,GUIDED,4
1538769420027564288,406,1538769420027148800,,1,1,1,GUIDED,4
1538769421056352576,407,1538769421056075232,,1,1,1,GUIDED,4
1538769422008512512,408,1538769421998287040,,1,1,1,GUIDED,4
1538769423012702112,409,1538769423012263488,,1,1,1,GUIDED,4
1538769424056651648,410,1538769424055954304,,1,1,1,GUIDED,4
1538769425026965152,411,1538769425026676736,,1,1,1,GUIDED,4
1538769426016147968,412,1538769426015244256,,1,1,1,GUIDED,4
1538769427013534336,413,1538769427013336608,,1,1,1,GUIDED,4
1538769428014572576,414,1538769428014201792,,1,1,1,GUIDED,4
1538769429024524960,415,1538769429022529792,,1,1,1,GUIDED,4
1538769430021770272,416,1538769430020236800,,1,1,1,GUIDED,4
1538769431027740544,417,1538769431027247552,,1,1,1,GUIDED,4
1538769432020412576,418,1538769432018176960,,1,1,1,GUIDED,4
1538769433011893472,419,1538769433010548704,,1,1,1,GUIDED,4
1538769434037708256,420,1538769434037323904,,1,1,1,GUIDED,4
1538769435064676320,421,1538769435064082496,,1,1,1,GUIDED,4
1538769436012867552,422,1538769436012386944,,1,1,1,GUIDED,4
1538769437022710016,423,1538769437022158400,,1,1,1,GUIDED,4
1538769438087247712,424,1538769438085780832,,1,1,1,GUIDED,4
1538769439017520224,425,1538769439016171776,,1,1,1,GUIDED,4
1538769440013724288,426,1538769440012157312,,1,1,1,GUIDED,4
1538769441071825568,427,1538769441071171232,,1,1,1,GUIDED,4
1538769442033718208,428,1538769442033382912,,1,1,1,GUIDED,4
1538769443029359392,429,1538769443028994784,,1,1,1,GUIDED,4
1538769444029530464,430,1538769444027956288,,1,1,1,GUIDED,4
1538769445024737280,431,1538769445024218784,,1,1,1,GUIDED,4
1538769446047554048,432,1538769446046933568,,1,1,1,GUIDED,4
1538769447015080608,433,1538769447014796416,,1,1,1,GUIDED,4
1538769448013545280,434,1538769448010275392,,1,1,1,GUIDED,4
1538769449047243424,435,1538769449046353664,,1,1,1,GUIDED,4
1538769450028104544,436,1538769450026280512,,1,1,1,GUIDED,4
1538769451041885056,437,1538769451037564768,,1,1,1,GUIDED,4
1538769452040045472,438,1538769452034737024,,1,1,1,GUIDED,4
1538769453008016640,439,1538769453007687040,,1,1,1,GUIDED,4
1538769454024686112,440,1538769454024131744,,1,1,1,GUIDED,4
1538769455016689056,441,1538769455016322176,,1,1,1,GUIDED,4
1538769456028437760,442,1538769456027860128,,1,1,1,GUIDED,4
1538769457025349792,443,1538769457024344928,,1,1,1,GUIDED,4
1538769458017141760,444,1538769458016552096,,1,1,1,GUIDED,4
1538769459030228352,445,1538769459029535872,,1,1,1,GUIDED,4
1538769460038699232,446,1538769460037998080,,1,1,1,GUIDED,4
1538769461000146912,447,1538769460997788832,,1,1,1,GUIDED,4
1538769462005346304,448,1538769462004699008,,1,1,1,GUIDED,4
1538769463032887520,449,1538769463032416384,,1,1,1,GUIDED,4
1538769464031915840,450,1538769464031404416,,1,1,1,GUIDED,4
1538769465020686784,451,1538769465019123744,,1,1,1,GUIDED,4
1538769466032662240,452,1538769466031326464,,1,1,1,GUIDED,4
1538769467023673088,453,1538769467022715392,,1,1,1,GUIDED,4
1538769468038077696,454,1538769468037515936,,1,1,1,GUIDED,4
1538769469020381408,455,1538769469019889600,,1,1,1,GUIDED,4
1538769470015716256,456,1538769470015161152,,1,1,1,GUIDED,4
1538769471034219136,457,1538769471033728800,,1,1,1,GUIDED,4
1538769472048740928,458,1538769472048181792,,1,1,1,GUIDED,4
1538769473078517536,459,1538769473077828352,,1,1,1,GUIDED,4
1538769474019504992,460,1538769474018256384,,1,1,1,GUIDED,4
1538769475035415328,461,1538769475033180064,,1,1,1,GUIDED,4
1538769476024770976,462,1538769476024313920,,1,1,1,GUIDED,4
1538769477024915648,463,1538769477024551104,,1,1,1,GUIDED,4
1538769478023364352,464,1538769478022731584,,1,1,1,GUIDED,4
1538769479022470304,465,1538769479022129696,,1,1,1,GUIDED,4
1538769480014895584,466,1538769480014630592,,1,1,1,GUIDED,4
1538769481011670464,467,1538769481011392800,,1,1,1,GUIDED,4
1538769482042516384,468,1538769482041775488,,1,1,1,GUIDED,4
1538769483030125984,469,1538769483029264800,,1,1,1,GUIDED,4
1538769484027323232,470,1538769484025148800,,1,1,1,GUIDED,4
1538769485008533280,471,1538769485007601440,,1,1,1,GUIDED,4
1538769486017209120,472,1538769486011668640,,1,1,1,GUIDED,4
1538769487038550624,473,1538769487038029728,,1,1,1,GUIDED,4
1538769488012854816,474,1538769488012597472,,1,1,1,GUIDED,4
1538769489004520992,475,1538769489004160192,,1,1,1,GUIDED,4
1538769490036385632,476,1538769490031759072,,1,1,1,GUIDED,4
1538769491046973440,477,1538769491046622400,,1,1,1,GUIDED,4
1538769492014803040,478,1538769492013282208,,1,1,1,GUIDED,4
1538769493019858464,479,1538769493018667904,,1,1,1,GUIDED,4
1538769494029166400,480,1538769494028427264,,1,1,1,GUIDED,4
1538769495013655168,481,1538769495013250752,,1,1,1,GUIDED,4
1538769496010385632,482,1538769496009803904,,1,1,1,GUIDED,4
1538769497029831424,483,1538769497028899872,,1,1,1,GUIDED,4
1538769498022099872,484,1538769498021597344,,1,1,1,GUIDED,4
1538769499012484224,485,1538769499011451264,,1,1,1,GUIDED,4
1538769499995186688,486,1538769499994636928,,1,1,1,GUIDED,4
1538769501028829152,487,1538769501028448768,,1,1,1,GUIDED,4
1538769502004958496,488,1538769502003101472,,1,1,1,GUIDED,4
