%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1539875256784488008,621,1539875256784125096,,1539885475601000000,fcu
1539875257198002056,622,1539875257197815400,,1539885476022000000,fcu
1539875257818823656,623,1539875257817993736,,1539885476660000000,fcu
1539875258348473192,624,1539875258346594312,,1539885477178000000,fcu
1539875258760013416,625,1539875258759661672,,1539885477599000000,fcu
1539875259212323048,626,1539875259211550504,,1539885478041000000,fcu
1539875259783105192,627,1539875259777955912,,1539885478602000000,fcu
1539875260274954024,628,1539875260273672360,,1539885479120000000,fcu
1539875260671542792,629,1539875260671172872,,1539885479520000000,fcu
1539875261277103240,630,1539875261274142344,,1539885480120000000,fcu
1539875261873931016,631,1539875261865340520,,1539885480701000000,fcu
1539875262425370312,632,1539875262424770120,,1539885481240000000,fcu
1539875262744923048,633,1539875262744708232,,1539885481579000000,fcu
1539875263330657704,634,1539875263330255560,,1539885482180000000,fcu
1539875263858661768,635,1539875263858244264,,1539885482700000000,fcu
1539875264401330472,636,1539875264400986088,,1539885483240000000,fcu
1539875264954617032,637,1539875264954226664,,1539885483799000000,fcu
1539875265350452360,638,1539875265349010536,,1539885484199000000,fcu
1539875266044862024,639,1539875266044597736,,1539885484879000000,fcu
1539875266505306760,640,1539875266504331720,,1539885485340000000,fcu
1539875267026355720,641,1539875267026090792,,1539885485879000000,fcu
1539875267471136488,642,1539875267469743176,,1539885486320000000,fcu
1539875267867858664,643,1539875267867578952,,1539885486701000000,fcu
1539875268436674312,644,1539875268435076968,,1539885487279000000,fcu
1539875268881282600,645,1539875268880809544,,1539885487720000000,fcu
1539875269322856744,646,1539875269318976712,,1539885488160000000,fcu
1539875269808702600,647,1539875269808111912,,1539885488641000000,fcu
1539875270435539720,648,1539875270435206120,,1539885489279000000,fcu
1539875270926601416,649,1539875270923097448,,1539885489761000000,fcu
1539875271439483208,650,1539875271436580232,,1539885490261000000,fcu
1539875271803919496,651,1539875271803538696,,1539885490641000000,fcu
1539875272407574408,652,1539875272407229864,,1539885491260000000,fcu
1539875272979736904,653,1539875272979548552,,1539885491823000000,fcu
1539875273514975144,654,1539875273513598056,,1539885492360000000,fcu
1539875274026399048,655,1539875274026215656,,1539885492861000000,fcu
1539875274522995016,656,1539875274519626664,,1539885493360000000,fcu
1539875275126044904,657,1539875275123835592,,1539885493961000000,fcu
1539875275479421192,658,1539875275478026568,,1539885494320000000,fcu
1539875275960949768,659,1539875275960735944,,1539885494801000000,fcu
1539875276554867464,660,1539875276554620392,,1539885495402000000,fcu
1539875276919341416,661,1539875276916610344,,1539885495740000000,fcu
1539875277373655496,662,1539875277373346920,,1539885496202000000,fcu
1539875277956003624,663,1539875277955870088,,1539885496802000000,fcu
1539875278351534984,664,1539875278351302952,,1539885497182000000,fcu
1539875278860849896,665,1539875278858968360,,1539885497701000000,fcu
1539875279284468584,666,1539875279284274984,,1539885498140000000,fcu
1539875279883066952,667,1539875279882895144,,1539885498720000000,fcu
1539875280273046408,668,1539875280272212680,,1539885499100000000,fcu
1539875280770635336,669,1539875280770394760,,1539885499602000000,fcu
1539875281271789000,670,1539875281270898600,,1539885500100000000,fcu
1539875281814075912,671,1539875281813825576,,1539885500640000000,fcu
1539875282149171176,672,1539875282148237416,,1539885500978000000,fcu
1539875282640175240,673,1539875282639831912,,1539885501479000000,fcu
1539875283145120424,674,1539875283144405896,,1539885501982000000,fcu
1539875283818923624,675,1539875283818631912,,1539885502660000000,fcu
1539875284296176712,676,1539875284293929736,,1539885503139000000,fcu
1539875284820559624,677,1539875284819882696,,1539885503662000000,fcu
1539875285353384232,678,1539875285350690056,,1539885504199000000,fcu
1539875285813949000,679,1539875285813714056,,1539885504641000000,fcu
1539875286314855880,680,1539875286314390376,,1539885505160000000,fcu
1539875286855833800,681,1539875286852602696,,1539885505679000000,fcu
1539875287200557704,682,1539875287192412040,,1539885506023000000,fcu
1539875287418748904,683,1539875287418112520,,1539885506241000000,fcu
1539875287852334152,684,1539875287851924808,,1539885506701000000,fcu
1539875288271050792,685,1539875288270580456,,1539885507120000000,fcu
1539875288836600904,686,1539875288836346216,,1539885507698000000,fcu
1539875289336189352,687,1539875289335983912,,1539885508161000000,fcu
1539875289763446152,688,1539875289761777544,,1539885508602000000,fcu
1539875290284584456,689,1539875290284310536,,1539885509140000000,fcu
1539875290718156520,690,1539875290717290280,,1539885509542000000,fcu
1539875291010308264,691,1539875291009940072,,1539885509861000000,fcu
1539875291610837832,692,1539875291609596200,,1539885510443000000,fcu
1539875292028779912,693,1539875292026902792,,1539885510860000000,fcu
1539875292458283912,694,1539875292458054152,,1539885511300000000,fcu
1539875292959482344,695,1539875292959287912,,1539885511799000000,fcu
1539875293364463464,696,1539875293364263240,,1539885512201000000,fcu
1539875293719085992,697,1539875293718583368,,1539885512560000000,fcu
1539875294156907240,698,1539875294156167912,,1539885512999000000,fcu
1539875294532236392,699,1539875294527596136,,1539885513361000000,fcu
1539875295058841416,700,1539875295058654600,,1539885513899000000,fcu
1539875295592980776,701,1539875295592675912,,1539885514424000000,fcu
1539875296291109480,702,1539875296290851016,,1539885515139000000,fcu
1539875296780150664,703,1539875296779926216,,1539885515622000000,fcu
1539875297128619400,704,1539875297128303496,,1539885515960000000,fcu
1539875297460789064,705,1539875297459768104,,1539885516300000000,fcu
1539875297894581512,706,1539875297893042760,,1539885516700000000,fcu
1539875298217153384,707,1539875298216857320,,1539885517060000000,fcu
1539875298807823336,708,1539875298802718376,,1539885517641000000,fcu
1539875299393531368,709,1539875299391126280,,1539885518224000000,fcu
1539875299925919112,710,1539875299925712584,,1539885518760000000,fcu
1539875300416927400,711,1539875300416697640,,1539885519260000000,fcu
1539875300967675656,712,1539875300967375784,,1539885519801000000,fcu
1539875301477554152,713,1539875301476868264,,1539885520298000000,fcu
1539875301854774792,714,1539875301854376520,,1539885520701000000,fcu
1539875302367878792,715,1539875302367572200,,1539885521222000000,fcu
1539875302937932936,716,1539875302937582120,,1539885521779000000,fcu
1539875303434283848,717,1539875303433981992,,1539885522279000000,fcu
1539875303879309416,718,1539875303878869576,,1539885522699000000,fcu
1539875304258590792,719,1539875304258199080,,1539885523098000000,fcu
1539875304680157512,720,1539875304679612104,,1539885523520000000,fcu
1539875305177323240,721,1539875305177109800,,1539885524002000000,fcu
1539875305632825352,722,1539875305631836072,,1539885524440000000,fcu
1539875306131296840,723,1539875306128757800,,1539885524961000000,fcu
1539875306586310920,724,1539875306585812936,,1539885525439000000,fcu
1539875306931514920,725,1539875306930913608,,1539885525778000000,fcu
1539875307368539144,726,1539875307368032648,,1539885526221000000,fcu
1539875307808180616,727,1539875307807970088,,1539885526659000000,fcu
1539875308268573160,728,1539875308268258696,,1539885527100000000,fcu
1539875308660286536,729,1539875308656359752,,1539885527500000000,fcu
1539875309152212584,730,1539875309151659400,,1539885527979000000,fcu
1539875309670658504,731,1539875309670457096,,1539885528519000000,fcu
1539875310052124648,732,1539875310051813832,,1539885528880000000,fcu
1539875310507515240,733,1539875310507280680,,1539885529340000000,fcu
1539875310906481544,734,1539875310906198536,,1539885529740000000,fcu
1539875311186449896,735,1539875311186179816,,1539885530039000000,fcu
1539875311612425288,736,1539875311610349384,,1539885530440000000,fcu
1539875312156404104,737,1539875312156079624,,1539885531002000000,fcu
1539875312620729928,738,1539875312620332904,,1539885531460000000,fcu
1539875313085613672,739,1539875313085098152,,1539885531920000000,fcu
1539875313639252968,740,1539875313638963816,,1539885532479000000,fcu
1539875314091599240,741,1539875314091440104,,1539885532940000000,fcu
1539875314810063720,742,1539875314809858792,,1539885533660000000,fcu
