%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1539875256467614088,328,1539875256462889000,NED,0.0299999993294,-272.974578857,-40.663936615,2
1539875256508360488,329,1539875256504771240,NED,0.0299999993294,-272.974578857,-40.663936615,2
1539875256537678760,330,1539875256534877800,NED,0.0299999993294,-272.974578857,-40.663936615,2
1539875256594376424,331,1539875256591640424,NED,0.0,-272.974578857,-39.3864974976,4
1539875256654171816,332,1539875256651953672,NED,0.0,-272.974578857,-39.3864974976,4
1539875256735706760,333,1539875256734757000,NED,-0.070000000298,-267.455688477,-38.0503425598,5
1539875256798989544,334,1539875256798061800,NED,-0.140000000596,-267.455688477,-36.7406959534,6
1539875256861642952,335,1539875256858146056,NED,-0.219999998808,-264.929199219,-447.392303467,8
1539875256961667624,336,1539875256960410344,NED,-0.299999982119,-164.929199219,-446.073608398,9
1539875257002704584,337,1539875257001833416,NED,-0.299999982119,-164.929199219,-446.073608398,9
1539875257061743944,338,1539875257060075528,NED,-0.399999976158,-166.304595947,-444.75491333,10
1539875257089569160,339,1539875257086794696,NED,-0.399999976158,-166.304595947,-444.75491333,10
1539875257149481128,340,1539875257146805640,NED,-0.5,-166.304595947,-443.427734375,12
1539875257235896072,341,1539875257234596232,NED,-0.5,-166.304595947,-443.427734375,12
1539875257296916296,342,1539875257295572744,NED,-0.610000014305,-163.227462769,-442.109039307,13
1539875257321999656,343,1539875257321418344,NED,-0.610000014305,-163.227462769,-442.109039307,13
1539875257416324968,344,1539875257415463432,NED,-0.729999959469,-163.227462769,-440.790283203,14
1539875257453808648,345,1539875257451964168,NED,-0.839999973774,-157.741928101,-439.471588135,16
1539875257517965576,346,1539875257517274504,NED,-0.839999973774,-157.741928101,-439.471588135,16
1539875257543579976,347,1539875257541971848,NED,-0.839999973774,-157.741928101,-439.471588135,16
1539875257622577672,348,1539875257621746984,NED,-0.930000007153,-157.741928101,-438.169830322,17
1539875257640654792,349,1539875257639835176,NED,-0.930000007153,-157.741928101,-438.169830322,17
1539875257693038856,350,1539875257691150440,NED,-0.979999959469,-158.690261841,-436.859558105,18
