%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1539875256486031912,1043,1539875256485439304,map,232.097106934,11.2373046875,60.9055137634,0.0112137607636,-0.0433996898592,-0.99877423981,0.0209937224461
1539875256770640520,1044,1539875256769772904,map,228.470581055,11.6493444443,61.083732605,-0.00117388628801,-0.00352500333573,-0.999483237789,0.0319288853641
1539875256980192488,1045,1539875256979277224,map,225.558807373,11.9160785675,61.2662696838,-0.00140058813934,-0.00943100584446,-0.99961295417,0.0261349638776
1539875257251223208,1046,1539875257249581576,map,221.857025146,12.2886829376,61.5620193481,0.00208714574019,-0.103649294784,-0.994607404758,0.00292880751479
1539875257476011560,1047,1539875257472546376,map,218.962554932,12.7527589798,61.8087425232,0.00208714574019,-0.103649294784,-0.994607404758,0.00292880751479
1539875257722300456,1048,1539875257721482664,map,215.831253052,13.4098768234,61.9029426575,0.00208714574019,-0.103649294784,-0.994607404758,0.00292880751479
1539875257959747784,1049,1539875257959209160,map,212.750900269,14.1636972427,61.7040138245,0.0457005885664,-0.261397644415,-0.963842473577,-0.0242984326373
1539875258197121256,1050,1539875258196572072,map,209.734512329,15.0090780258,61.1325378418,0.0842072303668,-0.271898117216,-0.955422273877,-0.0784145062347
1539875258422040360,1051,1539875258421294792,map,207.021560669,15.9378108978,60.4126853943,0.0842072303668,-0.271898117216,-0.955422273877,-0.0784145062347
1539875258628410632,1052,1539875258626102600,map,204.615203857,16.8586349487,59.5122528076,0.106583203416,-0.278076725586,-0.948302362525,-0.109708635327
1539875258872984776,1053,1539875258872335016,map,201.557937622,18.2068996429,58.1357917786,0.106583203416,-0.278076725586,-0.948302362525,-0.109708635327
1539875259123046920,1054,1539875259121970728,map,198.781997681,19.6142024994,56.7476806641,0.114049809159,-0.248828970862,-0.953106360105,-0.129093185792
1539875259400553384,1055,1539875259398855368,map,195.572250366,21.4523658752,55.0427055359,0.131964678221,-0.211255536305,-0.953819931961,-0.167880789483
1539875259623529256,1056,1539875259622722376,map,193.050369263,23.0504341125,53.6799240112,0.131964678221,-0.211255536305,-0.953819931961,-0.167880789483
1539875259893322760,1057,1539875259892691816,map,190.070648193,25.0825099945,52.0665245056,0.142425396464,-0.16260800418,-0.955596361288,-0.200272908081
1539875260130731944,1058,1539875260129934696,map,187.037261963,27.2766571045,50.4964866638,0.126572790982,-0.13483324454,-0.956615768902,-0.225134616257
1539875260367266344,1059,1539875260366499016,map,184.426513672,29.2623920441,49.3261985779,0.126572790982,-0.13483324454,-0.956615768902,-0.225134616257
1539875260646866088,1060,1539875260645774504,map,181.014160156,31.9065418243,48.0831184387,0.0911660478502,-0.0875878789953,-0.962073658387,-0.24172585921
1539875260895353544,1061,1539875260890299656,map,178.139648438,34.2148551941,47.1594085693,0.0444623882617,-0.107294260901,-0.959009526017,-0.258479721867
1539875261134480328,1062,1539875261132829032,map,174.991394043,36.938999176,46.3792190552,0.0444623882617,-0.107294260901,-0.959009526017,-0.258479721867
1539875261356734248,1063,1539875261356216328,map,172.399353027,39.3670043945,46.0050621033,-0.0255306745953,-0.0552727798294,-0.968944474352,-0.239665830037
