%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1539875256564194344,825,1539875256563499528,,1500,1487,1460,1509,1519,1519,1500,1101
1539875256865559784,826,1539875256865224488,,1500,1490,1444,1517,1534,1534,1500,1101
1539875257283549320,827,1539875257283173032,,1500,1517,1356,1538,1577,1577,1500,1101
1539875257679235176,828,1539875257678884808,,1500,1517,1284,1510,1521,1521,1500,1101
1539875258044705672,829,1539875258044414664,,1500,1508,1196,1500,1499,1499,1500,1101
1539875258404929096,830,1539875258404635816,,1500,1497,1132,1494,1487,1487,1500,1101
1539875258672233576,831,1539875258671936968,,1500,1494,1124,1492,1484,1484,1500,1101
1539875259033501736,832,1539875259033008808,,1500,1497,1116,1490,1480,1480,1500,1101
1539875259371248392,833,1539875259370674280,,1500,1491,1148,1492,1484,1484,1500,1101
1539875259708640744,834,1539875259708464584,,1500,1462,1252,1497,1494,1494,1500,1101
1539875260062285864,835,1539875260062016232,,1500,1449,1332,1500,1501,1501,1500,1101
1539875260425853768,836,1539875260425494568,,1500,1444,1420,1505,1511,1511,1500,1101
1539875260717384328,837,1539875260717060840,,1500,1443,1476,1502,1504,1504,1500,1101
1539875261071017768,838,1539875261070623944,,1500,1451,1524,1490,1480,1480,1500,1101
1539875261420283656,839,1539875261419831688,,1500,1471,1548,1496,1491,1491,1500,1101
1539875261835630280,840,1539875261833084776,,1500,1487,1540,1493,1486,1486,1500,1101
1539875262153535816,841,1539875262152075688,,1500,1497,1540,1503,1506,1506,1500,1101
1539875262472880616,842,1539875262472611784,,1500,1504,1516,1496,1491,1491,1500,1101
1539875262702005832,843,1539875262699581864,,1500,1507,1508,1493,1486,1486,1500,1101
1539875263047399688,844,1539875263047154792,,1500,1511,1492,1502,1504,1504,1500,1101
1539875263458296936,845,1539875263457862824,,1500,1512,1468,1488,1475,1475,1500,1101
1539875263788834216,846,1539875263788595336,,1500,1512,1452,1492,1483,1483,1500,1101
1539875264142155208,847,1539875264141633992,,1500,1503,1444,1499,1498,1498,1500,1101
1539875264548338920,848,1539875264548074504,,1500,1501,1436,1500,1500,1500,1500,1101
