%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1538768544112504647,3178,1538768544109176999,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768544348645287,3179,1538768544348457543,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768544671749415,3180,1538768544671392967,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768545013687623,3181,1538768545012284007,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768545297044935,3182,1538768545296824231,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768545728790183,3183,1538768545728532295,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768546021241191,3184,1538768546020928455,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768546301540583,3185,1538768546299557991,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768546644927175,3186,1538768546644648967,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768546957755463,3187,1538768546957307719,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768547300854471,3188,1538768547300606567,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768547609849287,3189,1538768547609578215,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768547996920775,3190,1538768547996490055,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768548370575879,3191,1538768548370200327,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768548631965959,3192,1538768548631577191,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768548971837031,3193,1538768548971490311,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768549356902567,3194,1538768549356582695,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768549614021703,3195,1538768549611223399,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768549952352103,3196,1538768549951677191,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768550373644551,3197,1538768550372945319,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768550603401927,3198,1538768550602223943,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768550950719751,3199,1538768550950469447,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768551314752903,3200,1538768551311791431,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768551670579431,3201,1538768551670192807,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768552081844231,3202,1538768552081575687,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768552367947431,3203,1538768552367601447,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768552668685159,3204,1538768552667884775,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768552997130247,3205,1538768552996176487,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768553249974887,3206,1538768553249444551,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768553556936711,3207,1538768553546463175,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768553911375591,3208,1538768553911042535,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768554314806471,3209,1538768554314276583,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538768554569629575,3210,1538768554568928487,,0,1497,1535,1743,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
