%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1538768543775796775,4647,1538768543768176551,NED,5,-0.991222977638,15.9692668915,-1.21389800448e-16,-6.65363168716,14.5048685074,-0.932133734226
1538768543819039559,4648,1538768543817948999,NED,5,-0.991222977638,15.9692668915,-1.21389800448e-16,-6.51091241837,14.6043462753,-0.840141832829
1538768543863415559,4649,1538768543862840967,NED,5,-0.991222977638,15.9692668915,-1.21389800448e-16,-6.40410661697,14.6804141998,-0.819193661213
1538768543949983239,4650,1538768543947954919,NED,5,-0.991222977638,15.9692668915,-1.21389800448e-16,-6.18012475967,14.8396682739,-0.823823451996
1538768543984525415,4651,1538768543982816903,NED,5,0.140889003873,15.9993801117,1.72539254779e-17,-6.06863975525,14.9159011841,-0.803367495537
1538768544027110663,4652,1538768544025813735,NED,5,0.140889003873,15.9993801117,1.72539254779e-17,-5.97050523758,14.9857988358,-0.766215801239
1538768544073919143,4653,1538768544071783719,NED,5,0.140889003873,15.9993801117,1.72539254779e-17,-5.87554836273,15.0491638184,-0.704787254333
1538768544152111495,4654,1538768544150426823,NED,5,0.140889003873,15.9993801117,1.72539254779e-17,-5.74024248123,15.1401157379,-0.602720499039
1538768544187797959,4655,1538768544187271047,NED,5,0.140889003873,15.9993801117,1.72539254779e-17,-5.65814113617,15.1964664459,-0.525906324387
1538768544254726119,4656,1538768544253440583,NED,5,1.83596098423,15.8943147659,2.24840369516e-16,-5.47047138214,15.320309639,-0.378284811974
1538768544267327271,4657,1538768544265815335,NED,5,1.83596098423,15.8943147659,2.24840369516e-16,-5.42194700241,15.3472709656,-0.34619513154
1538768544340112679,4658,1538768544339810951,NED,5,1.83596098423,15.8943147659,2.24840369516e-16,-5.28044271469,15.4387865067,-0.232347860932
1538768544372556775,4659,1538768544371257223,NED,5,1.83596098423,15.8943147659,2.24840369516e-16,-5.20174217224,15.4924449921,-0.134271517396
1538768544428089927,4660,1538768544427777447,NED,5,1.83596098423,15.8943147659,2.24840369516e-16,-5.07682752609,15.5735435486,0.0183508060873
1538768544480954919,4661,1538768544473553319,NED,5,1.83596098423,15.8943147659,2.24840369516e-16,-4.99405908585,15.6209135056,0.102428115904
1538768544562753895,4662,1538768544561433223,NED,5,2.9556889534,15.7246274948,3.61967512729e-16,-4.81683063507,15.7327699661,0.291418284178
1538768544637746855,4663,1538768544637005671,NED,5,2.9556889534,15.7246274948,3.61967512729e-16,-4.60665559769,15.8612031937,0.455370903015
1538768544652566407,4664,1538768544651112007,NED,5,2.9556889534,15.7246274948,3.61967512729e-16,-4.55376768112,15.8909368515,0.478352546692
1538768544697990439,4665,1538768544697390471,NED,5,2.9556889534,15.7246274948,3.61967512729e-16,-4.3745470047,15.9921522141,0.542831599712
1538768544748137383,4666,1538768544747421511,NED,5,5.1451830864,15.1501512527,6.30103203721e-16,-4.24816799164,16.0623378754,0.595421969891
1538768544779770407,4667,1538768544779099367,NED,5,5.1451830864,15.1501512527,6.30103203721e-16,-4.17946004868,16.0987892151,0.605714261532
1538768544856349287,4668,1538768544855407655,NED,5,5.1451830864,15.1501512527,6.30103203721e-16,-3.88092255592,16.2558555603,0.665029525757
1538768544880922471,4669,1538768544880161735,NED,5,5.1451830864,15.1501512527,6.30103203721e-16,-3.79259061813,16.2964477539,0.668950080872
1538768544931988551,4670,1538768544928267047,NED,5,5.1451830864,15.1501512527,6.30103203721e-16,-3.53664898872,16.4206447601,0.700298666954
1538768545002293255,4671,1538768544997156519,NED,5,6.2039809227,14.7482414246,7.59768542534e-16,-3.24545311928,16.5542793274,0.710308015347
1538768545028636967,4672,1538768545025685031,NED,5,6.2039809227,14.7482414246,7.59768542534e-16,-3.04201316833,16.642074585,0.736127793789
1538768545097220455,4673,1538768545094856647,NED,5,6.2039809227,14.7482414246,7.59768542534e-16,-2.74013257027,16.7615718842,0.778033912182
1538768545157903175,4674,1538768545154237735,NED,5,6.2039809227,14.7482414246,7.59768542534e-16,-2.42617940903,16.8837871552,0.820095658302
1538768545215764519,4675,1538768545215302023,NED,5,8.2231798172,13.7251348495,1.00704911769e-15,-2.10073256493,17.0046386719,0.878680288792
1538768545244922151,4676,1538768545243794535,NED,5,8.2231798172,13.7251348495,1.00704911769e-15,-1.99055612087,17.0400505066,0.897462129593
1538768545287997671,4677,1538768545283564199,NED,5,8.2231798172,13.7251348495,1.00704911769e-15,-1.77249002457,17.114944458,0.948058247566
1538768545331055719,4678,1538768545330688487,NED,5,8.2231798172,13.7251348495,1.00704911769e-15,-1.46062886715,17.213596344,1.02739870548
1538768545388776615,4679,1538768545387864647,NED,5,8.2231798172,13.7251348495,1.00704911769e-15,-1.13277924061,17.3124961853,1.10621070862
1538768545425445479,4680,1538768545424491175,NED,5,9.63166046143,12.7761936188,1.17953816592e-15,-0.914667546749,17.3726806641,1.16841518879
1538768545513924871,4681,1538768545512796615,NED,5,9.63166046143,12.7761936188,1.17953816592e-15,-0.46138176322,17.4871730804,1.26296806335
1538768545551425063,4682,1538768545549010087,NED,5,9.63166046143,12.7761936188,1.17953816592e-15,-0.339211910963,17.5182418823,1.27952551842
1538768545586445927,4683,1538768545585597479,NED,5,9.63166046143,12.7761936188,1.17953816592e-15,-0.092332534492,17.574760437,1.29722845554
1538768545663502343,4684,1538768545662328423,NED,5,10.5112905502,12.0628671646,1.28726191033e-15,0.565387010574,17.706615448,1.31769788265
1538768545755792999,4685,1538768545754457543,NED,5,10.5112905502,12.0628671646,1.28726191033e-15,1.14251053333,17.7979011536,1.30752944946
1538768545822823559,4686,1538768545821372743,NED,5,10.5112905502,12.0628671646,1.28726191033e-15,1.58340120316,17.8536586761,1.293648839
1538768545858494951,4687,1538768545857517063,NED,5,10.5112905502,12.0628671646,1.28726191033e-15,1.90153956413,17.8840847015,1.26404976845
1538768545895834823,4688,1538768545891325831,NED,5,10.5112905502,12.0628671646,1.28726191033e-15,2.21260929108,17.9125747681,1.23653769493
1538768545924855239,4689,1538768545924365031,NED,5,10.5112905502,12.0628671646,1.28726191033e-15,2.53455162048,17.9302463531,1.20032799244
1538768545988681863,4690,1538768545988146375,NED,5,12.1084213257,10.4587831497,1.48285388807e-15,3.02539944649,17.950220108,1.18866407871
1538768546035977607,4691,1538768546035431079,NED,5,12.1084213257,10.4587831497,1.48285388807e-15,3.35298538208,17.952917099,1.18841326237
1538768546075085511,4692,1538768546069442087,NED,5,12.1084213257,10.4587831497,1.48285388807e-15,3.65304684639,17.9514007568,1.19811785221
1538768546150426663,4693,1538768546149601639,NED,5,12.1084213257,10.4587831497,1.48285388807e-15,4.29291152954,17.9228687286,1.21178328991
1538768546174768999,4694,1538768546172809799,NED,5,12.1084213257,10.4587831497,1.48285388807e-15,4.4608168602,17.9132423401,1.22045171261
1538768546242843655,4695,1538768546242389703,NED,5,12.8179187775,9.57606220245,1.56974231604e-15,5.1711397171,17.8458843231,1.19633924961
1538768546265048135,4696,1538768546263929255,NED,5,12.8179187775,9.57606220245,1.56974231604e-15,5.34442281723,17.8259944916,1.18947339058
1538768546342725095,4697,1538768546340543943,NED,5,12.8179187775,9.57606220245,1.56974231604e-15,5.88304281235,17.7477798462,1.17275953293
1538768546372195495,4698,1538768546370902375,NED,5,12.8179187775,9.57606220245,1.56974231604e-15,6.24477767944,17.6863765717,1.17345416546
1538768546431818055,4699,1538768546431128935,NED,5,14.0410251617,7.67135095596,1.71952961073e-15,6.75610971451,17.5884151459,1.17003488541
1538768546471246407,4700,1538768546469424935,NED,5,14.0410251617,7.67135095596,1.71952961073e-15,7.11096525192,17.5110836029,1.16436338425
1538768546550227079,4701,1538768546549430407,NED,5,14.0410251617,7.67135095596,1.71952961073e-15,7.77312040329,17.3401660919,1.17077958584
1538768546594755623,4702,1538768546594270279,NED,5,14.0410251617,7.67135095596,1.71952961073e-15,8.12385845184,17.2389450073,1.16024184227
1538768546641461479,4703,1538768546640692455,NED,5,14.0410251617,7.67135095596,1.71952961073e-15,8.46976566315,17.1325092316,1.13427174091
1538768546668323111,4704,1538768546665175143,NED,5,14.0410251617,7.67135095596,1.71952961073e-15,8.8324213028,17.0136833191,1.10193347931
1538768546745642631,4705,1538768546745103591,NED,5,14.9830951691,5.61309719086,1.83489994507e-15,9.39317989349,16.8100204468,1.01158297062
1538768546801613799,4706,1538768546801000551,NED,5,14.9830951691,5.61309719086,1.83489994507e-15,9.95030403137,16.5891590118,0.931222915649
1538768546846566727,4707,1538768546844890311,NED,5,14.9830951691,5.61309719086,1.83489994507e-15,10.3170490265,16.4337730408,0.880903661251
1538768546867607943,4708,1538768546866903751,NED,5,14.9830951691,5.61309719086,1.83489994507e-15,10.7059659958,16.2606105804,0.809222519398
1538768546950771207,4709,1538768546948518727,NED,5,15.1723623276,5.0793132782,1.85807857815e-15,11.278134346,15.9823913574,0.693214356899
1538768546988314503,4710,1538768546985901031,NED,5,15.1723623276,5.0793132782,1.85807857815e-15,11.6500892639,15.7882995605,0.631229996681
1538768547056759367,4711,1538768547055459399,NED,5,15.1723623276,5.0793132782,1.85807857815e-15,12.3593416214,15.3828554153,0.532491326332
1538768547070648551,4712,1538768547070106215,NED,5,15.1723623276,5.0793132782,1.85807857815e-15,12.526140213,15.2787227631,0.511337697506
1538768547143682151,4713,1538768547142138567,NED,5,15.1723623276,5.0793132782,1.85807857815e-15,13.043431282,14.9406995773,0.463787049055
1538768547187600167,4714,1538768547183058343,NED,5,15.1723623276,5.0793132782,1.85807857815e-15,13.3709115982,14.7146244049,0.453812509775
1538768547268809159,4715,1538768547268124583,NED,5,15.798201561,2.53314495087,1.93472171911e-15,14.1827278137,14.1115493774,0.436788886786
1538768547342092455,4716,1538768547340958599,NED,5,15.798201561,2.53314495087,1.93472171911e-15,14.6322555542,13.7448072433,0.452426195145
1538768547384226183,4717,1538768547383650567,NED,5,15.798201561,2.53314495087,1.93472171911e-15,15.0858325958,13.3518028259,0.48346298933
