%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1538768543780177575,9681,1538768543779603687,base_link,-15000.0,221000.0,-303000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768543883200007,9682,1538768543882756359,base_link,-1000.0,236000.0,-289000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768543987095559,9683,1538768543986037831,base_link,-14000.0,254000.0,-275000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544082305543,9684,1538768544081848007,base_link,-3000.0,262000.0,-271000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544190285255,9685,1538768544188742567,base_link,-14000.0,266000.0,-287000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544279247783,9686,1538768544278684615,base_link,-20000.0,269000.0,-287000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544382275655,9687,1538768544381700487,base_link,-9000.0,278000.0,-280000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544481305415,9688,1538768544476566503,base_link,-12000.0,280000.0,-270000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544581092103,9689,1538768544580419271,base_link,1000.0,285000.0,-265000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544673797671,9690,1538768544673109863,base_link,-2000.0,275000.0,-269000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544790980263,9691,1538768544790382823,base_link,6000.0,286000.0,-275000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768544886067303,9692,1538768544885341095,base_link,13000.0,297000.0,-255000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768545002476935,9693,1538768544998408711,base_link,34000.0,314000.0,-234000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538768545098163431,9694,1538768545097093607,base_link,38000.0,330000.0,-223000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
