%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1538768544084319623,3176,1538768544084103911,,1500,1500,1428,1481,1462,1462,1500,1926
1538768544341959207,3177,1538768544341619687,,1500,1496,1428,1490,1479,1479,1500,1926
1538768544653928967,3178,1538768544653527559,,1500,1491,1428,1470,1440,1440,1500,1926
1538768545009803271,3179,1538768545009522311,,1500,1479,1444,1477,1453,1453,1500,1926
1538768545295353063,3180,1538768545294988615,,1500,1470,1460,1475,1449,1449,1500,1926
1538768545714538919,3181,1538768545713747431,,1500,1464,1492,1483,1465,1465,1500,1926
1538768546019015143,3182,1538768546018806887,,1500,1459,1508,1489,1478,1478,1500,1926
1538768546290080327,3183,1538768546289488615,,1500,1454,1524,1483,1465,1465,1500,1926
1538768546643239047,3184,1538768546642439463,,1500,1453,1548,1485,1469,1469,1500,1926
1538768546951746279,3185,1538768546951474311,,1500,1459,1548,1478,1456,1456,1500,1926
1538768547298867207,3186,1538768547298584903,,1500,1454,1572,1488,1476,1476,1500,1926
1538768547607312807,3187,1538768547606982503,,1500,1452,1596,1496,1492,1492,1500,1926
1538768547990694215,3188,1538768547990221511,,1500,1446,1612,1508,1517,1517,1500,1926
1538768548370624711,3189,1538768548369441607,,1500,1452,1620,1521,1543,1543,1500,1926
1538768548626284903,3190,1538768548625649191,,1500,1465,1604,1538,1577,1577,1500,1926
1538768548968892871,3191,1538768548968376967,,1500,1484,1572,1548,1596,1596,1500,1926
1538768549351161927,3192,1538768549350510663,,1500,1507,1532,1549,1598,1598,1500,1926
1538768549609640039,3193,1538768549609365767,,1500,1520,1500,1541,1584,1584,1500,1926
1538768549949564775,3194,1538768549948930727,,1500,1525,1476,1523,1546,1546,1500,1926
1538768550369992647,3195,1538768550369366183,,1500,1525,1460,1508,1517,1517,1500,1926
1538768550586045479,3196,1538768550585880391,,1500,1526,1444,1500,1501,1501,1500,1926
1538768550948662439,3197,1538768550948477863,,1500,1515,1436,1496,1492,1492,1500,1926
1538768551304602023,3198,1538768551304255815,,1500,1506,1444,1483,1466,1466,1500,1926
1538768551667877511,3199,1538768551667531815,,1500,1502,1444,1480,1460,1460,1500,1926
1538768552077847687,3200,1538768552077617927,,1500,1497,1460,1470,1440,1440,1500,1926
1538768552365354023,3201,1538768552364591047,,1500,1496,1468,1468,1434,1434,1500,1926
1538768552666023047,3202,1538768552664910983,,1500,1497,1476,1458,1415,1415,1500,1926
1538768552997157159,3203,1538768552995734471,,1500,1498,1484,1451,1402,1402,1500,1926
1538768553247988679,3204,1538768553247681767,,1500,1497,1492,1455,1409,1409,1500,1926
1538768553556923783,3205,1538768553546187399,,1500,1493,1508,1467,1434,1434,1500,1926
1538768553900537895,3206,1538768553900196263,,1500,1482,1532,1468,1436,1436,1500,1926
1538768554307982567,3207,1538768554307755815,,1500,1476,1548,1472,1444,1444,1500,1926
1538768554567467399,3208,1538768554566409383,,1500,1469,1556,1478,1456,1456,1500,1926
1538768554870956583,3209,1538768554870693351,,1500,1458,1588,1489,1478,1478,1500,1926
1538768555298522439,3210,1538768555296768103,,1500,1453,1612,1489,1477,1477,1500,1926
1538768555597178119,3211,1538768555596733063,,1500,1451,1612,1489,1477,1477,1500,1926
1538768555867521639,3212,1538768555866383527,,1500,1449,1628,1500,1499,1499,1500,1926
1538768556186746151,3213,1538768556186379367,,1500,1449,1652,1508,1517,1517,1500,1926
1538768556622728007,3214,1538768556622375239,,1500,1463,1636,1509,1519,1519,1500,1926
1538768556871094695,3215,1538768556870862887,,1500,1471,1628,1512,1524,1524,1500,1926
1538768557202802471,3216,1538768557201485383,,1500,1485,1588,1528,1557,1557,1500,1926
1538768557572452039,3217,1538768557568531687,,1500,1507,1540,1542,1585,1585,1500,1926
1538768557875173063,3218,1538768557868423687,,1500,1519,1500,1529,1559,1559,1500,1926
1538768558186918791,3219,1538768558185112199,,1500,1535,1452,1517,1535,1535,1500,1926
1538768558466153223,3220,1538768558465233639,,1500,1540,1420,1507,1515,1515,1500,1926
1538768558750979239,3221,1538768558749062375,,1500,1543,1380,1500,1500,1500,1500,1926
1538768559049454599,3222,1538768559048538311,,1500,1540,1364,1491,1482,1482,1500,1926
1538768559409912583,3223,1538768559409505479,,1500,1531,1356,1478,1456,1456,1500,1926
1538768559701887783,3224,1538768559701537479,,1500,1523,1356,1471,1441,1441,1500,1926
1538768560040130983,3225,1538768560038388615,,1500,1517,1356,1479,1458,1458,1500,1926
1538768560373687975,3226,1538768560372152071,,1500,1511,1364,1481,1462,1462,1500,1926
1538768560669688359,3227,1538768560668712455,,1500,1507,1372,1481,1461,1461,1500,1926
1538768561084616199,3228,1538768561084278759,,1500,1500,1404,1486,1472,1472,1500,1926
1538768561394190087,3229,1538768561393936007,,1500,1498,1428,1488,1475,1475,1500,1926
1538768561719588775,3230,1538768561719340199,,1500,1497,1444,1493,1485,1485,1500,1926
1538768562070996583,3231,1538768562070674631,,1500,1496,1460,1492,1484,1484,1500,1926
1538768562387928007,3232,1538768562387456231,,1500,1496,1476,1498,1495,1495,1500,1926
1538768562652921767,3233,1538768562651962663,,1500,1500,1484,1500,1500,1500,1500,1926
1538768562997136359,3234,1538768562990006311,,1500,1508,1484,1506,1513,1513,1500,1926
1538768563339666471,3235,1538768563339238023,,1500,1512,1484,1507,1515,1515,1500,1926
1538768563742669607,3236,1538768563742206535,,1500,1516,1476,1506,1512,1512,1500,1926
1538768564109307943,3237,1538768564108926503,,1500,1517,1468,1503,1507,1507,1500,1926
1538768564513933191,3238,1538768564504511047,,1500,1513,1468,1505,1510,1510,1500,1926
1538768564812907527,3239,1538768564811911943,,1500,1507,1468,1504,1508,1508,1500,1926
1538768565051064647,3240,1538768565050727527,,1500,1503,1476,1500,1500,1500,1500,1926
1538768565284917575,3241,1538768565284656295,,1500,1500,1484,1494,1487,1487,1500,1926
1538768565600361127,3242,1538768565596313799,,1500,1500,1492,1490,1479,1479,1500,1926
1538768565958797351,3243,1538768565949391655,,1500,1501,1492,1489,1478,1478,1500,1926
1538768566285266279,3244,1538768566284650951,,1500,1505,1492,1492,1484,1484,1500,1926
1538768566710231047,3245,1538768566709380167,,1500,1505,1492,1490,1480,1480,1500,1926
1538768567008706535,3246,1538768567004858663,,1500,1506,1492,1491,1481,1481,1500,1926
1538768567239640199,3247,1538768567239295783,,1500,1508,1484,1491,1480,1480,1500,1926
1538768567590314151,3248,1538768567586181287,,1500,1508,1484,1492,1483,1483,1500,1926
1538768567945662087,3249,1538768567945021831,,1500,1508,1484,1496,1491,1491,1500,1926
1538768568339371239,3250,1538768568339006279,,1500,1505,1476,1502,1504,1504,1500,1926
1538768568638296391,3251,1538768568637838375,,1500,1502,1476,1509,1519,1519,1500,1926
1538768568963072487,3252,1538768568961494759,,1500,1500,1476,1511,1523,1523,1500,1926
1538768569300529767,3253,1538768569300193255,,1500,1496,1484,1500,1499,1499,1500,1926
1538768569653776871,3254,1538768569651193031,,1500,1493,1484,1500,1500,1500,1500,1926
1538768569864674695,3255,1538768569862514695,,1500,1489,1492,1499,1497,1497,1500,1926
1538768570253285447,3256,1538768570252310343,,1500,1487,1500,1493,1485,1485,1500,1926
1538768570702622087,3257,1538768570701502471,,1500,1490,1508,1480,1460,1460,1500,1926
1538768570967325511,3258,1538768570966318567,,1500,1496,1508,1479,1457,1457,1500,1926
1538768571377320807,3259,1538768571376333863,,1500,1500,1508,1486,1471,1471,1500,1926
1538768571677989063,3260,1538768571676107079,,1500,1504,1500,1490,1480,1480,1500,1926
1538768571967884487,3261,1538768571967626503,,1500,1506,1500,1497,1493,1493,1500,1926
1538768572407179431,3262,1538768572399997063,,1500,1503,1492,1502,1505,1505,1500,1926
1538768572775496807,3263,1538768572775095463,,1500,1500,1492,1502,1504,1504,1500,1926
1538768573101554535,3264,1538768573101211399,,1500,1499,1492,1500,1499,1499,1500,1926
1538768573405097095,3265,1538768573404888807,,1500,1495,1492,1500,1500,1500,1500,1926
1538768573816286919,3266,1538768573812097415,,1500,1496,1492,1500,1500,1500,1500,1926
1538768574203450119,3267,1538768574202793991,,1500,1502,1492,1500,1500,1500,1500,1926
1538768574534361735,3268,1538768574532319495,,1500,1502,1484,1501,1502,1502,1500,1926
1538768574891734279,3269,1538768574891287303,,1500,1500,1484,1504,1508,1508,1500,1926
1538768575217688935,3270,1538768575217511079,,1500,1497,1484,1505,1510,1510,1500,1926
1538768575505642631,3271,1538768575505206951,,1500,1492,1492,1499,1498,1498,1500,1926
1538768575807458247,3272,1538768575807087591,,1500,1493,1492,1494,1488,1488,1500,1926
1538768576107287015,3273,1538768576106976231,,1500,1498,1500,1497,1494,1494,1500,1926
1538768576387087207,3274,1538768576386897287,,1500,1501,1500,1499,1497,1497,1500,1926
1538768576801139783,3275,1538768576800915559,,1500,1499,1492,1499,1498,1498,1500,1926
1538768577090301863,3276,1538768577090065031,,1500,1498,1492,1497,1494,1494,1500,1926
1538768577451316455,3277,1538768577451096231,,1500,1499,1492,1500,1499,1499,1500,1926
1538768577871995367,3278,1538768577871492071,,1500,1500,1492,1504,1508,1508,1500,1926
1538768578202176327,3279,1538768578201958535,,1500,1500,1484,1511,1523,1523,1500,1926
1538768578593332231,3280,1538768578590941351,,1500,1491,1492,1495,1489,1489,1500,1926
1538768578842323719,3281,1538768578841856231,,1500,1497,1484,1503,1507,1507,1500,1926
1538768579099998439,3282,1538768579099444807,,1500,1496,1484,1504,1508,1508,1500,1926
1538768579395645767,3283,1538768579394219783,,1500,1491,1484,1500,1500,1500,1500,1926
1538768579694576903,3284,1538768579691668231,,1500,1488,1484,1508,1516,1516,1500,1926
1538768580001586567,3285,1538768580000950343,,1500,1482,1484,1511,1522,1522,1500,1926
1538768580306562311,3286,1538768580306337063,,1500,1475,1492,1507,1514,1514,1500,1926
1538768580665682311,3287,1538768580664243623,,1500,1475,1500,1516,1532,1532,1500,1926
1538768581036126343,3288,1538768581023809447,,1500,1483,1500,1516,1532,1532,1500,1926
1538768581324831975,3289,1538768581324155911,,1500,1478,1500,1514,1529,1529,1500,1926
1538768581723221095,3290,1538768581720981575,,1500,1464,1516,1503,1506,1506,1500,1926
1538768582073897927,3291,1538768582072160455,,1500,1451,1540,1500,1499,1499,1500,1926
1538768582363262663,3292,1538768582361844263,,1500,1429,1548,1487,1473,1473,1500,1926
1538768582724850279,3293,1538768582718620519,,1500,1417,1596,1479,1457,1457,1500,1926
1538768583078927719,3294,1538768583078753191,,1500,1428,1604,1486,1472,1472,1500,1926
1538768583439927143,3295,1538768583439678375,,1500,1437,1596,1490,1479,1479,1500,1926
1538768583790685895,3296,1538768583790184167,,1500,1438,1612,1485,1469,1469,1500,1926
1538768584176125831,3297,1538768584175164487,,1500,1450,1596,1482,1464,1464,1500,1926
1538768584507223207,3298,1538768584506285767,,1500,1474,1564,1472,1444,1444,1500,1926
1538768584788375111,3299,1538768584787978823,,1500,1478,1540,1469,1437,1437,1500,1926
1538768585161043623,3300,1538768585160740871,,1500,1483,1532,1459,1418,1418,1500,1926
1538768585502003047,3301,1538768585501367271,,1500,1500,1500,1453,1406,1406,1500,1926
1538768585868959751,3302,1538768585868577991,,1500,1510,1476,1458,1416,1416,1500,1926
1538768586208454535,3303,1538768586208195015,,1500,1512,1460,1466,1432,1432,1500,1926
1538768586606302983,3304,1538768586605975591,,1500,1513,1452,1477,1453,1453,1500,1926
1538768586948116807,3305,1538768586947719463,,1500,1511,1444,1487,1474,1474,1500,1926
1538768587304380487,3306,1538768587304182311,,1500,1506,1444,1497,1494,1494,1500,1926
1538768587631831047,3307,1538768587630817639,,1500,1502,1444,1496,1492,1492,1500,1926
1538768588025079463,3308,1538768588024856903,,1500,1500,1444,1499,1498,1498,1500,1926
1538768588474135239,3309,1538768588473961831,,1500,1492,1452,1522,1544,1544,1500,1926
1538768588766089383,3310,1538768588765476711,,1500,1490,1452,1528,1556,1556,1500,1926
1538768589046800455,3311,1538768589046619911,,1500,1491,1460,1523,1547,1547,1500,1926
1538768589440336935,3312,1538768589439942855,,1500,1491,1468,1529,1558,1558,1500,1926
1538768589779547143,3313,1538768589777882183,,1500,1484,1484,1519,1539,1539,1500,1926
1538768590041337127,3314,1538768590040948231,,1500,1477,1492,1517,1534,1534,1500,1926
1538768590447313543,3315,1538768590445754951,,1500,1468,1524,1509,1518,1518,1500,1926
1538768590759708743,3316,1538768590759478567,,1500,1461,1540,1504,1509,1509,1500,1926
1538768591064991367,3317,1538768591063935111,,1500,1449,1556,1500,1501,1501,1500,1926
1538768591387915975,3318,1538768591386717191,,1500,1440,1572,1500,1499,1499,1500,1926
1538768591693930631,3319,1538768591693161671,,1500,1434,1604,1496,1491,1491,1500,1926
1538768592040308039,3320,1538768592039956391,,1500,1436,1612,1498,1495,1495,1500,1926
1538768592423002247,3321,1538768592421368615,,1500,1430,1620,1494,1488,1488,1500,1926
1538768592797252999,3322,1538768592796789799,,1500,1430,1628,1494,1487,1487,1500,1926
1538768593128140551,3323,1538768593127745351,,1500,1440,1628,1496,1491,1491,1500,1926
1538768593493205319,3324,1538768593489439719,,1500,1452,1596,1501,1503,1503,1500,1926
1538768593779544263,3325,1538768593779313927,,1500,1454,1596,1499,1497,1497,1500,1926
1538768594128786535,3326,1538768594128586663,,1500,1459,1596,1492,1483,1483,1500,1926
1538768594441391303,3327,1538768594440417863,,1500,1461,1580,1484,1467,1467,1500,1926
