%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1538768543819488391,1008,1538768543819115079,,1,1,1,GUIDED,4
1538768544861975943,1009,1538768544861652807,,1,1,1,GUIDED,4
1538768545871515047,1010,1538768545871043911,,1,1,1,GUIDED,4
1538768546853936743,1011,1538768546852485831,,1,1,1,GUIDED,4
1538768547843010823,1012,1538768547842507975,,1,1,1,GUIDED,4
1538768548856841895,1013,1538768548856349959,,1,1,1,GUIDED,4
1538768549844403559,1014,1538768549843981799,,1,1,1,GUIDED,4
1538768550862820167,1015,1538768550862382407,,1,1,1,GUIDED,4
1538768551868605255,1016,1538768551868406183,,1,1,1,GUIDED,4
1538768552876370695,1017,1538768552875760007,,1,1,1,GUIDED,4
1538768553837800263,1018,1538768553837203687,,1,1,1,GUIDED,4
1538768554870747527,1019,1538768554870425607,,1,1,1,GUIDED,4
1538768555863209863,1020,1538768555861290951,,1,1,1,GUIDED,4
1538768556869633991,1021,1538768556869388039,,1,1,1,GUIDED,4
1538768557875207815,1022,1538768557867955271,,1,1,1,GUIDED,4
1538768558874136231,1023,1538768558871562439,,1,1,1,GUIDED,4
1538768559851545671,1024,1538768559851258471,,1,1,1,GUIDED,4
1538768560918949287,1025,1538768560918699239,,1,1,1,GUIDED,4
1538768561866312775,1026,1538768561866046663,,1,1,1,GUIDED,4
1538768562837830375,1027,1538768562837597319,,1,1,1,GUIDED,4
1538768563830426727,1028,1538768563830163399,,1,1,1,GUIDED,4
1538768564851465767,1029,1538768564851218439,,1,1,1,GUIDED,4
1538768565835987047,1030,1538768565831761799,,1,1,1,GUIDED,4
1538768566861989063,1031,1538768566861587399,,1,1,1,GUIDED,4
1538768567869102119,1032,1538768567868791751,,1,1,1,GUIDED,4
1538768568859689991,1033,1538768568859375655,,1,1,1,GUIDED,4
1538768569859672199,1034,1538768569859027335,,1,1,1,GUIDED,4
1538768570853525735,1035,1538768570853259943,,1,1,1,GUIDED,4
1538768571886836167,1036,1538768571886582823,,1,1,1,GUIDED,4
1538768572852139783,1037,1538768572851768839,,1,1,1,GUIDED,4
1538768573842177895,1038,1538768573841844167,,1,1,1,GUIDED,4
1538768574832136487,1039,1538768574831440007,,1,1,1,GUIDED,4
1538768575847479623,1040,1538768575847160743,,1,1,1,GUIDED,4
1538768576862321703,1041,1538768576862070887,,1,1,1,GUIDED,4
1538768577895778695,1042,1538768577895239591,,1,1,1,GUIDED,4
1538768578851154983,1043,1538768578850745415,,1,1,1,GUIDED,4
1538768579842689127,1044,1538768579842484263,,1,1,1,GUIDED,4
1538768580850063111,1045,1538768580849763559,,1,1,1,GUIDED,4
1538768581858402855,1046,1538768581856514855,,1,1,1,GUIDED,4
1538768582870503847,1047,1538768582870293159,,1,1,1,GUIDED,4
1538768583849063175,1048,1538768583848695335,,1,1,1,GUIDED,4
1538768584881457607,1049,1538768584881144231,,1,1,1,GUIDED,4
1538768585866648455,1050,1538768585866280679,,1,1,1,GUIDED,4
1538768586850291943,1051,1538768586849540167,,1,1,1,GUIDED,4
1538768587864650407,1052,1538768587864418183,,1,1,1,GUIDED,4
1538768588851391559,1053,1538768588851176615,,1,1,1,GUIDED,4
1538768589880128807,1054,1538768589877933127,,1,1,1,GUIDED,4
1538768590854580839,1055,1538768590853468583,,1,1,1,GUIDED,4
1538768591854002279,1056,1538768591853104295,,1,1,1,GUIDED,4
1538768592859710503,1057,1538768592859479655,,1,1,1,GUIDED,4
1538768593854483047,1058,1538768593851854247,,1,1,1,GUIDED,4
1538768594869787591,1059,1538768594869420135,,1,1,1,GUIDED,4
1538768595839026599,1060,1538768595838766151,,1,1,1,GUIDED,4
1538768596843235463,1061,1538768596842940039,,1,1,1,GUIDED,4
1538768597833343271,1062,1538768597830536039,,1,1,1,GUIDED,4
1538768598839587527,1063,1538768598837637063,,1,1,1,GUIDED,4
1538768599849072199,1064,1538768599848795495,,1,1,1,GUIDED,4
1538768600855671751,1065,1538768600853684487,,1,1,1,GUIDED,4
1538768601862455271,1066,1538768601862123815,,1,1,1,GUIDED,4
1538768602867716679,1067,1538768602863316391,,1,1,1,GUIDED,4
1538768603843255591,1068,1538768603842873703,,1,1,1,GUIDED,4
1538768604872965031,1069,1538768604865168839,,1,1,1,GUIDED,4
1538768605871428743,1070,1538768605871107143,,1,1,1,GUIDED,4
1538768606856150759,1071,1538768606854016359,,1,1,1,GUIDED,4
1538768607847514471,1072,1538768607847161031,,1,1,1,GUIDED,4
1538768608846730375,1073,1538768608846123815,,1,1,1,GUIDED,4
1538768609862144263,1074,1538768609861739367,,1,1,1,GUIDED,4
1538768610858609255,1075,1538768610858358311,,1,1,1,GUIDED,4
1538768611862768039,1076,1538768611862106151,,1,1,1,GUIDED,4
1538768612850681287,1077,1538768612850310727,,1,1,1,GUIDED,4
1538768613864646919,1078,1538768613864389991,,1,1,1,GUIDED,4
1538768614855261191,1079,1538768614854798439,,1,1,1,GUIDED,4
1538768615836688231,1080,1538768615836182759,,1,1,1,GUIDED,4
1538768616861726631,1081,1538768616860959079,,1,1,1,GUIDED,4
1538768617850131719,1082,1538768617849433447,,1,1,1,GUIDED,4
1538768618857754951,1083,1538768618857419047,,1,1,1,GUIDED,4
1538768619860549095,1084,1538768619859876263,,1,1,1,GUIDED,4
1538768620865268743,1085,1538768620864927943,,1,1,1,GUIDED,4
1538768621825450759,1086,1538768621825170503,,1,1,1,GUIDED,4
1538768622848374119,1087,1538768622847830279,,1,1,1,GUIDED,4
1538768623842530823,1088,1538768623842380007,,1,1,1,GUIDED,4
1538768624849042087,1089,1538768624848736967,,1,1,1,GUIDED,4
1538768625866868071,1090,1538768625864705639,,1,1,1,GUIDED,4
1538768626838557191,1091,1538768626838182535,,1,1,1,GUIDED,4
1538768627862289735,1092,1538768627861979111,,1,1,1,GUIDED,4
1538768628846431527,1093,1538768628845906215,,1,1,1,GUIDED,4
1538768629860082823,1094,1538768629859817671,,1,1,1,GUIDED,4
1538768630843831943,1095,1538768630843663079,,1,1,1,GUIDED,4
1538768631834899175,1096,1538768631834718791,,1,1,1,GUIDED,4
1538768632850340135,1097,1538768632849954983,,1,1,1,GUIDED,4
1538768633862781127,1098,1538768633862475943,,1,1,1,GUIDED,4
1538768634857368455,1099,1538768634857073575,,1,1,1,GUIDED,4
1538768635868220199,1100,1538768635867851911,,1,1,1,GUIDED,4
1538768636853036583,1101,1538768636851451399,,1,1,1,GUIDED,4
1538768637855503847,1102,1538768637855303655,,1,1,1,GUIDED,4
1538768638861620295,1103,1538768638861258343,,1,1,1,GUIDED,4
1538768639825437671,1104,1538768639825005447,,1,1,1,GUIDED,4
