%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1538768543968734471,5021,1538768543965894919,map,14.6988709144,-6.49523624215,0.0,0.0,0.0,0.0
1538768544184357447,5022,1538768544183630759,map,15.0179646025,-5.93996962926,0.0,0.0,0.0,0.0
1538768544368930791,5023,1538768544368537543,map,15.2533996682,-5.51563219967,0.0,0.0,0.0,0.0
1538768544554645223,5024,1538768544553600423,map,15.5141856425,-5.06482416785,0.0,0.0,0.0,0.0
1538768544775285127,5025,1538768544774759015,map,15.8101197774,-4.68617249198,0.0,0.0,0.0,0.0
1538768544994770407,5026,1538768544994192647,map,16.1568994578,-3.98047734691,0.0,0.0,0.0,0.0
1538768545149999367,5027,1538768545148445287,map,16.6023200573,-3.10404070766,0.0,0.0,0.0,0.0
1538768545382944999,5028,1538768545382362919,map,17.0155163957,-2.14352555064,0.0,0.0,0.0,0.0
1538768545545847911,5029,1538768545545112775,map,17.3397843454,-1.02409904496,0.0,0.0,0.0,0.0
1538768545749335431,5030,1538768545748677383,map,17.5091932612,0.168081352227,0.0,0.0,0.0,0.0
1538768545969134439,5031,1538768545968732551,map,17.8500314564,1.46440329368,0.0,0.0,0.0,0.0
1538768546169906215,5032,1538768546168791527,map,17.9475973635,3.13881329153,0.0,0.0,0.0,0.0
1538768546368195943,5033,1538768546365876039,map,17.959138729,4.64454907521,0.0,0.0,0.0,0.0
1538768546588249799,5034,1538768546587291079,map,17.6774167878,6.39913554401,0.0,0.0,0.0,0.0
1538768546795697767,5035,1538768546795017863,map,17.388033754,8.07125654225,0.0,0.0,0.0,0.0
1538768546987524039,5036,1538768546981696967,map,16.6741459849,9.93584197101,0.0,0.0,0.0,0.0
1538768547178751687,5037,1538768547177977767,map,15.7953511134,11.7392198721,0.0,0.0,0.0,0.0
1538768547361916999,5038,1538768547361471303,map,14.7653192354,13.3414897173,0.0,0.0,0.0,0.0
1538768547577517159,5039,1538768547576778215,map,13.6073999498,14.8342700058,0.0,0.0,0.0,0.0
1538768547753779431,5040,1538768547752653607,map,12.2958518222,16.2403487637,0.0,0.0,0.0,0.0
1538768547939114695,5041,1538768547938805799,map,10.6724804379,17.6432015604,0.0,0.0,0.0,0.0
1538768548150570503,5042,1538768548150210247,map,8.8608180075,18.7961247133,0.0,0.0,0.0,0.0
1538768548364337991,5043,1538768548363749415,map,7.14107744717,19.7485445766,0.0,0.0,0.0,0.0
1538768548569213863,5044,1538768548567912999,map,5.00073035144,20.5606005737,0.0,0.0,0.0,0.0
1538768548748216551,5045,1538768548747427495,map,2.56533119455,20.9837717263,0.0,0.0,0.0,0.0
1538768548959096615,5046,1538768548958681191,map,0.895886378936,21.1109992088,0.0,0.0,0.0,0.0
1538768549175590663,5047,1538768549171925575,map,-0.623969031536,20.9006880903,0.0,0.0,0.0,0.0
1538768549334628967,5048,1538768549334185959,map,-1.86797348075,20.5653391675,0.0,0.0,0.0,0.0
1538768549566964807,5049,1538768549566337223,map,-2.5915364313,20.1742295745,0.0,0.0,0.0,0.0
1538768549757993415,5050,1538768549757563175,map,-2.98484675144,19.8771398815,0.0,0.0,0.0,0.0
1538768549939888103,5051,1538768549939202215,map,-2.92219205803,19.5528436187,0.0,0.0,0.0,0.0
1538768550176822823,5052,1538768550172683591,map,-2.78554307527,19.3303297896,0.0,0.0,0.0,0.0
1538768550360647879,5053,1538768550360153447,map,-2.55254833196,19.1304599269,0.0,0.0,0.0,0.0
1538768550570957543,5054,1538768550570278599,map,-2.10360674362,19.0542315161,0.0,0.0,0.0,0.0
1538768550739901767,5055,1538768550739044711,map,-1.80076522983,18.8742905718,0.0,0.0,0.0,0.0
1538768550941923623,5056,1538768550939005063,map,-1.4887931628,18.7911147865,0.0,0.0,0.0,0.0
1538768551148571879,5057,1538768551147902343,map,-1.15549060993,18.7844947084,0.0,0.0,0.0,0.0
1538768551340712999,5058,1538768551338371079,map,-0.691076184765,18.7572736214,0.0,0.0,0.0,0.0
1538768551570808103,5059,1538768551570174631,map,-0.315652460212,18.8373555343,0.0,0.0,0.0,0.0
1538768551764275463,5060,1538768551763655783,map,0.157245344925,18.7693413284,0.0,0.0,0.0,0.0
1538768551949045671,5061,1538768551947694951,map,0.440578675116,18.8348477677,0.0,0.0,0.0,0.0
1538768552197666919,5062,1538768552196922791,map,0.666898739962,18.9082428076,0.0,0.0,0.0,0.0
1538768552359155239,5063,1538768552358805959,map,0.921912918747,18.9175494335,0.0,0.0,0.0,0.0
1538768552570948551,5064,1538768552570242855,map,1.02149093135,18.9224484747,0.0,0.0,0.0,0.0
1538768552794490183,5065,1538768552793934983,map,0.937588270808,18.966840228,0.0,0.0,0.0,0.0
1538768552965967943,5066,1538768552965345479,map,0.734224531365,19.0258380719,0.0,0.0,0.0,0.0
1538768553159750055,5067,1538768553159387079,map,0.34376909684,18.936879965,0.0,0.0,0.0,0.0
1538768553363015303,5068,1538768553362486887,map,-0.223473692421,18.8286738648,0.0,0.0,0.0,0.0
1538768553595363687,5069,1538768553594054727,map,-1.04240331731,18.8812471867,0.0,0.0,0.0,0.0
1538768553776879975,5070,1538768553775891303,map,-2.01304707419,18.6516820013,0.0,0.0,0.0,0.0
1538768553994602503,5071,1538768553994182919,map,-3.1318100261,18.4967393332,0.0,0.0,0.0,0.0
1538768554158471655,5072,1538768554157900103,map,-4.36458740653,18.193803252,0.0,0.0,0.0,0.0
1538768554368787431,5073,1538768554367790951,map,-5.66611416254,17.8943580577,0.0,0.0,0.0,0.0
1538768554565441735,5074,1538768554558075655,map,-7.29001517317,17.3507371248,0.0,0.0,0.0,0.0
1538768554757462087,5075,1538768554756915975,map,-8.75230956786,16.5932117816,0.0,0.0,0.0,0.0
1538768554980929863,5076,1538768554979326279,map,-10.2303375841,15.8561373895,0.0,0.0,0.0,0.0
1538768555125196743,5077,1538768555124627175,map,-11.6944833014,14.7072485636,0.0,0.0,0.0,0.0
1538768555366921607,5078,1538768555366394471,map,-13.193466647,13.3929995832,0.0,0.0,0.0,0.0
