%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1538769533029703232,519,1538769533028009088,,1,1,1,GUIDED,4
1538769534016900960,520,1538769534016488416,,1,1,1,GUIDED,4
1538769535018355168,521,1538769535017946336,,1,1,1,GUIDED,4
1538769536003910304,522,1538769536001570560,,1,1,1,GUIDED,4
1538769537038891456,523,1538769537037700736,,1,1,1,GUIDED,4
1538769538032815072,524,1538769538030159872,,1,1,1,GUIDED,4
1538769539022390528,525,1538769539021913312,,1,1,1,GUIDED,4
1538769540032876320,526,1538769540032596192,,1,1,1,GUIDED,4
1538769541037699968,527,1538769541035330176,,1,1,1,GUIDED,4
1538769542015732288,528,1538769542013797632,,1,1,1,GUIDED,4
1538769543011307648,529,1538769543011029280,,1,1,1,GUIDED,4
1538769544024299648,530,1538769544023644640,,1,1,1,GUIDED,4
1538769545027783136,531,1538769545027082880,,1,1,1,GUIDED,4
1538769546051861536,532,1538769546048036832,,1,1,1,GUIDED,4
1538769547041973216,533,1538769547041475296,,1,1,1,GUIDED,4
1538769548009220448,534,1538769548007437952,,1,1,1,GUIDED,4
1538769549037328448,535,1538769549037033088,,1,1,1,GUIDED,4
1538769550014371264,536,1538769550014005280,,1,1,1,GUIDED,4
1538769551020082848,537,1538769551018808000,,1,1,1,GUIDED,4
1538769552010003264,538,1538769552009617216,,1,1,1,GUIDED,4
1538769553008808064,539,1538769553008529088,,1,1,1,GUIDED,4
1538769554016658592,540,1538769554016185248,,1,1,1,GUIDED,4
1538769555040134368,541,1538769555037423392,,1,1,1,GUIDED,4
1538769556027913568,542,1538769556024965888,,1,1,1,GUIDED,4
1538769557023048320,543,1538769557021039296,,1,1,1,GUIDED,4
1538769558024111904,544,1538769558023685056,,1,1,1,GUIDED,4
1538769559022589984,545,1538769559021531136,,1,1,1,GUIDED,4
1538769560106522272,546,1538769560105652800,,1,1,1,GUIDED,4
1538769561031434784,547,1538769561030922880,,1,1,1,GUIDED,4
1538769562016752640,548,1538769562016344736,,1,1,1,GUIDED,4
1538769563044332160,549,1538769563043863424,,1,1,1,GUIDED,4
1538769564042071488,550,1538769564041624544,,1,1,1,GUIDED,4
1538769565054823808,551,1538769565053941984,,1,1,1,GUIDED,4
1538769566036799392,552,1538769566036337664,,1,1,1,GUIDED,4
1538769567046151200,553,1538769567044791520,,1,1,1,GUIDED,4
1538769568016065536,554,1538769568015176416,,1,1,1,GUIDED,4
1538769569032096640,555,1538769569031757440,,1,1,1,GUIDED,4
1538769570021408320,556,1538769570019617568,,1,1,1,GUIDED,4
1538769571027626688,557,1538769571026876096,,1,1,1,GUIDED,4
1538769572043754208,558,1538769572043138976,,1,1,1,GUIDED,4
1538769573035859520,559,1538769573034211744,,1,1,1,GUIDED,4
1538769574034401216,560,1538769574033469120,,1,1,1,GUIDED,4
1538769575030784640,561,1538769575030064896,,1,1,1,GUIDED,4
1538769576014106432,562,1538769576013754528,,1,1,1,GUIDED,4
1538769577013278528,563,1538769577012719904,,1,1,1,GUIDED,4
1538769578024297504,564,1538769578024001248,,1,1,1,GUIDED,4
1538769579020911840,565,1538769579020223424,,1,1,1,GUIDED,4
1538769580012342080,566,1538769580011916672,,1,1,1,GUIDED,4
1538769580991572352,567,1538769580991137728,,1,1,1,GUIDED,4
