%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1538769532831200736,4976,1538769532830564096,base_link,-46000.0,-113000.0,-522000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769532935911552,4977,1538769532933928448,base_link,-32000.0,-149000.0,-509000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533057585664,4978,1538769533056318240,base_link,-21000.0,-182000.0,-489000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533164499232,4979,1538769533162554144,base_link,-8000.0,-217000.0,-463000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533260759008,4980,1538769533258869920,base_link,3000.0,-244000.0,-438000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533346846176,4981,1538769533344921760,base_link,-30000.0,-276000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533449241536,4982,1538769533447113568,base_link,-20000.0,-280000.0,-432000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533583542272,4983,1538769533578410240,base_link,-32000.0,-242000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533656121696,4984,1538769533655607552,base_link,-14000.0,-172000.0,-506000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533767655296,4985,1538769533766739872,base_link,-39000.0,-106000.0,-535000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533835806464,4986,1538769533835068672,base_link,-34000.0,-38000.0,-553000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769533944089568,4987,1538769533942386400,base_link,-17000.0,15000.0,-553000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534060345216,4988,1538769534059057536,base_link,-13000.0,56000.0,-555000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534200903168,4989,1538769534200221408,base_link,5000.0,93000.0,-549000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534258861952,4990,1538769534256398368,base_link,26000.0,120000.0,-540000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534410358912,4991,1538769534409888896,base_link,32000.0,148000.0,-531000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534460336608,4992,1538769534456163744,base_link,32000.0,148000.0,-531000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534557093664,4993,1538769534556344512,base_link,38000.0,154000.0,-528000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534713051936,4994,1538769534711401568,base_link,40000.0,154000.0,-528000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534797905696,4995,1538769534793751744,base_link,48000.0,153000.0,-527000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534849480928,4996,1538769534847988992,base_link,64000.0,160000.0,-523000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769534942913408,4997,1538769534942291392,base_link,62000.0,160000.0,-528000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769535070503392,4998,1538769535069346688,base_link,53000.0,163000.0,-525000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769535158982688,4999,1538769535158145536,base_link,49000.0,162000.0,-525000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769535262266880,5000,1538769535261240864,base_link,50000.0,160000.0,-525000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769535346835200,5001,1538769535346056768,base_link,50000.0,161000.0,-525000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769535444807584,5002,1538769535443882784,base_link,39000.0,150000.0,-525000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
