%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1538769532836181568,4976,1538769532835353120,base_link,97254.5654297,0.0
1538769532940111680,4977,1538769532939575040,base_link,97249.1516113,0.0
1538769533058790432,4978,1538769533058373248,base_link,97244.0856934,0.0
1538769533167663744,4979,1538769533167214080,base_link,97241.9189453,0.0
1538769533263004128,4980,1538769533262407392,base_link,97233.5266113,0.0
1538769533362553120,4981,1538769533361853440,base_link,97230.7373047,0.0
1538769533461829792,4982,1538769533461246656,base_link,97231.8115234,0.0
1538769533591102848,4983,1538769533588075744,base_link,97234.6679688,0.0
1538769533658287008,4984,1538769533657955168,base_link,97231.7382812,0.0
1538769533772304864,4985,1538769533770855232,base_link,97226.6235352,0.0
1538769533840694208,4986,1538769533840062048,base_link,97225.0061035,0.0
1538769533946403808,4987,1538769533945523264,base_link,97217.9382324,0.0
1538769534063025696,4988,1538769534062693088,base_link,97221.1303711,0.0
1538769534202707136,4989,1538769534202184736,base_link,97215.7653809,0.0
1538769534260951072,4990,1538769534258679872,base_link,97220.5444336,0.0
1538769534412320544,4991,1538769534412008448,base_link,97220.8312988,0.0
1538769534470231232,4992,1538769534469641216,base_link,97220.8312988,0.0
1538769534559387744,4993,1538769534558968864,base_link,97221.8261719,0.0
1538769534713312672,4994,1538769534712209536,base_link,97221.661377,0.0
1538769534804294656,4995,1538769534803555008,base_link,97230.1696777,0.0
1538769534850852256,4996,1538769534850561088,base_link,97234.777832,0.0
1538769534944573280,4997,1538769534944238432,base_link,97238.0126953,0.0
1538769535074523840,4998,1538769535073375744,base_link,97245.7763672,0.0
1538769535189306496,4999,1538769535185211936,base_link,97251.4953613,0.0
1538769535264502912,5000,1538769535264163072,base_link,97259.6984863,0.0
1538769535348858976,5001,1538769535348478528,base_link,97261.151123,0.0
1538769535455899104,5002,1538769535448041440,base_link,97270.3430176,0.0
1538769535562219392,5003,1538769535561508448,base_link,97280.0842285,0.0
1538769535641743008,5004,1538769535641493568,base_link,97289.8010254,0.0
1538769535767044768,5005,1538769535765853376,base_link,97294.3969727,0.0
1538769535834135968,5006,1538769535833742784,base_link,97300.2685547,0.0
1538769535977287040,5007,1538769535976429856,base_link,97311.8591309,0.0
1538769536060034368,5008,1538769536059450208,base_link,97316.6931152,0.0
1538769536148469632,5009,1538769536147316032,base_link,97328.5766602,0.0
1538769536263923584,5010,1538769536263644064,base_link,97338.5375977,0.0
1538769536351157472,5011,1538769536350691360,base_link,97348.3703613,0.0
1538769536443450688,5012,1538769536443125728,base_link,97354.9499512,0.0
1538769536570259616,5013,1538769536569726944,base_link,97367.175293,0.0
1538769536651963872,5014,1538769536651304256,base_link,97374.1699219,0.0
1538769536831193760,5015,1538769536830774592,base_link,97388.3361816,0.0
1538769536860913568,5016,1538769536860611744,base_link,97388.3361816,0.0
1538769536955356704,5017,1538769536954772320,base_link,97402.3803711,0.0
1538769537062736896,5018,1538769537062103360,base_link,97409.5214844,0.0
1538769537144008640,5019,1538769537142990528,base_link,97411.5661621,0.0
1538769537266978272,5020,1538769537266503712,base_link,97419.1833496,0.0
1538769537350732416,5021,1538769537350208544,base_link,97430.6762695,0.0
1538769537448575616,5022,1538769537447201312,base_link,97429.5532227,0.0
1538769537562438144,5023,1538769537562084960,base_link,97432.3913574,0.0
1538769537645715264,5024,1538769537645090400,base_link,97433.9660645,0.0
1538769537793303232,5025,1538769537792616896,base_link,97434.5581055,0.0
1538769537843114432,5026,1538769537842783424,base_link,97437.4694824,0.0
1538769537948448352,5027,1538769537947930496,base_link,97436.2487793,0.0
1538769538041497056,5028,1538769538041063968,base_link,97430.9204102,0.0
1538769538157841568,5029,1538769538157218976,base_link,97436.315918,0.0
1538769538248793376,5030,1538769538247023584,base_link,97432.3791504,0.0
1538769538342589632,5031,1538769538342261376,base_link,97431.2683105,0.0
1538769538428950112,5032,1538769538428277280,base_link,97429.309082,0.0
1538769538591936192,5033,1538769538590694496,base_link,97419.1955566,0.0
1538769538662826080,5034,1538769538661120800,base_link,97416.4978027,0.0
1538769538742716704,5035,1538769538742027136,base_link,97422.6135254,0.0
1538769538917063904,5036,1538769538915659808,base_link,97413.2141113,0.0
1538769538968467968,5037,1538769538967394624,base_link,97413.2141113,0.0
1538769539053475456,5038,1538769539052703776,base_link,97406.9519043,0.0
1538769539185651680,5039,1538769539184112672,base_link,97405.9204102,0.0
1538769539267365472,5040,1538769539265110208,base_link,97398.4741211,0.0
1538769539344440000,5041,1538769539343150432,base_link,97397.9614258,0.0
1538769539498416000,5042,1538769539497565984,base_link,97395.2941895,0.0
1538769539552099424,5043,1538769539547932768,base_link,97399.5544434,0.0
1538769539654798464,5044,1538769539644324672,base_link,97393.3349609,0.0
1538769539739776032,5045,1538769539738155776,base_link,97390.9362793,0.0
1538769539823787264,5046,1538769539823568096,base_link,97388.8793945,0.0
1538769539943828224,5047,1538769539943179552,base_link,97388.659668,0.0
1538769540044722080,5048,1538769540044329152,base_link,97386.6699219,0.0
1538769540148858880,5049,1538769540148391776,base_link,97384.8327637,0.0
1538769540241569760,5050,1538769540239150240,base_link,97384.6008301,0.0
1538769540412912864,5051,1538769540411965824,base_link,97384.8876953,0.0
1538769540452600096,5052,1538769540452064832,base_link,97384.8876953,0.0
1538769540574327168,5053,1538769540574087232,base_link,97380.8410645,0.0
1538769540656997600,5054,1538769540656498176,base_link,97384.3933105,0.0
1538769540771267712,5055,1538769540768718624,base_link,97384.7351074,0.0
1538769540881939616,5056,1538769540881331872,base_link,97382.2875977,0.0
1538769540960976000,5057,1538769540960492896,base_link,97381.4147949,0.0
1538769541062593024,5058,1538769541058461792,base_link,97385.8703613,0.0
1538769541159002592,5059,1538769541156125664,base_link,97386.1022949,0.0
1538769541240080512,5060,1538769541239040928,base_link,97385.144043,0.0
1538769541384514016,5061,1538769541383779200,base_link,97383.7097168,0.0
1538769541449774272,5062,1538769541448494976,base_link,97385.369873,0.0
1538769541539572128,5063,1538769541539152736,base_link,97384.8876953,0.0
1538769541676505728,5064,1538769541676128608,base_link,97383.9172363,0.0
1538769541779272224,5065,1538769541778947744,base_link,97382.0983887,0.0
1538769541884500576,5066,1538769541883713632,base_link,97381.2194824,0.0
1538769541959628736,5067,1538769541959078048,base_link,97387.878418,0.0
1538769542061956960,5068,1538769542061586528,base_link,97383.8806152,0.0
1538769542149351296,5069,1538769542148594848,base_link,97385.8581543,0.0
1538769542284819936,5070,1538769542284359552,base_link,97386.8591309,0.0
1538769542369157728,5071,1538769542368422592,base_link,97387.0849609,0.0
1538769542457641312,5072,1538769542457116608,base_link,97383.795166,0.0
1538769542544773120,5073,1538769542544385792,base_link,97390.3625488,0.0
1538769542650336480,5074,1538769542649004608,base_link,97386.5356445,0.0
1538769542763148256,5075,1538769542760178048,base_link,97392.8283691,0.0
1538769542847410848,5076,1538769542846087712,base_link,97386.7919922,0.0
1538769542966158112,5077,1538769542965078688,base_link,97386.8652344,0.0
1538769543058891776,5078,1538769543057228192,base_link,97387.097168,0.0
1538769543158083552,5079,1538769543157419232,base_link,97384.9975586,0.0
1538769543267088384,5080,1538769543266039040,base_link,97384.9365234,0.0
1538769543342439424,5081,1538769543341961472,base_link,97387.2619629,0.0
1538769543448154144,5082,1538769543447793536,base_link,97386.2060547,0.0
1538769543544594944,5083,1538769543543814400,base_link,97392.0593262,0.0
1538769543679915008,5084,1538769543679619776,base_link,97388.7451172,0.0
1538769543752020608,5085,1538769543751268576,base_link,97391.5344238,0.0
1538769543841771584,5086,1538769543840661024,base_link,97390.1123047,0.0
1538769543949231200,5087,1538769543948673568,base_link,97386.0656738,0.0
1538769544048835360,5088,1538769544048255104,base_link,97389.453125,0.0
1538769544173640448,5089,1538769544172555584,base_link,97387.1704102,0.0
1538769544257626752,5090,1538769544254143200,base_link,97385.6140137,0.0
1538769544349375648,5091,1538769544345296832,base_link,97394.342041,0.0
1538769544455963744,5092,1538769544455600032,base_link,97385.7421875,0.0
1538769544570085472,5093,1538769544569113024,base_link,97391.1621094,0.0
1538769544642068800,5094,1538769544641741664,base_link,97391.2414551,0.0
1538769544734904000,5095,1538769544734493824,base_link,97390.5029297,0.0
1538769544841613472,5096,1538769544841206784,base_link,97388.6291504,0.0
1538769544939796736,5097,1538769544939261632,base_link,97388.5437012,0.0
1538769545035220512,5098,1538769545034270016,base_link,97388.7573242,0.0
1538769545190074912,5099,1538769545188682240,base_link,97385.8703613,0.0
1538769545259305504,5100,1538769545258186464,base_link,97386.2854004,0.0
1538769545404840128,5101,1538769545404248384,base_link,97384.3566895,0.0
1538769545502576608,5102,1538769545502001472,base_link,97381.1767578,0.0
1538769545556003264,5103,1538769545555621056,base_link,97388.1835938,0.0
1538769545643696448,5104,1538769545642778656,base_link,97384.185791,0.0
1538769545748250464,5105,1538769545747749792,base_link,97387.4023438,0.0
1538769545849156320,5106,1538769545848676032,base_link,97386.114502,0.0
1538769545958541248,5107,1538769545957788640,base_link,97381.8908691,0.0
1538769546083109280,5108,1538769546076439968,base_link,97385.9069824,0.0
1538769546145033952,5109,1538769546144606400,base_link,97380.456543,0.0
1538769546251427712,5110,1538769546250092192,base_link,97381.652832,0.0
1538769546351970336,5111,1538769546351655008,base_link,97378.0700684,0.0
1538769546465646656,5112,1538769546464371744,base_link,97381.1096191,0.0
1538769546541083552,5113,1538769546540692064,base_link,97379.3579102,0.0
1538769546673082624,5114,1538769546672291680,base_link,97375.4211426,0.0
1538769546736056960,5115,1538769546735622208,base_link,97377.3498535,0.0
1538769546840451904,5116,1538769546840080224,base_link,97375.5371094,0.0
1538769546946276896,5117,1538769546944938464,base_link,97374.9572754,0.0
1538769547078675904,5118,1538769547078245792,base_link,97376.0925293,0.0
1538769547146127104,5119,1538769547145063872,base_link,97375.982666,0.0
1538769547239086752,5120,1538769547238447136,base_link,97375.2380371,0.0
1538769547360209664,5121,1538769547359114208,base_link,97379.9377441,0.0
1538769547466186432,5122,1538769547465346304,base_link,97379.5043945,0.0
1538769547570296288,5123,1538769547569307200,base_link,97373.6694336,0.0
1538769547654244000,5124,1538769547653175616,base_link,97374.8962402,0.0
1538769547742191520,5125,1538769547741683488,base_link,97374.822998,0.0
1538769547859029824,5126,1538769547858624736,base_link,97378.4851074,0.0
1538769547960319712,5127,1538769547959304384,base_link,97376.739502,0.0
1538769548119022112,5128,1538769548115433856,base_link,97378.112793,0.0
1538769548154217344,5129,1538769548153316832,base_link,97378.112793,0.0
1538769548250435968,5130,1538769548249958336,base_link,97381.9824219,0.0
1538769548340344480,5131,1538769548339981280,base_link,97383.1604004,0.0
1538769548469577408,5132,1538769548469147232,base_link,97380.0537109,0.0
1538769548542311264,5133,1538769548541507264,base_link,97385.4614258,0.0
1538769548678460448,5134,1538769548677899808,base_link,97384.0209961,0.0
1538769548737424704,5135,1538769548737110656,base_link,97386.5600586,0.0
1538769548858681632,5136,1538769548858234848,base_link,97395.5383301,0.0
1538769548964016928,5137,1538769548953684224,base_link,97393.4875488,0.0
1538769549061822048,5138,1538769549061357600,base_link,97396.2158203,0.0
1538769549151628992,5139,1538769549151212928,base_link,97392.0288086,0.0
1538769549270571328,5140,1538769549270310720,base_link,97396.7468262,0.0
1538769549350955776,5141,1538769549350421088,base_link,97395.8251953,0.0
1538769549441451840,5142,1538769549441100128,base_link,97403.3935547,0.0
1538769549540930144,5143,1538769549540618560,base_link,97402.1850586,0.0
1538769549687355232,5144,1538769549687012864,base_link,97402.3986816,0.0
1538769549735769216,5145,1538769549735307584,base_link,97406.3171387,0.0
1538769549848365952,5146,1538769549847870144,base_link,97407.434082,0.0
1538769549976605632,5147,1538769549971594880,base_link,97403.4484863,0.0
1538769550042664096,5148,1538769550042409760,base_link,97407.3974609,0.0
1538769550176101632,5149,1538769550175204736,base_link,97409.0942383,0.0
