%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1538769532906993408,1226,1538769532906618304,,1538773647322000000,fcu
1538769533420648480,1227,1538769533419544416,,1538773647828000000,fcu
1538769533911632512,1228,1538769533909726080,,1538773648323000000,fcu
1538769534430649728,1229,1538769534429720512,,1538773648858000000,fcu
1538769534804675136,1230,1538769534804423392,,1538773649202000000,fcu
1538769535315713984,1231,1538769535314578592,,1538773649724000000,fcu
1538769535814412128,1232,1538769535810338496,,1538773650238000000,fcu
1538769536294176864,1233,1538769536293634080,,1538773650720000000,fcu
1538769536656932352,1234,1538769536653699168,,1538773651079000000,fcu
1538769537167515808,1235,1538769537167270560,,1538773651599000000,fcu
1538769537664052672,1236,1538769537663631040,,1538773652097000000,fcu
1538769538156931360,1237,1538769538152322144,,1538773652578000000,fcu
1538769538634664864,1238,1538769538633309792,,1538773653059000000,fcu
1538769539188392064,1239,1538769539188062368,,1538773653622000000,fcu
1538769539699743456,1240,1538769539699360672,,1538773654138000000,fcu
1538769540129903520,1241,1538769540129679392,,1538773654540000000,fcu
1538769540613149312,1242,1538769540612920096,,1538773655025000000,fcu
1538769541068620768,1243,1538769541068112736,,1538773655499000000,fcu
1538769541427611552,1244,1538769541426656864,,1538773655858000000,fcu
1538769541903967328,1245,1538769541903734816,,1538773656323000000,fcu
1538769542460221664,1246,1538769542459828928,,1538773656898000000,fcu
1538769542974675008,1247,1538769542974372384,,1538773657380000000,fcu
1538769543291270048,1248,1538769543291037024,,1538773657721000000,fcu
1538769543695867008,1249,1538769543693865856,,1538773658102000000,fcu
1538769544351547648,1250,1538769544351192128,,1538773658778000000,fcu
1538769544839371552,1251,1538769544839192928,,1538773659260000000,fcu
1538769545290515520,1252,1538769545290265856,,1538773659722000000,fcu
1538769545661257248,1253,1538769545660986752,,1538773660100000000,fcu
1538769546083204160,1254,1538769546079313824,,1538773660498000000,fcu
1538769546559191648,1255,1538769546558381728,,1538773660998000000,fcu
1538769546900789248,1256,1538769546900290176,,1538773661338000000,fcu
1538769547371234880,1257,1538769547370877632,,1538773661780000000,fcu
1538769547707533440,1258,1538769547707217312,,1538773662116000000,fcu
1538769548119738240,1259,1538769548118999296,,1538773662537000000,fcu
1538769548414689984,1260,1538769548409809536,,1538773662820000000,fcu
1538769548913480480,1261,1538769548913234880,,1538773663338000000,fcu
1538769549362763840,1262,1538769549362158976,,1538773663799000000,fcu
1538769549895839488,1263,1538769549895527968,,1538773664338000000,fcu
1538769550352773056,1264,1538769550352587264,,1538773664780000000,fcu
1538769550793745376,1265,1538769550793534240,,1538773665202000000,fcu
1538769551134698208,1266,1538769551134280320,,1538773665559000000,fcu
1538769551488832448,1267,1538769551488557760,,1538773665920000000,fcu
1538769552008518336,1268,1538769552008162496,,1538773666425000000,fcu
1538769552504568128,1269,1538769552502614496,,1538773666939000000,fcu
