%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1538769533235620896,1647,1538769533231578560,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769533511602304,1648,1538769533511228576,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769533863843136,1649,1538769533863598016,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769534247844576,1650,1538769534246568320,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769534571865408,1651,1538769534571357248,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769534861693280,1652,1538769534860849280,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769535228693824,1653,1538769535225949472,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769535573835392,1654,1538769535573004320,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769535856203552,1655,1538769535856002336,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769536257356032,1656,1538769536255450304,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769536531987296,1657,1538769536529886688,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769536837483968,1658,1538769536837019712,,0,1496,1535,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769537157530560,1659,1538769537157249760,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769537502739584,1660,1538769537502276608,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769537890221952,1661,1538769537889968480,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769538181448576,1662,1538769538181204672,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769538524764608,1663,1538769538524448896,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769538957068608,1664,1538769538956802080,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769539369595072,1665,1538769539367560480,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769539654813600,1666,1538769539651125632,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769540017049152,1667,1538769540014914560,,0,1496,1536,1644,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
