%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1539875267645079272,620,1539875267642704648,,1539887432859000000,fcu
1539875268052378408,621,1539875268051611464,,1539887433258000000,fcu
1539875268644166952,622,1539875268643700168,,1539887433826000000,fcu
1539875269138993096,623,1539875269138801768,,1539887434341000000,fcu
1539875269644991528,624,1539875269639090344,,1539887434842000000,fcu
1539875270157395944,625,1539875270157046312,,1539887435341000000,fcu
1539875270661741992,626,1539875270661358792,,1539887435841000000,fcu
1539875271051534056,627,1539875271050999752,,1539887436241000000,fcu
1539875271503535752,628,1539875271503145416,,1539887436698000000,fcu
1539875271995833928,629,1539875271995647464,,1539887437198000000,fcu
1539875272547028744,630,1539875272546794792,,1539887437741000000,fcu
1539875272886308008,631,1539875272884919848,,1539887438080000000,fcu
1539875273409402152,632,1539875273408999400,,1539887438602000000,fcu
1539875273761745512,633,1539875273761432296,,1539887438979000000,fcu
1539875274176556616,634,1539875274176383624,,1539887439380000000,fcu
1539875274637162472,635,1539875274636947976,,1539887439844000000,fcu
1539875275145810792,636,1539875275145566600,,1539887440359000000,fcu
1539875275589514664,637,1539875275589336712,,1539887440798000000,fcu
1539875276124721256,638,1539875276123834152,,1539887441318000000,fcu
1539875276616173480,639,1539875276615694792,,1539887441801000000,fcu
1539875276989706280,640,1539875276989495656,,1539887442178000000,fcu
1539875277462624104,641,1539875277457427368,,1539887442660000000,fcu
1539875278072369096,642,1539875278067787080,,1539887443278000000,fcu
1539875278538092200,643,1539875278537853480,,1539887443719000000,fcu
1539875278983626664,644,1539875278983177288,,1539887444160000000,fcu
1539875279356789704,645,1539875279356298088,,1539887444559000000,fcu
1539875279886580776,646,1539875279886285320,,1539887445099000000,fcu
1539875280239075112,647,1539875280238608744,,1539887445441000000,fcu
1539875280582821128,648,1539875280581014600,,1539887445761000000,fcu
1539875281034351624,649,1539875281034159784,,1539887446241000000,fcu
1539875281572121416,650,1539875281571766824,,1539887446760000000,fcu
1539875282077852584,651,1539875282077451560,,1539887447279000000,fcu
1539875282370478312,652,1539875282369890248,,1539887447560000000,fcu
1539875282765454984,653,1539875282763824168,,1539887447959000000,fcu
1539875283117264552,654,1539875283116987272,,1539887448319000000,fcu
1539875283590563848,655,1539875283589929640,,1539887448801000000,fcu
1539875284045121832,656,1539875284044910536,,1539887449259000000,fcu
1539875284617256680,657,1539875284617072616,,1539887449822000000,fcu
1539875284952744456,658,1539875284951895752,,1539887450160000000,fcu
1539875285468197000,659,1539875285467688168,,1539887450678000000,fcu
1539875285877836104,660,1539875285877516872,,1539887451080000000,fcu
1539875286283011336,661,1539875286282721576,,1539887451498000000,fcu
1539875286716717352,662,1539875286716244296,,1539887451919000000,fcu
1539875287199006088,663,1539875287198549736,,1539887452379000000,fcu
1539875287685523624,664,1539875287685144360,,1539887452898000000,fcu
1539875287978999208,665,1539875287978298376,,1539887453180000000,fcu
1539875288487442952,666,1539875288486957896,,1539887453698000000,fcu
1539875288964281384,667,1539875288964082312,,1539887454142000000,fcu
1539875289480947272,668,1539875289480641000,,1539887454678000000,fcu
1539875289816881096,669,1539875289815595528,,1539887455002000000,fcu
1539875290369394152,670,1539875290369152392,,1539887455560000000,fcu
1539875290793124360,671,1539875290791589768,,1539887455998000000,fcu
1539875291376344328,672,1539875291373938536,,1539887456578000000,fcu
1539875291868563112,673,1539875291868299912,,1539887457078000000,fcu
1539875292259589128,674,1539875292255039496,,1539887457459000000,fcu
1539875292847124360,675,1539875292846153928,,1539887458058000000,fcu
1539875293328939656,676,1539875293327952968,,1539887458520000000,fcu
1539875293653765704,677,1539875293653591592,,1539887458859000000,fcu
1539875294008746376,678,1539875294008356936,,1539887459199000000,fcu
1539875294555505960,679,1539875294555251048,,1539887459759000000,fcu
1539875295025784840,680,1539875295024138280,,1539887460222000000,fcu
1539875295510055272,681,1539875295509807944,,1539887460719000000,fcu
1539875295918925608,682,1539875295918319400,,1539887461119000000,fcu
1539875296354863112,683,1539875296354576232,,1539887461559000000,fcu
1539875296953619432,684,1539875296953408840,,1539887462159000000,fcu
1539875297359323528,685,1539875297358349128,,1539887462542000000,fcu
1539875297713632744,686,1539875297713110920,,1539887462919000000,fcu
1539875298076578920,687,1539875298076393928,,1539887463280000000,fcu
1539875298657836328,688,1539875298657307432,,1539887463863000000,fcu
1539875299164749928,689,1539875299164236648,,1539887464341000000,fcu
1539875299565575528,690,1539875299565310632,,1539887464778000000,fcu
1539875300085695752,691,1539875300085311080,,1539887465298000000,fcu
1539875300494530600,692,1539875300494337704,,1539887465700000000,fcu
1539875301034252840,693,1539875301033960456,,1539887466241000000,fcu
1539875301530093928,694,1539875301528957320,,1539887466739000000,fcu
1539875301849714632,695,1539875301849480232,,1539887467040000000,fcu
1539875302256305736,696,1539875302256091176,,1539887467441000000,fcu
1539875302832463720,697,1539875302828961832,,1539887468022000000,fcu
1539875303448811848,698,1539875303448214824,,1539887468660000000,fcu
1539875303909267656,699,1539875303908970984,,1539887469119000000,fcu
1539875304342139464,700,1539875304341769960,,1539887469539000000,fcu
1539875304786144616,701,1539875304785421928,,1539887469998000000,fcu
1539875305269923496,702,1539875305269668200,,1539887470441000000,fcu
1539875305690486888,703,1539875305690228392,,1539887470880000000,fcu
1539875306064903720,704,1539875306064211272,,1539887471278000000,fcu
1539875306489473576,705,1539875306486465032,,1539887471698000000,fcu
