%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1539875267509358088,831,1539875267509044552,,0,1506,1536,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875267852263432,832,1539875267852061512,,0,1506,1536,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875268094297704,833,1539875268093485064,,0,1506,1536,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875268454435208,834,1539875268454160520,,0,1506,1536,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875268718816584,835,1539875268718378088,,0,1506,1536,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875269094303304,836,1539875269092561192,,0,1506,1535,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875269456098984,837,1539875269455634888,,0,1506,1535,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875269853297672,838,1539875269852955944,,0,1506,1535,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875270131835272,839,1539875270131240328,,0,1506,1535,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875270355970216,840,1539875270355715592,,0,1506,1535,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875270688454824,841,1539875270687288712,,0,1506,1535,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875271049429768,842,1539875271049170280,,0,1506,1535,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1539875271394772072,843,1539875271394507848,,0,1506,1535,1460,1508,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
