%time,field.data
1539875267375909000,271.46
1539875267621678696,270.92
1539875267847474344,271.76
1539875268090145672,272.67
1539875268353888808,274.69
1539875268621686664,277.19
1539875268813914760,279.7
1539875269055444616,282.78
1539875269342593064,285.85
1539875269572266760,288.04
1539875269763914184,290.06
1539875270041294568,292.97
1539875270242194344,294.9
1539875270492656392,297.36
1539875270760119720,299.71
1539875270970256488,301.38
1539875271266017544,301.63
1539875271497396968,301.58
1539875271717493704,302.5
1539875271951838280,303.65
1539875272256002248,304.91
1539875272450612936,305.88
1539875272699714344,306.34
1539875272934593224,306.41
1539875273170599912,306.54
1539875273405790856,306.95
1539875273666540040,306.53
1539875273906408552,306.17
1539875274157066536,308.2
1539875274399734376,309.78
1539875274581290632,309.32
1539875274849226728,308.22
1539875275052951816,306.58
1539875275295302024,304.88
1539875275565101416,304.65
1539875275811016584,305.29
1539875276006764936,305.67
1539875276260664488,305.22
1539875276476233864,304.27
1539875276712387336,304.17
1539875276949856104,304.76
1539875277166029576,304.75
1539875277425288904,304.07
1539875277672747400,302.84
1539875277965262504,302.27
1539875278183671560,302.26
1539875278432449640,302.59
1539875278674903048,302.13
1539875278917183528,301.32
1539875279180159272,300.39
1539875279429137000,299.97
1539875279650836744,299.92
1539875279882139624,299.52
1539875280145037352,299.46
1539875280417096520,300.01
1539875280611778600,300.77
1539875280893677768,301.71
1539875281106869864,302.15
1539875281374634216,302.54
1539875281606266504,302.55
1539875281811032456,302.13
1539875282044115432,302.14
1539875282279099304,302.5
1539875282506682600,302.31
1539875282789498088,302.14
1539875283045288008,302.43
1539875283225448424,302.83
1539875283458653288,303.25
1539875283685037224,303.93
1539875283938214184,304.84
1539875284171770824,305.75
1539875284438479400,306.94
1539875284642676296,308.49
1539875284926343816,312.22
1539875285150328360,315.53
1539875285375520968,318.38
1539875285632091080,322.34
1539875285837738408,326.11
1539875286091657288,331.74
1539875286340279240,337.56
1539875286564364232,343.43
1539875286803082280,347.99
1539875287072104200,353.87
1539875287291769288,359.08
1539875287565856168,6.22
1539875287794925000,12.0
1539875288049732872,18.12
1539875288297649480,24.38
1539875288541917192,29.67
1539875288796969160,36.49
1539875289043984808,42.43
1539875289279156072,47.87
1539875289499330504,52.78
1539875289789618920,58.84
1539875290009369448,64.41
1539875290256917640,69.68
1539875290470790600,74.93
1539875290683638504,79.32
1539875290953311720,85.2
1539875291201729736,90.41
1539875291407676168,94.93
1539875291656163816,100.56
1539875291904780744,105.39
1539875292136585128,109.62
1539875292392383688,113.68
1539875292650797672,116.38
1539875292889324584,120.4
1539875293154693992,124.98
1539875293381772328,128.48
1539875293650659560,131.18
1539875293869499432,133.43
1539875294105368520,136.35
1539875294363443528,140.06
1539875294572719336,143.74
1539875294870681160,148.48
1539875295066307368,152.45
1539875295351083240,157.53
1539875295559173096,161.18
1539875295821139848,166.05
1539875296049851080,170.72
1539875296295291400,175.77
1539875296560562472,180.94
1539875296786090248,185.46
1539875297045584168,190.09
1539875297321896040,194.11
1539875297530541032,197.19
1539875297740343368,200.22
1539875298027311208,203.0
1539875298262966568,204.54
1539875298560956648,206.27
1539875298700607912,206.52
1539875298991005320,206.64
1539875299204501736,206.36
1539875299487575464,205.99
1539875299722950088,206.28
1539875299941711112,206.23
1539875300181353864,205.57
1539875300451490280,205.44
1539875300712125224,204.86
1539875300956906536,203.53
1539875301168587816,202.2
1539875301399012136,201.01
1539875301657649480,200.71
1539875301886753384,200.54
1539875302155970728,199.74
1539875302393477736,198.86
1539875302656716392,198.21
1539875302870562216,197.73
1539875303118312904,197.54
1539875303352741192,197.61
1539875303577186760,197.58
1539875303782391368,197.09
1539875304056644200,196.22
1539875304258333032,196.07
1539875304465531432,196.38
1539875304718997448,196.39
1539875304951417192,195.91
1539875305219200040,196.19
1539875305466130760,197.14
1539875305710809544,198.45
1539875305942291336,198.76
1539875306170894088,199.94
1539875306403089256,201.64
1539875306703789320,204.37
1539875306891029864,206.54
1539875307169057288,210.82
1539875307407657640,215.26
1539875307653742088,218.99
1539875307891029832,222.36
1539875308157582728,227.07
1539875308407006344,232.03
1539875308672495848,237.41
1539875308881054312,240.43
1539875309112763880,243.59
1539875309372840584,249.32
1539875309614219976,253.84
1539875309859497288,257.86
1539875310086841000,262.23
1539875310343879720,265.69
1539875310594722536,269.12
1539875310870117544,273.16
1539875311069457992,275.6
1539875311330037096,277.58
1539875311546665448,278.4
1539875311792802056,278.65
1539875312038853576,278.75
1539875312267852392,278.9
1539875312486217608,278.94
1539875312782323464,278.68
1539875312982583240,278.71
1539875313304834536,279.18
1539875313492880584,279.4
1539875313697023336,279.24
1539875313976054184,278.85
1539875314215639848,278.3
1539875314456271592,277.91
1539875314675310728,277.41
1539875314948813064,277.22
1539875315205759624,277.02
1539875315427658440,276.71
1539875315652809480,276.17
1539875315932200936,275.8
1539875316141169576,275.67
1539875316352222984,275.45
1539875316584481640,274.88
1539875316833295784,274.85
1539875317122787336,275.47
1539875317353726056,275.69
1539875317613942472,274.83
1539875317836046120,273.98
1539875318086529256,273.64
1539875318332019784,275.04
1539875318593757128,275.95
1539875318849482888,275.04
1539875319090506952,273.83
1539875319368992040,272.85
1539875319598513320,273.1
1539875319861935368,273.03
1539875320089143208,272.32
1539875320303845896,272.16
1539875320551505288,272.3
1539875320786784296,272.5
1539875321032825864,272.51
1539875321294316680,272.67
1539875321549887880,272.81
1539875321786976360,273.1
1539875322064297928,272.69
1539875322289507176,272.27
1539875322592931592,273.08
1539875322795832008,274.15
1539875323078561096,271.7
1539875323272479496,271.35
1539875323577866440,273.15
1539875323747708840,274.01
1539875323966407560,274.76
1539875324209071848,274.6
1539875324433541352,273.77
1539875324683595944,273.57
1539875324910110728,274.27
1539875325149824520,275.43
1539875325364544904,276.15
1539875325608655848,275.82
1539875325843433512,273.88
1539875326126447240,272.3
1539875326333017704,272.32
1539875326558485256,273.47
1539875326810734792,274.74
1539875327058027368,275.49
1539875327301937064,275.06
1539875327537788744,274.6
1539875327763685320,274.07
1539875328033355720,273.68
1539875328277627560,273.81
1539875328493589448,273.96
1539875328751837768,273.92
1539875329014959880,274.29
1539875329253030440,275.82
1539875329505418184,276.91
1539875329759525160,275.69
1539875329986352776,274.96
1539875330268966440,274.12
1539875330485228360,273.56
1539875330765026920,273.79
1539875330970446888,274.41
1539875331285127592,275.62
1539875331489146024,275.44
1539875331754101128,275.75
1539875331991779176,275.78
1539875332258885992,276.31
1539875332483667592,276.85
1539875332816089128,276.46
1539875332960625128,276.87
1539875333228365544,278.59
1539875333472789576,279.89
1539875333716208104,280.95
1539875333937750152,282.27
1539875334168599208,283.85
1539875334439088584,285.38
1539875334661558216,288.14
1539875334889263432,292.73
1539875335151406248,298.11
1539875335394454824,302.4
1539875335647305864,307.03
1539875335899322600,311.32
1539875336139466504,314.5
1539875336399554280,316.75
1539875336649099272,318.24
1539875336908317288,320.77
1539875337150501544,323.46
1539875337408392872,326.25
1539875337642720168,329.06
1539875337931788488,332.19
1539875338126509992,334.89
1539875338368847464,338.75
1539875338617340552,341.95
1539875338893224584,344.84
1539875339104358440,346.94
1539875339334058312,349.78
1539875339571867944,351.69
1539875339841306504,352.13
1539875340102330024,352.47
1539875340336854024,352.57
1539875340590647144,352.61
1539875340834145544,351.82
1539875341109395240,351.57
1539875341350819944,351.6
1539875341590092424,350.84
1539875341856651560,349.76
1539875342123653064,349.05
1539875342349308264,350.26
1539875342613500264,351.63
1539875342838539848,351.91
1539875343079241832,352.27
1539875343307573736,351.42
1539875343532984136,350.13
1539875343804023272,348.96
1539875344004634984,348.85
1539875344234692072,349.18
1539875344468607112,349.12
1539875344697729416,348.65
1539875344918958696,347.42
1539875345155916456,347.15
1539875345430451720,348.03
1539875345651361256,349.07
1539875345881312552,348.97
1539875346182966024,347.46
1539875346394052136,347.88
1539875346666289032,349.66
1539875346917498696,350.4
1539875347150049768,350.24
1539875347428965480,349.44
1539875347630158024,348.55
1539875347849454024,348.48
1539875348070707784,349.11
1539875348316548200,350.25
1539875348534063976,351.2
1539875348813353160,353.05
1539875349044928232,355.26
1539875349306087528,357.15
1539875349489742504,359.13
1539875349762102952,3.65
1539875349977954632,7.83
1539875350274528328,12.87
1539875350486976648,16.55
1539875350712221032,19.93
1539875350961408008,23.69
1539875351185556264,27.01
1539875351452186792,31.45
1539875351692749032,35.49
1539875351950198664,39.43
1539875352190941320,43.53
1539875352448177608,48.79
1539875352670583112,53.8
1539875352968351688,59.91
1539875353135481448,63.46
1539875353431847464,69.66
1539875353659429640,74.52
1539875353898275496,79.53
1539875354134329608,84.83
1539875354398469768,89.84
1539875354642435208,94.41
1539875354889023080,97.63
1539875355140746760,99.6
1539875355370354120,100.87
1539875355621200136,101.92
