%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1536692144784821752,4684,1536692144784515032,base_link,0,1,40.5917142,-79.8980128,377.21362852,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692145002099864,4685,1536692145001777368,base_link,0,1,40.5917248,-79.8980613,377.413574516,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692145181809720,4686,1536692145181297944,base_link,0,1,40.5917356,-79.8981091,377.633521148,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692145409877336,4687,1536692145405639512,base_link,0,1,40.5917469,-79.898156,377.823468498,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692145604039448,4688,1536692145603863064,base_link,0,1,40.5917592,-79.8982016,377.833416765,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692145776391832,4689,1536692145776079000,base_link,0,1,40.5917718,-79.8982464,377.73336573,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692145993771960,4690,1536692145992827544,base_link,0,1,40.5917849,-79.8982902,377.413315514,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692146246893432,4691,1536692146246599768,base_link,0,1,40.5917986,-79.8983328,376.88326628,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692146396749848,4692,1536692146396482872,base_link,0,1,40.5918129,-79.8983743,376.203217925,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692146593451896,4693,1536692146592935960,base_link,0,1,40.5918284,-79.8984147,375.403170199,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692146781807672,4694,1536692146781481528,base_link,0,1,40.591845,-79.898454,374.523123144,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692147025861496,4695,1536692147025301336,base_link,0,1,40.5918624,-79.8984922,373.533076886,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692147165796984,4696,1536692147165529720,base_link,0,1,40.5918806,-79.8985295,372.433031219,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692147392192888,4697,1536692147391778648,base_link,0,1,40.5918998,-79.898566,371.282985959,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692147601163320,4698,1536692147600884280,base_link,0,1,40.5919201,-79.8986018,370.052940962,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692147855455096,4699,1536692147855211768,base_link,0,1,40.5919412,-79.898637,368.802896251,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692148001131064,4700,1536692148000921400,base_link,0,1,40.5919629,-79.8986718,367.502851706,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692148206567320,4701,1536692148202925016,base_link,0,1,40.5919853,-79.8987061,366.122807387,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692148387493016,4702,1536692148387188728,base_link,0,1,40.5920083,-79.8987402,364.722763028,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692148607834616,4703,1536692148607173656,base_link,0,1,40.5920318,-79.8987742,363.292718571,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692148813083704,4704,1536692148812497336,base_link,0,1,40.5920556,-79.8988081,361.802674099,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692149014031800,4705,1536692149013762872,base_link,0,1,40.5920796,-79.8988422,360.302629345,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692149181999864,4706,1536692149181697176,base_link,0,1,40.5921039,-79.8988763,358.812584475,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692149383383032,4707,1536692149383162840,base_link,0,1,40.5921286,-79.8989109,357.442538935,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692149588394008,4708,1536692149588136184,base_link,0,1,40.5921542,-79.8989463,356.312492213,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692149784939352,4709,1536692149784610232,base_link,0,1,40.5921806,-79.8989827,355.442444148,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692149967407736,4710,1536692149966970360,base_link,0,1,40.5922071,-79.8990199,354.782395233,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692150184552952,4711,1536692150184050936,base_link,0,1,40.5922337,-79.899058,354.322345367,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692150422171928,4712,1536692150421848472,base_link,0,1,40.5922599,-79.8990966,354.132295164,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692150589284184,4713,1536692150588480152,base_link,0,1,40.592286,-79.8991356,354.122244604,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692150813637848,4714,1536692150813355544,base_link,0,1,40.5923117,-79.8991749,354.352193911,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692151001036120,4715,1536692150999695384,base_link,0,1,40.5923368,-79.8992139,354.81214378,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692151180467928,4716,1536692151179934808,base_link,0,1,40.5923616,-79.8992527,355.422093985,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692151422799320,4717,1536692151422269784,base_link,0,1,40.5923861,-79.8992909,356.102044933,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692151581900472,4718,1536692151577216824,base_link,0,1,40.5924104,-79.8993286,356.86199648,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692151850581240,4719,1536692151849744888,base_link,0,1,40.5924341,-79.8993655,357.701949098,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
1536692152013753976,4720,1536692152012856664,base_link,0,1,40.5924577,-79.8994017,358.481902478,0.50409996953,0.0,0.0,0.0,0.50409996953,0.0,0.0,0.0,2.01639987812,1
