%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1536692144739465240,9169,1536692144738876760,base_link,97497.8881836,0.0
1536692144821564344,9170,1536692144821104984,base_link,97497.8881836,0.0
1536692144938280408,9171,1536692144937842552,base_link,97485.8642578,0.0
1536692145038424536,9172,1536692145036030296,base_link,97479.7973633,0.0
1536692145123441848,9173,1536692145123039064,base_link,97479.7973633,0.0
1536692145245055704,9174,1536692145244463576,base_link,97476.6296387,0.0
1536692145333883896,9175,1536692145332089752,base_link,97476.6296387,0.0
1536692145419314616,9176,1536692145419124600,base_link,97469.6838379,0.0
1536692145517868728,9177,1536692145508405752,base_link,97468.3166504,0.0
1536692145641988024,9178,1536692145638943288,base_link,97467.4682617,0.0
1536692145721054136,9179,1536692145720603032,base_link,97467.4682617,0.0
1536692145822111992,9180,1536692145821458328,base_link,97469.1589355,0.0
1536692145924057336,9181,1536692145922689592,base_link,97469.0734863,0.0
1536692146017537656,9182,1536692146017345016,base_link,97471.887207,0.0
1536692146151856888,9183,1536692146151411608,base_link,97471.9360352,0.0
1536692146253327288,9184,1536692146252997784,base_link,97475.6225586,0.0
1536692146344097816,9185,1536692146343200120,base_link,97482.2570801,0.0
1536692146418492856,9186,1536692146417753080,base_link,97482.2570801,0.0
1536692146509658808,9187,1536692146509250968,base_link,97484.4421387,0.0
1536692146622200312,9188,1536692146621788920,base_link,97489.5690918,0.0
1536692146732971288,9189,1536692146732320696,base_link,97491.4428711,0.0
1536692146835974456,9190,1536692146835726808,base_link,97504.1687012,0.0
1536692146927885752,9191,1536692146927501752,base_link,97504.1687012,0.0
1536692147034869208,9192,1536692147033835992,base_link,97518.5302734,0.0
1536692147136912952,9193,1536692147135427192,base_link,97518.5302734,0.0
1536692147225279864,9194,1536692147224852504,base_link,97524.4445801,0.0
1536692147361247352,9195,1536692147360969464,base_link,97536.1083984,0.0
1536692147424271832,9196,1536692147423212824,base_link,97536.1083984,0.0
1536692147535221272,9197,1536692147534793944,base_link,97542.8588867,0.0
1536692147622618840,9198,1536692147622449176,base_link,97548.0285645,0.0
1536692147733772280,9199,1536692147733357080,base_link,97565.4846191,0.0
1536692147860481816,9200,1536692147860263768,base_link,97572.7722168,0.0
1536692147964816856,9201,1536692147964169624,base_link,97580.7556152,0.0
1536692148016085112,9202,1536692148015452120,base_link,97580.7556152,0.0
1536692148170637144,9203,1536692148170282488,base_link,97599.5361328,0.0
1536692148236558136,9204,1536692148236020152,base_link,97606.1462402,0.0
1536692148321536984,9205,1536692148318203064,base_link,97606.1462402,0.0
1536692148458081240,9206,1536692148457708248,base_link,97623.4558105,0.0
1536692148513825304,9207,1536692148513220600,base_link,97623.4558105,0.0
1536692148620316696,9208,1536692148619959832,base_link,97633.4289551,0.0
1536692148751771768,9209,1536692148750880408,base_link,97651.8676758,0.0
1536692148860960952,9210,1536692148860595512,base_link,97662.0422363,0.0
1536692148937260344,9211,1536692148936934104,base_link,97668.359375,0.0
1536692149043832888,9212,1536692149043571864,base_link,97681.0058594,0.0
1536692149121833048,9213,1536692149119656280,base_link,97681.0058594,0.0
1536692149241086136,9214,1536692149240495512,base_link,97697.7539062,0.0
1536692149320067768,9215,1536692149319639160,base_link,97697.7539062,0.0
1536692149436286040,9216,1536692149435774424,base_link,97709.9060059,0.0
1536692149510051480,9217,1536692149509134808,base_link,97719.1223145,0.0
1536692149620086552,9218,1536692149619411128,base_link,97730.0048828,0.0
1536692149706287288,9219,1536692149704038584,base_link,97735.1074219,0.0
1536692149817321272,9220,1536692149817084792,base_link,97746.661377,0.0
1536692149950337400,9221,1536692149947444568,base_link,97755.0231934,0.0
1536692150044388472,9222,1536692150043959128,base_link,97746.3256836,0.0
1536692150115373144,9223,1536692150114587992,base_link,97746.3256836,0.0
1536692150213677304,9224,1536692150213078168,base_link,97766.6870117,0.0
1536692150318407000,9225,1536692150318079064,base_link,97758.9599609,0.0
