%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1536692144738115864,9169,1536692144737193656,base_link,-648000.0,57000.0,-626000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692144817520056,9170,1536692144816978424,base_link,-648000.0,57000.0,-626000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692144925297272,9171,1536692144924606232,base_link,-357000.0,-96000.0,-545000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145035405656,9172,1536692145034349848,base_link,-357000.0,-96000.0,-545000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145122185816,9173,1536692145121590168,base_link,-358000.0,-142000.0,-518000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145242994136,9174,1536692145240781976,base_link,-276000.0,-216000.0,-454000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145333609688,9175,1536692145331576728,base_link,-276000.0,-216000.0,-454000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145418224248,9176,1536692145417128728,base_link,-236000.0,-240000.0,-435000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145507947352,9177,1536692145507014136,base_link,-185000.0,-259000.0,-420000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145637629912,9178,1536692145636392440,base_link,-71000.0,-287000.0,-387000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145718422552,9179,1536692145717801976,base_link,-71000.0,-287000.0,-387000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145818767480,9180,1536692145818441176,base_link,-29000.0,-296000.0,-379000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692145909697048,9181,1536692145906188792,base_link,13000.0,-304000.0,-360000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146016453368,9182,1536692146015857624,base_link,44000.0,-312000.0,-352000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146149844408,9183,1536692146149266424,base_link,90000.0,-315000.0,-336000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146251655256,9184,1536692146250808216,base_link,112000.0,-310000.0,-332000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146327413240,9185,1536692146323814584,base_link,131000.0,-308000.0,-332000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146417017848,9186,1536692146415463800,base_link,131000.0,-308000.0,-332000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146506955928,9187,1536692146505859928,base_link,144000.0,-305000.0,-327000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146621440312,9188,1536692146619973464,base_link,154000.0,-304000.0,-327000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146730481240,9189,1536692146728595448,base_link,165000.0,-298000.0,-328000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146834455896,9190,1536692146834077112,base_link,187000.0,-274000.0,-337000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692146926136216,9191,1536692146924710264,base_link,187000.0,-274000.0,-337000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147033980280,9192,1536692147033118520,base_link,197000.0,-253000.0,-351000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147133899576,9193,1536692147133084792,base_link,197000.0,-253000.0,-351000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147221103768,9194,1536692147220023480,base_link,205000.0,-244000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147354615640,9195,1536692147353872696,base_link,214000.0,-226000.0,-365000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147422802008,9196,1536692147422113112,base_link,214000.0,-226000.0,-365000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147533089816,9197,1536692147531989304,base_link,218000.0,-216000.0,-366000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147621250008,9198,1536692147620816216,base_link,219000.0,-206000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147732435160,9199,1536692147730809688,base_link,224000.0,-193000.0,-376000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147859638008,9200,1536692147858701848,base_link,232000.0,-169000.0,-382000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692147959235032,9201,1536692147958422360,base_link,235000.0,-162000.0,-383000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692148016021400,9202,1536692148013879192,base_link,235000.0,-162000.0,-383000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692148168197720,9203,1536692148167560824,base_link,235000.0,-149000.0,-387000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692148235011864,9204,1536692148233576088,base_link,235000.0,-141000.0,-390000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692148316717304,9205,1536692148315800248,base_link,235000.0,-141000.0,-390000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692148440811352,9206,1536692148440068952,base_link,234000.0,-128000.0,-395000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692148510803736,9207,1536692148510087576,base_link,234000.0,-128000.0,-395000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536692148616865752,9208,1536692148616127064,base_link,229000.0,-119000.0,-404000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
