%time,field.data
1536692144922907928,66.851
1536692145157766712,67.165
1536692145417297240,67.413
1536692145671342392,67.426
1536692145900337560,67.126
1536692146219596792,66.274
1536692146401805688,65.735
1536692146626607160,64.802
1536692146884092792,63.611
1536692147137911448,62.349
1536692147401920504,60.879
1536692147623660568,59.459
1536692147890357208,57.862
1536692148172475352,55.971
1536692148402138680,54.436
1536692148622560312,52.678
1536692148898332696,50.555
1536692149122579352,49.027
1536692149359305752,47.289
1536692149609350264,46.128
1536692149870505496,45.224
1536692150089723992,44.726
1536692150356948280,44.5
1536692150596478648,44.611
1536692150871453048,45.079
1536692151086484984,45.666
1536692151331560056,46.388
1536692151527625432,47.136
1536692151800520280,48.161
1536692152022704568,48.836
1536692152239639320,49.562
1536692152513505784,50.193
1536692152730070872,50.556
1536692153003842040,50.765
1536692153233201080,50.811
1536692153501954872,50.763
1536692153767714488,50.622
1536692153986343416,50.428
1536692154205629656,50.209
1536692154459196440,49.816
1536692154708086456,49.419
1536692154938887064,48.979
1536692155181685592,48.523
1536692155439265688,48.055
1536692155686928216,47.692
1536692155942240856,47.414
1536692156237725976,47.19
1536692156464539480,47.113
1536692156686869592,47.109
1536692156926921688,47.194
1536692157174681368,47.433
1536692157465974360,47.948
1536692157678432568,48.376
1536692157928787160,49.01
1536692158197650488,49.663
1536692158443653720,50.278
1536692158686463224,50.783
1536692158939859992,51.236
1536692159202104504,51.573
1536692159436623032,51.886
1536692159693129144,52.091
1536692159927720440,52.201
1536692160128748184,52.245
1536692160378125784,52.286
1536692160633845304,52.4
1536692160879512088,52.595
1536692161140257848,52.876
1536692161381983928,53.156
1536692161673534904,53.434
1536692161872279352,53.563
1536692162125025336,53.704
1536692162390029912,53.792
1536692162651083512,53.738
1536692162867740600,53.573
1536692163076382008,53.322
1536692163322709304,52.927
1536692163580005400,52.407
1536692163777941304,52.02
1536692164033208280,51.583
1536692164294953016,51.127
1536692164558005496,50.727
1536692164877521144,50.291
1536692165035754520,50.102
