%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1536692144736821976,2136,1536692144736309336,,1536692377361000000,fcu
1536692145206083608,2137,1536692145205782264,,1536692377841000000,fcu
1536692145815905752,2138,1536692145815786104,,1536692378440000000,fcu
1536692146251725048,2139,1536692146250140184,,1536692378879000000,fcu
1536692146631150328,2140,1536692146630626776,,1536692379261000000,fcu
1536692147035496376,2141,1536692147035185688,,1536692379680000000,fcu
1536692147547250296,2142,1536692147546529912,,1536692380178000000,fcu
1536692147986772024,2143,1536692147985720440,,1536692380602000000,fcu
1536692148485852440,2144,1536692148485545880,,1536692381120000000,fcu
1536692148977614104,2145,1536692148976633624,,1536692381624000000,fcu
1536692149314901016,2146,1536692149314474872,,1536692381942000000,fcu
1536692149697321752,2147,1536692149696879064,,1536692382322000000,fcu
1536692150266558712,2148,1536692150266274936,,1536692382900000000,fcu
1536692150727699608,2149,1536692150727449208,,1536692383362000000,fcu
1536692151267454680,2150,1536692151263771736,,1536692383897000000,fcu
1536692151722020600,2151,1536692151720380792,,1536692384359000000,fcu
1536692152275586296,2152,1536692152275171896,,1536692384918000000,fcu
1536692152645285144,2153,1536692152644976792,,1536692385279000000,fcu
1536692153235356312,2154,1536692153234976280,,1536692385861000000,fcu
1536692153677066776,2155,1536692153676758424,,1536692386319000000,fcu
1536692154153838232,2156,1536692154153482296,,1536692386798000000,fcu
1536692154744177240,2157,1536692154743905912,,1536692387382000000,fcu
1536692155337258488,2158,1536692155337033720,,1536692387978000000,fcu
1536692155979753816,2159,1536692155979524344,,1536692388622000000,fcu
1536692156484224312,2160,1536692156484013304,,1536692389119000000,fcu
1536692157073105656,2161,1536692157072567640,,1536692389718000000,fcu
1536692157623016664,2162,1536692157621840088,,1536692390260000000,fcu
1536692158051160344,2163,1536692158050545400,,1536692390700000000,fcu
1536692158469943736,2164,1536692158469755608,,1536692391100000000,fcu
1536692158867525720,2165,1536692158867271384,,1536692391498000000,fcu
1536692159361943384,2166,1536692159361731352,,1536692391981000000,fcu
1536692159886407480,2167,1536692159886156504,,1536692392519000000,fcu
1536692160384585592,2168,1536692160383778840,,1536692393020000000,fcu
1536692160834478488,2169,1536692160833137144,,1536692393461000000,fcu
1536692161445179576,2170,1536692161444382328,,1536692394080000000,fcu
1536692162000135640,2171,1536692161999779480,,1536692394638000000,fcu
1536692162544194680,2172,1536692162543783224,,1536692395161000000,fcu
1536692163011210552,2173,1536692163010728920,,1536692395638000000,fcu
1536692163523228728,2174,1536692163522948632,,1536692396140000000,fcu
1536692164002781432,2175,1536692164002221912,,1536692396621000000,fcu
1536692164624913880,2176,1536692164624550584,,1536692397260000000,fcu
1536692165247960472,2177,1536692165247582808,,1536692397878000000,fcu
1536692165679720504,2178,1536692165677251832,,1536692398319000000,fcu
1536692166150338232,2179,1536692166150010936,,1536692398797000000,fcu
1536692166693864632,2180,1536692166693031736,,1536692399339000000,fcu
1536692167174132696,2181,1536692167173289496,,1536692399821000000,fcu
1536692167650636088,2182,1536692167650379288,,1536692400279000000,fcu
1536692168077118232,2183,1536692168076950584,,1536692400699000000,fcu
1536692168556253720,2184,1536692168556025528,,1536692401198000000,fcu
1536692169102476696,2185,1536692169102176248,,1536692401740000000,fcu
1536692169613873112,2186,1536692169612367288,,1536692402238000000,fcu
1536692170158879640,2187,1536692170158635512,,1536692402761000000,fcu
1536692170655496024,2188,1536692170655277176,,1536692403299000000,fcu
1536692171161161848,2189,1536692171160812120,,1536692403798000000,fcu
1536692171744660696,2190,1536692171744511896,,1536692404379000000,fcu
1536692172179297528,2191,1536692172178958136,,1536692404822000000,fcu
1536692172642726424,2192,1536692172642515640,,1536692405277000000,fcu
1536692173199223512,2193,1536692173198978488,,1536692405821000000,fcu
1536692173714954680,2194,1536692173714616632,,1536692406361000000,fcu
1536692174236219384,2195,1536692174235874488,,1536692406862000000,fcu
1536692174732678008,2196,1536692174732133176,,1536692407360000000,fcu
1536692175015272600,2197,1536692175014681496,,1536692407641000000,fcu
1536692175540755864,2198,1536692175539091032,,1536692408178000000,fcu
1536692176075735896,2199,1536692176075423352,,1536692408719000000,fcu
1536692176656953304,2200,1536692176656642936,,1536692409298000000,fcu
1536692177051060664,2201,1536692177050660472,,1536692409699000000,fcu
1536692177632220888,2202,1536692177631790456,,1536692410262000000,fcu
1536692178158915672,2203,1536692178157563448,,1536692410781000000,fcu
1536692178468206296,2204,1536692178467529432,,1536692411099000000,fcu
1536692179069862840,2205,1536692179068661208,,1536692411700000000,fcu
1536692179582557464,2206,1536692179582295960,,1536692412221000000,fcu
1536692180178805720,2207,1536692180178095800,,1536692412822000000,fcu
1536692180633005944,2208,1536692180632760216,,1536692413278000000,fcu
1536692181012978680,2209,1536692181012748600,,1536692413640000000,fcu
1536692181495824568,2210,1536692181495663768,,1536692414120000000,fcu
1536692182224090040,2211,1536692182223648600,,1536692414860000000,fcu
1536692182661138168,2212,1536692182660732088,,1536692415299000000,fcu
1536692183144361496,2213,1536692183144138648,,1536692415778000000,fcu
1536692183643182648,2214,1536692183642798776,,1536692416278000000,fcu
1536692184136787896,2215,1536692184136601272,,1536692416778000000,fcu
1536692184645428376,2216,1536692184645212536,,1536692417279000000,fcu
1536692185080142520,2217,1536692185079856760,,1536692417700000000,fcu
1536692185390533144,2218,1536692185390341080,,1536692418001000000,fcu
1536692186002375672,2219,1536692186001777304,,1536692418641000000,fcu
1536692186554340984,2220,1536692186554189912,,1536692419182000000,fcu
1536692187056338616,2221,1536692187056038584,,1536692419698000000,fcu
1536692187497952152,2222,1536692187494863864,,1536692420118000000,fcu
1536692188150310584,2223,1536692188150123896,,1536692420779000000,fcu
1536692188575428184,2224,1536692188575211800,,1536692421221000000,fcu
1536692189140706936,2225,1536692189140569464,,1536692421778000000,fcu
1536692189581768216,2226,1536692189581249976,,1536692422221000000,fcu
1536692190177096792,2227,1536692190176941688,,1536692422821000000,fcu
1536692190603679128,2228,1536692190603489944,,1536692423239000000,fcu
1536692191026885176,2229,1536692191026462680,,1536692423660000000,fcu
1536692191738463128,2230,1536692191738134584,,1536692424359000000,fcu
1536692192292603096,2231,1536692192292395160,,1536692424942000000,fcu
1536692192777868440,2232,1536692192777715064,,1536692425423000000,fcu
1536692193420072376,2233,1536692193419440248,,1536692426061000000,fcu
1536692193833424632,2234,1536692193833201560,,1536692426477000000,fcu
1536692194370209080,2235,1536692194368751032,,1536692427002000000,fcu
1536692194934140824,2236,1536692194933842776,,1536692427578000000,fcu
1536692195501194872,2237,1536692195500780344,,1536692428140000000,fcu
1536692196016778808,2238,1536692196016465624,,1536692428660000000,fcu
1536692196610041368,2239,1536692196609859160,,1536692429239000000,fcu
1536692197099454488,2240,1536692197099233784,,1536692429740000000,fcu
1536692197559065560,2241,1536692197558837400,,1536692430178000000,fcu
1536692198020940600,2242,1536692198020742712,,1536692430623000000,fcu
1536692198450047672,2243,1536692198449686328,,1536692431097000000,fcu
1536692198950569560,2244,1536692198950373752,,1536692431579000000,fcu
1536692199656172792,2245,1536692199655936568,,1536692432299000000,fcu
