%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536692144751215608,7766,1536692144750817048,,5,65528,40.5917118,-79.8980066,410.599975586,0.0,0.0,0.0,-20.6301269531,5.44852542877,1.31049585342,-15.0,-0.0
1536692144811974520,7767,1536692144811459640,,5,65528,40.5917118,-79.8980066,410.599975586,0.0,0.0,0.0,-20.5693893433,5.43528413773,1.26498746872,-15.0,-0.0
1536692144838796440,7768,1536692144837587416,,5,65528,40.5917118,-79.8980066,410.599975586,0.0,0.0,0.0,-20.5206623077,5.44620037079,1.26898860931,-15.0,-0.0
1536692144900242328,7769,1536692144899812728,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-20.4153308868,5.50340127945,1.31556892395,-15.0,-0.0
1536692144965576440,7770,1536692144965121016,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-20.283449173,5.60167503357,1.35153567791,-16.0,-0.0
1536692145033531480,7771,1536692145032760856,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-20.144739151,5.72024536133,1.34174215794,-16.0,-0.0
1536692145047317624,7772,1536692145046988056,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-20.1005687714,5.7685713768,1.32683849335,-16.0,-0.0
1536692145121398040,7773,1536692145120714360,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-19.9070682526,5.95204591751,1.20688581467,-16.0,-0.0
1536692145150259352,7774,1536692145149765784,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-19.8664035797,5.98940181732,1.16236150265,-16.0,-0.0
1536692145203312568,7775,1536692145202263832,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-19.7234096527,6.13712835312,1.05575203896,-16.0,-0.0
1536692145288419096,7776,1536692145285883352,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-19.5353031158,6.32144212723,0.842754662037,-16.0,-0.0
1536692145364532696,7777,1536692145361363576,,5,65528,40.5917118,-79.8980066,410.599975586,3.94430452611e-31,16.0,-1.95943496414e-15,-19.3946456909,6.46018123627,0.681956887245,-16.0,-0.0
