%time,field.data
1536692144922943832,289.16
1536692145158810168,288.82
1536692145417295768,289.27
1536692145671355896,291.33
1536692145900366424,293.72
1536692146219606616,296.46
1536692146401812696,297.84
1536692146626607352,299.82
1536692146884135064,302.64
1536692147137961048,305.19
1536692147401941912,307.45
1536692147623676088,309.62
1536692147890369464,312.2
1536692148172539608,313.34
1536692148402150584,313.08
1536692148622627288,313.9
1536692148898347000,315.47
1536692149123004824,315.74
1536692149359395640,315.09
1536692149609441784,315.02
1536692149870539416,315.24
1536692150089792760,314.78
1536692150356961144,314.01
1536692150596492952,313.46
1536692150871450904,313.0
1536692151086503160,313.11
1536692151331583128,312.94
1536692151527639480,312.83
1536692151800544120,313.08
1536692152022735352,313.9
1536692152239652440,314.77
1536692152513536120,315.08
1536692152730068152,315.27
1536692153003853816,315.28
1536692153233587800,315.8
1536692153502014584,317.0
1536692153767730712,318.95
1536692153986367704,321.0
1536692154205634904,323.11
1536692154459227160,326.97
1536692154708116696,330.82
1536692154939032984,335.51
1536692155181823032,340.72
1536692155439293496,346.99
1536692155686981496,353.04
1536692155942254776,359.3
1536692156237763064,7.45
1536692156464540504,13.76
1536692156687182328,20.78
1536692156926984440,27.39
1536692157174699928,33.58
1536692157465986424,41.49
1536692157678966008,46.81
1536692157928841848,53.55
1536692158197671096,59.65
1536692158443701560,65.67
1536692158686490424,71.04
1536692158940128888,76.59
1536692159202123992,81.35
1536692159436730520,86.87
1536692159693151256,92.06
1536692159927736248,96.62
1536692160128761784,101.13
1536692160378140920,105.46
1536692160634009656,109.15
1536692160879649784,112.12
1536692161140265784,114.04
1536692161382001272,115.16
1536692161673535064,115.55
1536692161872367896,114.96
1536692162125166200,113.17
1536692162390045208,110.67
1536692162651097464,108.22
1536692162867762264,106.16
1536692163076395928,104.33
1536692163322813752,102.13
1536692163580084696,99.1
1536692163777969016,96.86
1536692164033226648,94.49
1536692164294968280,91.96
1536692164558064024,90.01
1536692164877536024,88.38
1536692165035793048,87.59
1536692165278104504,86.71
1536692165540239288,86.04
1536692165790006808,85.58
1536692166042994840,85.65
1536692166254539064,86.11
1536692166512403480,86.7
1536692166747634488,87.18
1536692166970487320,87.54
1536692167260368344,88.04
1536692167465930840,88.18
1536692167707407000,88.53
1536692167961901144,88.77
1536692168168138808,88.85
1536692168440621496,88.27
1536692168650033976,87.85
1536692168877679416,87.55
1536692169152965848,87.47
1536692169375830840,87.33
1536692169634026008,87.18
1536692169879730840,86.84
1536692170093528504,86.67
1536692170373229624,86.61
1536692170615503128,86.53
1536692170857661912,86.27
1536692171121837880,86.3
1536692171359105656,86.59
1536692171635752792,86.67
1536692171846872728,86.57
1536692172133367608,87.5
1536692172337769624,88.47
1536692172622119384,89.44
1536692172868286840,90.9
1536692173087991736,94.39
1536692173340995064,100.05
1536692173594798968,105.36
1536692173840263032,110.54
1536692174091423096,116.75
1536692174344865336,123.36
1536692174586423320,129.77
1536692174856756344,136.4
1536692175057296408,142.93
1536692175307706488,149.34
1536692175531957432,155.44
1536692175837651224,163.58
1536692176038189016,169.37
1536692176291380216,175.15
1536692176515604856,180.13
1536692176782240792,185.22
1536692176999686840,188.27
1536692177230570936,191.66
1536692177470741976,193.89
1536692177677863736,195.5
1536692177960706232,195.94
1536692178181884312,196.21
1536692178440423640,196.96
1536692178672644824,197.21
1536692178919342776,196.53
1536692179145716472,195.23
1536692179381577784,193.96
1536692179646639448,192.23
1536692179873727544,190.37
1536692180141880920,188.45
1536692180392386968,186.67
1536692180618704280,185.12
1536692180884673528,183.95
1536692181096470840,182.62
1536692181394405272,181.16
1536692181583645944,180.75
1536692181820821528,179.97
1536692182061699800,179.58
1536692182297213048,180.14
1536692182533244184,180.77
1536692182791172152,180.82
1536692183026546968,180.05
1536692183274399032,179.19
1536692183539766776,179.26
1536692183805873848,179.52
1536692184044316120,179.72
1536692184268662968,180.13
1536692184521202008,181.22
1536692184723251352,182.1
1536692185049824888,184.53
1536692185206466104,186.07
1536692185484578264,189.69
1536692185693470104,192.57
1536692185927414776,196.68
1536692186232496664,202.96
1536692186461617016,207.63
1536692186672258776,212.49
1536692186926205240,219.01
1536692187179861848,226.11
1536692187478240952,234.1
1536692187663667544,239.74
1536692187905711064,246.34
1536692188171420184,253.41
1536692188390095672,259.64
1536692188702123032,267.09
1536692188910772984,271.75
1536692189138715736,276.08
1536692189407391000,280.69
1536692189664613048,284.41
1536692189865745752,286.75
1536692190141053400,289.15
1536692190367079480,290.22
1536692190658116792,290.23
1536692190880097752,289.32
1536692191147857464,287.96
1536692191382192184,286.76
1536692191609181272,285.87
1536692191930627320,284.52
1536692192083976472,283.44
1536692192371436376,281.1
1536692192596373272,279.11
1536692192855489880,277.47
1536692193095312984,276.08
1536692193336427448,274.6
1536692193594921112,273.26
1536692193827102552,272.15
1536692194085664056,271.07
1536692194354928248,270.46
