%time,field.data
1536692249985030040,2
1536692250486528376,2
1536692250985748056,2
1536692251483848152,2
1536692251984017976,2
1536692252491884472,2
1536692252983717208,2
1536692253486294456,2
1536692253986047608,2
1536692254485610488,2
1536692254994993848,2
1536692255491822520,2
1536692255991360344,2
1536692256495689464,2
1536692256989315000,2
1536692257486988664,2
1536692257984652376,2
1536692258490190392,2
1536692258985504632,2
1536692259486044088,2
1536692259987258328,2
1536692260491203928,2
1536692260992283608,2
1536692261498475224,2
1536692261984604440,2
1536692262485981560,2
1536692263001282552,2
1536692263488086200,2
1536692263989954104,2
1536692264487374520,2
1536692264994953848,2
1536692265487538264,2
1536692265989111448,2
1536692266485993944,2
1536692266984462040,2
1536692267488145944,2
1536692267993353976,2
1536692268501548760,2
1536692268992114296,2
1536692269486281240,2
1536692269991046680,2
1536692270487587128,2
1536692270992069720,2
1536692271494779224,2
1536692271996205560,2
1536692272483580440,2
1536692272983195480,2
1536692273486290744,2
1536692273986016760,2
1536692274484247736,2
1536692274990012920,2
1536692275485083736,2
1536692275994241944,2
1536692276484162936,2
1536692276994416344,2
1536692277485152664,2
1536692277985715288,2
1536692278486749048,2
1536692278984389304,2
1536692279484047832,2
1536692279990375480,2
1536692280485123448,2
1536692280987443640,2
1536692281483771224,2
1536692281987591832,2
1536692282483231288,2
1536692282994378008,2
1536692283484096920,2
1536692283991712792,2
1536692284488174712,2
1536692284992473752,2
1536692285490611832,2
1536692285996548152,2
1536692286487998680,2
1536692286989973528,2
1536692287490820760,2
1536692287998328152,2
1536692288485171288,2
1536692288985892696,2
1536692289488090392,2
1536692289987115064,2
1536692290483641528,2
1536692290991072824,2
1536692291485006936,2
1536692291987297656,2
1536692292484559608,2
1536692292987090488,2
1536692293498157368,2
1536692293985983192,2
1536692294484221080,2
1536692294990603416,2
1536692295484145912,2
1536692295984874936,2
1536692296486024856,2
1536692296988417048,2
1536692297490242456,2
1536692297988424952,2
1536692298486024632,2
1536692298991466552,2
1536692299487172280,2
1536692299984446040,2
1536692300484286456,2
1536692300985701144,2
1536692301488673432,2
1536692301986310232,2
1536692302486934456,2
1536692302985687480,2
1536692303491020120,2
1536692303992327576,2
1536692304497293944,2
1536692304996560152,2
1536692305494310872,2
1536692305987543576,2
1536692306501014808,2
1536692306988181592,2
1536692307508409880,2
1536692307988355960,2
1536692308500465304,2
1536692308986922552,2
1536692309487790264,2
1536692310004010904,2
1536692310488031000,2
1536692310986451608,2
1536692311484379544,2
1536692311991242424,2
1536692312489930296,2
1536692312985161016,2
1536692313490693432,2
1536692313984890488,2
1536692314485792088,2
1536692314992237304,2
1536692315486990968,2
1536692315987053464,2
1536692316484784568,2
1536692316990535224,2
1536692317484381688,2
1536692317995783768,2
1536692318490032664,2
1536692319007399800,2
1536692319489836088,2
1536692320004184728,2
1536692320486269816,2
1536692320994893656,2
1536692321492913688,1
1536692321983820632,1
1536692322485500024,1
1536692322985259576,1
1536692323485623160,1
1536692323983613304,1
1536692324485471032,1
1536692324986093656,1
1536692325486678232,1
1536692325986116248,1
1536692326490481368,1
1536692326983689080,1
1536692327484525272,1
1536692327986589240,1
1536692328484356696,1
1536692328984779000,1
1536692329483852536,1
1536692329985359800,1
1536692330484762712,1
1536692330991013976,1
1536692331487113400,1
1536692331994219448,1
1536692332483223512,1
1536692332994119096,1
1536692333485444088,1
1536692334001556024,1
1536692334486813720,1
1536692334990058232,1
1536692335486342392,1
1536692335983914488,1
1536692336491880344,1
1536692336989009784,1
1536692337486125240,1
1536692337986429304,1
1536692338483848152,1
1536692338995297272,1
1536692339488413144,1
1536692339995992024,1
1536692340485698584,1
1536692340989171768,1
1536692341486815224,1
1536692341987008536,1
1536692342484746648,1
1536692342987718264,1
1536692343486355032,1
1536692343988292216,1
1536692344490722104,1
1536692344989910616,1
1536692345496689080,1
1536692345991549976,1
1536692346497206072,1
1536692346986112408,1
1536692347489500952,1
1536692347987675000,1
1536692348485333304,1
1536692348990151800,1
1536692349506340856,1
1536692349984862008,1
1536692350500226680,1
1536692351000712536,1
1536692351494711128,1
1536692351986393912,1
1536692352487334584,1
1536692352986481688,1
1536692353483867992,1
1536692353992232824,1
1536692354484016024,1
1536692354984741656,1
1536692355486667448,1
1536692355991108440,1
1536692356484745048,1
1536692356987727224,1
1536692357497996856,1
1536692357985238648,1
1536692358489914200,1
1536692358984389016,1
1536692359483753080,1
1536692359986210488,1
1536692360491238392,1
1536692360987285912,1
1536692361490177976,1
1536692361985744664,1
1536692362491299224,1
1536692362986565816,1
1536692363492306552,1
1536692363984868504,1
1536692364484583512,1
1536692364984044024,1
1536692365484816024,1
1536692365984007608,1
1536692366484545848,1
1536692366985963576,1
1536692367488944920,1
1536692367984547576,1
1536692368487932728,1
1536692368987059064,1
1536692369485427960,1
1536692369988713880,1
1536692370485561400,1
1536692370985869080,1
1536692371486728664,1
1536692371990550968,1
1536692372485823128,1
1536692372984321464,1
1536692373488189240,1
1536692373988452152,1
1536692374488328216,1
1536692374987632344,1
1536692375486122904,1
1536692375992281240,1
1536692376493436536,1
1536692377001715544,1
1536692377495186488,1
1536692377993673016,1
