%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536692144739417624,9169,1536692144738876760,base_link,41.89,0.0
1536692144821516824,9170,1536692144821104984,base_link,41.89,0.0
1536692144938254904,9171,1536692144937842552,base_link,41.88,0.0
1536692145038322712,9172,1536692145036030296,base_link,41.87,0.0
1536692145123392344,9173,1536692145123039064,base_link,41.87,0.0
1536692145244672984,9174,1536692145244463576,base_link,41.86,0.0
1536692145333628376,9175,1536692145332089752,base_link,41.86,0.0
1536692145419302168,9176,1536692145419124600,base_link,41.85,0.0
1536692145517852792,9177,1536692145508405752,base_link,41.85,0.0
1536692145641966680,9178,1536692145638943288,base_link,41.84,0.0
1536692145721040568,9179,1536692145720603032,base_link,41.84,0.0
1536692145822086936,9180,1536692145821458328,base_link,41.83,0.0
1536692145924016408,9181,1536692145922689592,base_link,41.83,0.0
1536692146017523896,9182,1536692146017345016,base_link,41.82,0.0
1536692146151823160,9183,1536692146151411608,base_link,41.81,0.0
1536692146253314360,9184,1536692146252997784,base_link,41.8,0.0
1536692146343796248,9185,1536692146343200120,base_link,41.8,0.0
1536692146418468088,9186,1536692146417753080,base_link,41.8,0.0
1536692146509485240,9187,1536692146509250968,base_link,41.79,0.0
1536692146622158712,9188,1536692146621788920,base_link,41.79,0.0
1536692146732943960,9189,1536692146732320696,base_link,41.78,0.0
1536692146835966200,9190,1536692146835726808,base_link,41.78,0.0
1536692146927840792,9191,1536692146927501752,base_link,41.78,0.0
1536692147034132152,9192,1536692147033835992,base_link,41.76,0.0
1536692147136283096,9193,1536692147135427192,base_link,41.76,0.0
1536692147225227160,9194,1536692147224852504,base_link,41.75,0.0
1536692147361204408,9195,1536692147360969464,base_link,41.75,0.0
1536692147424212536,9196,1536692147423212824,base_link,41.75,0.0
1536692147535216088,9197,1536692147534793944,base_link,41.74,0.0
1536692147622606808,9198,1536692147622449176,base_link,41.73,0.0
1536692147733700920,9199,1536692147733357080,base_link,41.73,0.0
1536692147860450616,9200,1536692147860263768,base_link,41.72,0.0
1536692147964376600,9201,1536692147964169624,base_link,41.71,0.0
1536692148016054360,9202,1536692148015452120,base_link,41.71,0.0
1536692148170573688,9203,1536692148170282488,base_link,41.7,0.0
1536692148236412440,9204,1536692148236020152,base_link,41.7,0.0
1536692148321330168,9205,1536692148318203064,base_link,41.7,0.0
1536692148458004312,9206,1536692148457708248,base_link,41.69,0.0
1536692148513585272,9207,1536692148513220600,base_link,41.69,0.0
1536692148620242136,9208,1536692148619959832,base_link,41.68,0.0
1536692148751728888,9209,1536692148750880408,base_link,41.67,0.0
1536692148860886296,9210,1536692148860595512,base_link,41.67,0.0
1536692148937189432,9211,1536692148936934104,base_link,41.66,0.0
1536692149043811288,9212,1536692149043571864,base_link,41.66,0.0
1536692149121807160,9213,1536692149119656280,base_link,41.66,0.0
1536692149241066264,9214,1536692149240495512,base_link,41.65,0.0
1536692149319979704,9215,1536692149319639160,base_link,41.65,0.0
1536692149436238456,9216,1536692149435774424,base_link,41.64,0.0
1536692149510010712,9217,1536692149509134808,base_link,41.64,0.0
1536692149620009656,9218,1536692149619411128,base_link,41.63,0.0
1536692149706191288,9219,1536692149704038584,base_link,41.63,0.0
1536692149817252472,9220,1536692149817084792,base_link,41.62,0.0
1536692149950309368,9221,1536692149947444568,base_link,41.61,0.0
1536692150044344952,9222,1536692150043959128,base_link,41.61,0.0
1536692150115236696,9223,1536692150114587992,base_link,41.61,0.0
1536692150213633784,9224,1536692150213078168,base_link,41.61,0.0
1536692150318369240,9225,1536692150318079064,base_link,41.6,0.0
1536692150475491352,9226,1536692150474806008,base_link,41.59,0.0
1536692150513981624,9227,1536692150513788248,base_link,41.59,0.0
1536692150624517112,9228,1536692150622883000,base_link,41.59,0.0
1536692150724800792,9229,1536692150724515192,base_link,41.58,0.0
1536692150868123800,9230,1536692150867473944,base_link,41.57,0.0
1536692150911632920,9231,1536692150911404664,base_link,41.57,0.0
1536692151021268056,9232,1536692151021072216,base_link,41.56,0.0
1536692151133798872,9233,1536692151133363096,base_link,41.56,0.0
1536692151257078264,9234,1536692151256649848,base_link,41.55,0.0
1536692151329825656,9235,1536692151327173304,base_link,41.55,0.0
1536692151444291928,9236,1536692151443919960,base_link,41.54,0.0
1536692151511454520,9237,1536692151511204184,base_link,41.54,0.0
1536692151624306840,9238,1536692151624045944,base_link,41.53,0.0
1536692151715096568,9239,1536692151714369560,base_link,41.53,0.0
1536692151873757496,9240,1536692151869867928,base_link,41.52,0.0
1536692151952543320,9241,1536692151951850840,base_link,41.51,0.0
1536692152035777848,9242,1536692152035440344,base_link,41.51,0.0
1536692152119429912,9243,1536692152118561464,base_link,41.51,0.0
1536692152234609496,9244,1536692152234295800,base_link,41.5,0.0
1536692152339212376,9245,1536692152339002168,base_link,41.49,0.0
1536692152439156120,9246,1536692152438341176,base_link,41.49,0.0
1536692152539066072,9247,1536692152534769752,base_link,41.49,0.0
1536692152642935736,9248,1536692152642643448,base_link,41.48,0.0
1536692152727977272,9249,1536692152727735896,base_link,41.47,0.0
1536692152826106072,9250,1536692152825784856,base_link,41.47,0.0
1536692152917586040,9251,1536692152916970424,base_link,41.47,0.0
1536692153051288664,9252,1536692153050974520,base_link,41.46,0.0
1536692153112493176,9253,1536692153112251832,base_link,41.46,0.0
1536692153229180824,9254,1536692153228897784,base_link,41.45,0.0
1536692153378967416,9255,1536692153376457336,base_link,41.44,0.0
1536692153419040504,9256,1536692153416554232,base_link,41.44,0.0
1536692153539225880,9257,1536692153538974136,base_link,41.43,0.0
1536692153632068408,9258,1536692153631818616,base_link,41.43,0.0
1536692153760429464,9259,1536692153759890776,base_link,41.42,0.0
1536692153853959608,9260,1536692153853481464,base_link,41.41,0.0
1536692153911739800,9261,1536692153911299256,base_link,41.41,0.0
1536692154031400344,9262,1536692154031186168,base_link,41.41,0.0
1536692154120712184,9263,1536692154117584120,base_link,41.41,0.0
1536692154215326424,9264,1536692154213320888,base_link,41.4,0.0
