%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536692144784834136,4684,1536692144784515032,map,-20.6385692245,5.65769037389,0.0,0.0,0.0,0.0
1536692145002232248,4685,1536692145001777368,map,-20.469835969,5.74224828802,0.0,0.0,0.0,0.0
1536692145181866296,4686,1536692145181297944,map,-20.0812079727,6.00555462517,0.0,0.0,0.0,0.0
1536692145409890744,4687,1536692145405639512,map,-19.5800314902,6.36949502244,0.0,0.0,0.0,0.0
1536692145604072120,4688,1536692145603863064,map,-19.1485965177,6.73952901934,0.0,0.0,0.0,0.0
1536692145777046456,4689,1536692145776079000,map,-18.7656031066,6.97513727803,0.0,0.0,0.0,0.0
1536692145993781432,4690,1536692145992827544,map,-18.2818859313,7.31223268198,0.0,0.0,0.0,0.0
1536692146246917720,4691,1536692146246599768,map,-17.8205372982,7.66736267596,0.0,0.0,0.0,0.0
1536692146396760184,4692,1536692146396482872,map,-17.3396655309,8.10404832632,0.0,0.0,0.0,0.0
1536692146593743896,4693,1536692146592935960,map,-16.7998929848,8.91762276045,0.0,0.0,0.0,0.0
1536692146782091736,4694,1536692146781481528,map,-16.3827039577,9.42427774612,0.0,0.0,0.0,0.0
1536692147025935160,4695,1536692147025301336,map,-15.9545035554,9.83063661734,0.0,0.0,0.0,0.0
1536692147165811192,4696,1536692147165529720,map,-15.6001887582,10.4197749836,0.0,0.0,0.0,0.0
1536692147392196056,4697,1536692147391778648,map,-15.2662152803,10.9375989602,0.0,0.0,0.0,0.0
1536692147601161592,4698,1536692147600884280,map,-15.0285281155,11.4114084442,0.0,0.0,0.0,0.0
1536692147855463448,4699,1536692147855211768,map,-14.7928650079,11.9235542041,0.0,0.0,0.0,0.0
1536692148001144120,4700,1536692148000921400,map,-14.6281182892,12.1876886782,0.0,0.0,0.0,0.0
1536692148206583640,4701,1536692148202925016,map,-14.4787523415,12.5640212764,0.0,0.0,0.0,0.0
1536692148387957432,4702,1536692148387188728,map,-14.3850226383,12.9568793965,0.0,0.0,0.0,0.0
1536692148607962744,4703,1536692148607173656,map,-14.3374438847,13.0689595169,0.0,0.0,0.0,0.0
1536692148813119480,4704,1536692148812497336,map,-14.4247696713,13.2549658592,0.0,0.0,0.0,0.0
1536692149014110744,4705,1536692149013762872,map,-14.4514669857,13.3587986721,0.0,0.0,0.0,0.0
1536692149182043416,4706,1536692149181697176,map,-14.4893537209,13.5968940847,0.0,0.0,0.0,0.0
1536692149383565112,4707,1536692149383162840,map,-14.781064708,13.928970748,0.0,0.0,0.0,0.0
1536692149588646904,4708,1536692149588136184,map,-15.2555495508,14.4315005424,0.0,0.0,0.0,0.0
1536692149785206392,4709,1536692149784610232,map,-15.6315720616,14.5715769525,0.0,0.0,0.0,0.0
1536692149967865272,4710,1536692149966970360,map,-15.9470244871,14.6281239401,0.0,0.0,0.0,0.0
1536692150184613240,4711,1536692150184050936,map,-16.3108278831,14.5989381041,0.0,0.0,0.0,0.0
1536692150422276536,4712,1536692150421848472,map,-16.5130088576,14.3393667388,0.0,0.0,0.0,0.0
1536692150589320024,4713,1536692150588480152,map,-16.7238194968,14.2784439431,0.0,0.0,0.0,0.0
1536692150813710232,4714,1536692150813355544,map,-16.7112951119,13.9678565171,0.0,0.0,0.0,0.0
1536692151002930232,4715,1536692150999695384,map,-16.608830712,13.7156240245,0.0,0.0,0.0,0.0
1536692151180727608,4716,1536692151179934808,map,-16.4118469196,13.6399003181,0.0,0.0,0.0,0.0
1536692151422826776,4717,1536692151422269784,map,-16.1911660859,13.4517151613,0.0,0.0,0.0,0.0
1536692151581991032,4718,1536692151577216824,map,-15.8289264536,13.230343432,0.0,0.0,0.0,0.0
1536692151850581304,4719,1536692151849744888,map,-15.518620908,13.0401420665,0.0,0.0,0.0,0.0
1536692152013785336,4720,1536692152012856664,map,-15.2948237065,12.9022659943,0.0,0.0,0.0,0.0
1536692152194684696,4721,1536692152192719192,map,-14.9518095183,12.7655392416,0.0,0.0,0.0,0.0
1536692152388605080,4722,1536692152388136408,map,-14.6314146991,12.7998165574,0.0,0.0,0.0,0.0
1536692152634157112,4723,1536692152632900408,map,-14.3164556563,12.6884198166,0.0,0.0,0.0,0.0
1536692152800791576,4724,1536692152799246072,map,-13.993820317,12.7333967556,0.0,0.0,0.0,0.0
1536692152987819512,4725,1536692152987223832,map,-13.6737056097,12.8001044878,0.0,0.0,0.0,0.0
1536692153186056440,4726,1536692153183759064,map,-13.3547988492,12.8023180595,0.0,0.0,0.0,0.0
1536692153412954232,4727,1536692153408898680,map,-12.9618145057,12.9889901347,0.0,0.0,0.0,0.0
1536692153579534872,4728,1536692153578790904,map,-12.5625650363,13.1966040976,0.0,0.0,0.0,0.0
1536692153807694456,4729,1536692153807021272,map,-12.1611902342,13.4732309446,0.0,0.0,0.0,0.0
1536692154001497656,4730,1536692154000872600,map,-11.6272139226,13.7930959686,0.0,0.0,0.0,0.0
1536692154200679032,4731,1536692154199804312,map,-11.0707160108,14.2056097021,0.0,0.0,0.0,0.0
1536692154396998200,4732,1536692154396698936,map,-10.4970709435,14.6838006526,0.0,0.0,0.0,0.0
1536692154582108920,4733,1536692154581816056,map,-9.76100638968,15.0997733182,0.0,0.0,0.0,0.0
1536692154818031544,4734,1536692154814833848,map,-8.91170260857,15.7770705968,0.0,0.0,0.0,0.0
1536692154987781048,4735,1536692154987241432,map,-7.970479784,16.473052298,0.0,0.0,0.0,0.0
1536692155209966264,4736,1536692155206855736,map,-6.70261581713,17.2001901503,0.0,0.0,0.0,0.0
