%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1536692144733756664,7903,1536692144732932792,NED,-0.299999982119,-681.6484375,-40.0780754089,4
1536692144747403736,7904,1536692144746858680,NED,-0.299999982119,-681.6484375,-40.0780754089,4
1536692144786480952,7905,1536692144785321368,NED,-0.299999982119,-681.6484375,-40.0780754089,4
1536692144836539000,7906,1536692144835752696,NED,-0.42999997735,-684.812133789,-37.9364318848,6
1536692144898553720,7907,1536692144897916888,NED,-0.42999997735,-684.812133789,-37.9364318848,6
1536692144962996440,7908,1536692144962154008,NED,-0.569999992847,-684.812133789,-202.537109375,8
1536692145030192088,7909,1536692145029257272,NED,-0.569999992847,-684.812133789,-202.537109375,8
1536692145045739832,7910,1536692145044002232,NED,-0.699999988079,-571.916564941,-200.525253296,10
1536692145093878776,7911,1536692145092668984,NED,-0.699999988079,-571.916564941,-200.525253296,10
1536692145147998744,7912,1536692145146369048,NED,-0.829999983311,-571.916564941,-198.496520996,12
1536692145203046456,7913,1536692145199703768,NED,-0.829999983311,-571.916564941,-198.496520996,12
1536692145283442424,7914,1536692145282446808,NED,-0.949999988079,-543.12689209,-196.543746948,14
1536692145356653912,7915,1536692145354024216,NED,-1.06999993324,-543.12689209,-194.582611084,16
1536692145410061208,7916,1536692145407042648,NED,-1.06999993324,-543.12689209,-194.582611084,16
1536692145463438904,7917,1536692145462441112,NED,-1.13999998569,-507.498931885,-192.655303955,18
1536692145486298040,7918,1536692145484474232,NED,-1.13999998569,-507.498931885,-192.655303955,18
1536692145557593528,7919,1536692145556195992,NED,-1.17999994755,-507.498931885,-190.753341675,20
1536692145605958488,7920,1536692145604632536,NED,-1.17999994755,-507.498931885,-190.753341675,20
1536692145664705272,7921,1536692145664235128,NED,-1.15999996662,-479.901123047,-188.893661499,22
1536692145686621176,7922,1536692145686193016,NED,-1.15999996662,-479.901123047,-188.893661499,22
1536692145779388504,7923,1536692145778230232,NED,-1.10000002384,-479.901123047,-187.033966064,24
1536692145861063352,7924,1536692145859603704,NED,-0.969999969006,-453.483947754,-185.191116333,26
1536692145878541784,7925,1536692145876739352,NED,-0.969999969006,-453.483947754,-185.191116333,26
1536692145948953368,7926,1536692145948549176,NED,-0.799999952316,-453.483947754,-183.407516479,28
1536692145994940088,7927,1536692145993976984,NED,-0.799999952316,-453.483947754,-183.407516479,28
1536692146056021240,7928,1536692146055177816,NED,-0.579999983311,-422.09967041,-181.623886108,30
1536692146079446712,7929,1536692146078730840,NED,-0.579999983311,-422.09967041,-181.623886108,30
1536692146163570808,7930,1536692146161232344,NED,-0.310000002384,-422.09967041,-179.874084473,32
1536692146247870936,7931,1536692146247461016,NED,0.00999999977648,-394.285583496,-178.149658203,34
1536692146327068856,7932,1536692146320797176,NED,0.00999999977648,-394.285583496,-178.149658203,34
1536692146365306680,7933,1536692146364841272,NED,0.340000003576,-394.285583496,-176.501174927,36
1536692146397967768,7934,1536692146397430008,NED,0.340000003576,-394.285583496,-176.501174927,36
1536692146425122424,7935,1536692146424681304,NED,0.699999988079,-370.471557617,-174.844360352,38
1536692146461833464,7936,1536692146461484984,NED,0.699999988079,-370.471557617,-174.844360352,38
1536692146503795736,7937,1536692146502764088,NED,0.699999988079,-370.471557617,-174.844360352,38
1536692146596285336,7938,1536692146594967032,NED,1.07999992371,-370.471557617,-173.204421997,40
1536692146618390648,7939,1536692146617924184,NED,1.07999992371,-370.471557617,-173.204421997,40
1536692146687943896,7940,1536692146687031608,NED,1.48000001907,-382.639312744,-171.58140564,42
1536692146697732792,7941,1536692146697206072,NED,1.48000001907,-382.639312744,-171.58140564,42
1536692146783012088,7942,1536692146782483256,NED,1.91999995708,-382.639312744,-169.975326538,43
1536692146824669048,7943,1536692146824194328,NED,1.91999995708,-382.639312744,-169.975326538,43
1536692146881953880,7944,1536692146879995416,NED,2.37999987602,-374.637207031,-168.377685547,45
1536692146913655736,7945,1536692146912916344,NED,2.37999987602,-374.637207031,-168.377685547,45
1536692146964573496,7946,1536692146962036504,NED,2.86999988556,-374.637207031,-166.796951294,47
1536692147031355000,7947,1536692147026399384,NED,2.86999988556,-374.637207031,-166.796951294,47
1536692147063085816,7948,1536692147062527768,NED,3.39999985695,-363.007354736,-165.241500854,49
1536692147130669048,7949,1536692147129521816,NED,3.39999985695,-363.007354736,-165.241500854,49
1536692147192859576,7950,1536692147188395000,NED,3.9399998188,-363.007354736,-163.711486816,51
1536692147219596568,7951,1536692147216890968,NED,3.9399998188,-363.007354736,-163.711486816,51
1536692147277684024,7952,1536692147275929336,NED,4.48999977112,-368.886169434,-162.189819336,53
1536692147349425432,7953,1536692147348502680,NED,5.05999994278,-368.886169434,-160.685165405,55
1536692147399146616,7954,1536692147396654232,NED,5.05999994278,-368.886169434,-160.685165405,55
1536692147418159672,7955,1536692147417004408,NED,5.05999994278,-368.886169434,-160.685165405,55
1536692147465912792,7956,1536692147465430616,NED,5.63999986649,-374.664123535,-159.205871582,56
1536692147499494680,7957,1536692147498888888,NED,5.63999986649,-374.664123535,-159.205871582,56
1536692147569034424,7958,1536692147564501048,NED,6.23000001907,-374.664123535,-157.726577759,58
1536692147602685368,7959,1536692147601719448,NED,6.23000001907,-374.664123535,-157.726577759,58
1536692147671024536,7960,1536692147669075000,NED,6.82999992371,-375.966644287,-156.247283936,60
1536692147726400024,7961,1536692147725724376,NED,6.82999992371,-375.966644287,-156.247283936,60
1536692147764643832,7962,1536692147760265240,NED,7.42999982834,-375.966644287,-154.776382446,62
1536692147856531704,7963,1536692147856154200,NED,8.03999996185,-391.547973633,-153.356262207,64
1536692147881919768,7964,1536692147881332120,NED,8.03999996185,-391.547973633,-153.356262207,64
1536692147926388504,7965,1536692147925699960,NED,8.68999958038,-391.547973633,-151.893875122,66
1536692147982851256,7966,1536692147982289176,NED,8.68999958038,-391.547973633,-151.893875122,66
1536692148002552376,7967,1536692148001832888,NED,8.68999958038,-391.547973633,-151.893875122,66
1536692148058249464,7968,1536692148057576152,NED,9.35999965668,-397.018249512,-150.448303223,68
1536692148144841944,7969,1536692148144208376,NED,10.0399999619,-397.018249512,-149.019729614,69
1536692148208455192,7970,1536692148204158968,NED,10.0399999619,-397.018249512,-149.019729614,69
1536692148225635768,7971,1536692148223542296,NED,10.0399999619,-397.018249512,-149.019729614,69
1536692148264975128,7972,1536692148263270968,NED,10.7199993134,-412.712097168,-147.608062744,71
1536692148308180408,7973,1536692148307111640,NED,10.7199993134,-412.712097168,-147.608062744,71
1536692148389813848,7974,1536692148388478936,NED,11.4299993515,-412.712097168,-146.171005249,73
1536692148416394392,7975,1536692148415218488,NED,11.4299993515,-412.712097168,-146.171005249,73
1536692148466074808,7976,1536692148465192696,NED,12.1399993896,-432.711975098,-144.759338379,75
1536692148506160408,7977,1536692148503155128,NED,12.1399993896,-432.711975098,-144.759338379,75
1536692148561046104,7978,1536692148560340152,NED,12.8699998856,-432.711975098,-143.330657959,77
1536692148612531704,7979,1536692148608535672,NED,12.8699998856,-432.711975098,-143.330657959,77
1536692148686649272,7980,1536692148680015448,NED,13.6099996567,-437.740722656,-141.902084351,79
1536692148732318296,7981,1536692148728979896,NED,14.3499994278,-437.740722656,-140.473480225,81
1536692148818561080,7982,1536692148815500920,NED,14.3499994278,-437.740722656,-140.473480225,81
