%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1538769976010209024,962,1538769976009695648,,1,1,1,GUIDED,4
1538769977023415200,963,1538769977023043104,,1,1,1,GUIDED,4
1538769978009148480,964,1538769978008856704,,1,1,1,GUIDED,4
1538769979010386944,965,1538769979009817984,,1,1,1,GUIDED,4
1538769979986748800,966,1538769979986479712,,1,1,1,GUIDED,4
1538769981016955520,967,1538769981012441120,,1,1,1,GUIDED,4
1538769982021719936,968,1538769982021284992,,1,1,1,GUIDED,4
1538769983018159808,969,1538769983015820160,,1,1,1,GUIDED,4
1538769984013383616,970,1538769984013101920,,1,1,1,GUIDED,4
1538769985019549504,971,1538769985019104032,,1,1,1,GUIDED,4
1538769986026259680,972,1538769986024184640,,1,1,1,GUIDED,4
1538769987016613344,973,1538769987016244320,,1,1,1,GUIDED,4
1538769988061449536,974,1538769988061223552,,1,1,1,GUIDED,4
1538769988998333888,975,1538769988997944480,,1,1,1,GUIDED,4
1538769989991800160,976,1538769989991532448,,1,1,1,GUIDED,4
1538769991009543744,977,1538769991008987264,,1,1,1,GUIDED,4
1538769992006079296,978,1538769992005667744,,1,1,1,GUIDED,4
1538769992999719072,979,1538769992999146080,,1,1,1,GUIDED,4
1538769994015208864,980,1538769994014764160,,1,1,1,GUIDED,4
1538769995011197856,981,1538769995010307936,,1,1,1,GUIDED,4
1538769996006826592,982,1538769996006280320,,1,1,1,GUIDED,4
1538769997019658048,983,1538769997017885632,,1,1,1,GUIDED,4
1538769998011042944,984,1538769998010440832,,1,1,1,GUIDED,4
1538769999001688416,985,1538769999001397952,,1,1,1,GUIDED,4
1538770000004788768,986,1538770000003041888,,1,1,1,GUIDED,4
1538770001002625216,987,1538770001002358048,,1,1,1,GUIDED,4
1538770001991869888,988,1538770001991233248,,1,1,1,GUIDED,4
1538770003002392768,989,1538770003002208000,,1,1,1,GUIDED,4
1538770004017643520,990,1538770004017194976,,1,1,1,GUIDED,4
1538770004994153344,991,1538770004993895776,,1,1,1,GUIDED,4
1538770005994845824,992,1538770005994391616,,1,1,1,GUIDED,4
1538770007009505536,993,1538770007008822496,,1,1,1,GUIDED,4
1538770008015619520,994,1538770008013566560,,1,1,1,GUIDED,4
1538770009019750432,995,1538770009019445952,,1,1,1,GUIDED,4
1538770010007233600,996,1538770010006572864,,1,1,1,GUIDED,4
1538770011011123264,997,1538770011010233504,,1,1,1,GUIDED,4
1538770012017542016,998,1538770012017187648,,1,1,1,GUIDED,4
1538770012994200640,999,1538770012993979264,,1,1,1,GUIDED,4
1538770013997706304,1000,1538770013997299872,,1,1,1,GUIDED,4
1538770015004170784,1001,1538770015003875360,,1,1,1,GUIDED,4
1538770015996154496,1002,1538770015995255648,,1,1,1,GUIDED,4
1538770017006867680,1003,1538770017006523264,,1,1,1,GUIDED,4
1538770018015438464,1004,1538770018015201696,,1,1,1,GUIDED,4
1538770019018557952,1005,1538770019016862272,,1,1,1,GUIDED,4
1538770020014502528,1006,1538770020014111200,,1,1,1,GUIDED,4
1538770020981359104,1007,1538770020980827168,,1,1,1,GUIDED,4
1538770021996675584,1008,1538770021996369504,,1,1,1,GUIDED,4
1538770023031435040,1009,1538770023029148640,,1,1,1,GUIDED,4
1538770024022660800,1010,1538770024022308384,,1,1,1,GUIDED,4
1538770024993877152,1011,1538770024993591648,,1,1,1,GUIDED,4
1538770026007771936,1012,1538770026007254016,,1,1,1,GUIDED,4
1538770026992601312,1013,1538770026992011936,,1,1,1,GUIDED,4
1538770028008034720,1014,1538770028007824864,,1,1,1,GUIDED,4
1538770028997193632,1015,1538770028997035712,,1,1,1,GUIDED,4
1538770030003688960,1016,1538770030003148032,,1,1,1,GUIDED,4
1538770030997939552,1017,1538770030997611680,,1,1,1,GUIDED,4
1538770031997579680,1018,1538770031994344576,,1,1,1,GUIDED,4
1538770033018469376,1019,1538770033017940640,,1,1,1,GUIDED,4
1538770034020779424,1020,1538770034020548512,,1,1,1,GUIDED,4
1538770035001542496,1021,1538770035001255520,,1,1,1,GUIDED,4
1538770036013363072,1022,1538770036012674048,,1,1,1,GUIDED,4
1538770037024008448,1023,1538770037023737216,,1,1,1,GUIDED,4
1538770038037265248,1024,1538770038036469728,,1,1,1,GUIDED,4
1538770039023017536,1025,1538770039022425888,,1,1,1,GUIDED,4
1538770040014328448,1026,1538770040013793568,,1,1,1,GUIDED,4
1538770041027516608,1027,1538770041026928864,,1,1,1,GUIDED,4
1538770042011145152,1028,1538770042008858784,,1,1,1,GUIDED,4
