%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1538769975681283936,2704,1538769975680685056,,0.0,21.2795162201,120,0.430000007153,390.690002441,-0.0815057829022
1538769976063056928,2705,1538769976062704384,,0.0,20.8451080322,120,0.379999995232,391.459991455,6.40305519104
1538769976462392704,2706,1538769976462072512,,0.0,20.0927772522,120,0.419999986887,392.259979248,4.47438526154
1538769976842230240,2707,1538769976841963520,,0.0,19.6116085052,115,0.540000021458,393.220001221,1.82592189312
1538769977393320992,2708,1538769977390265824,,0.0,19.5839691162,111,0.519999980927,394.429992676,1.55482912064
1538769977877023104,2709,1538769977876675488,,0.0,19.8457775116,102,0.479999989271,395.119995117,2.00917840004
1538769978160729120,2710,1538769978160517792,,0.0,20.1145172119,98,0.469999998808,395.299987793,-0.459187865257
1538769978544473216,2711,1538769978543948352,,0.0,20.564491272,91,0.479999989271,395.220001221,0.0896181613207
1538769978855089472,2712,1538769978854799872,,0.0,21.0002422333,85,0.479999989271,394.889984131,-0.805422067642
1538769979258033152,2713,1538769979255897792,,0.0,21.6615867615,77,0.5,394.229980469,-1.08085179329
1538769979708882752,2714,1538769979707002848,,0.0,22.509393692,65,0.540000021458,393.269989014,-2.92120027542
1538769980110583968,2715,1538769980109329888,,0.0,23.5306968689,53,0.579999983311,392.5,-4.94961357117
1538769980455740224,2716,1538769980454823424,,0.0,24.2761745453,44,0.589999973774,391.970001221,-1.53985500336
1538769980754211264,2717,1538769980753998240,,0.0,24.8483772278,34,0.600000023842,391.579986572,-1.26898801327
1538769981188342848,2718,1538769981187291040,,0.0,25.4022827148,22,0.600000023842,391.229980469,-0.667855024338
1538769981720649536,2719,1538769981720106336,,0.0,25.6044940948,6,0.600000023842,391.100006104,-0.194113016129
1538769982178913824,2720,1538769982178557568,,0.0,25.3630924225,354,0.610000014305,391.199981689,-0.411039590836
1538769982457013760,2721,1538769982455398176,,0.0,25.1339664459,346,0.610000014305,391.229980469,-0.528472661972
1538769982763862208,2722,1538769982763396000,,0.0,24.8274402618,337,0.600000023842,391.329986572,-0.113000482321
1538769983183244256,2723,1538769983181779360,,0.0,24.155960083,324,0.589999973774,391.509979248,0.090586990118
1538769983637259264,2724,1538769983636548960,,0.0,23.4267482758,313,0.550000011921,391.639984131,0.209253460169
1538769983948095872,2725,1538769983947686944,,0.0,22.9013004303,307,0.540000021458,391.690002441,1.37765979767
1538769984304510464,2726,1538769984304200416,,0.0,22.2675266266,302,0.509999990463,391.769989014,0.309514522552
1538769984680281696,2727,1538769984679695104,,0.0,21.6815452576,297,0.490000009537,391.970001221,1.42582929134
1538769985100098944,2728,1538769985098297056,,0.0,21.2033443451,294,0.469999998808,392.369995117,0.104317583144
1538769985482311424,2729,1538769985481883744,,0.0,20.9569282532,294,0.460000008345,392.779998779,1.03854298592
1538769985817445920,2730,1538769985815660416,,0.0,20.8384475708,294,0.439999997616,393.16998291,1.15134477615
1538769986258628000,2731,1538769986258380288,,0.0,20.7509174347,295,0.430000007153,393.609985352,1.24625444412
1538769986592790592,2732,1538769986592536224,,0.0,20.7538318634,296,0.419999986887,393.799987793,1.3386592865
1538769986901115264,2733,1538769986900887328,,0.0,20.7964382172,296,0.419999986887,393.819976807,-0.272434771061
1538769987278914976,2734,1538769987276163680,,0.0,20.8871917725,298,0.430000007153,393.75,-1.07907986641
1538769987626550016,2735,1538769987625359264,,0.0,21.0114307404,300,0.430000007153,393.679992676,-0.241597130895
1538769988094885568,2736,1538769988094623968,,0.0,21.2412147522,303,0.439999997616,393.649993896,-1.38933563232
1538769988463288352,2737,1538769988463082848,,0.0,21.3954982758,307,0.449999988079,393.579986572,-1.28043532372
1538769988865474080,2738,1538769988864658560,,0.0,21.6307067871,313,0.469999998808,393.479980469,0.694634914398
1538769989259873376,2739,1538769989258958880,,0.0,21.8795204163,318,0.5,393.289978027,-1.5999506712
1538769989734738176,2740,1538769989734583360,,0.0,22.2043304443,328,0.509999990463,393.119995117,-0.898128151894
1538769990157021248,2741,1538769990156391840,,0.0,22.3749752045,337,0.52999997139,393.029998779,-0.38277938962
1538769990477622368,2742,1538769990477298720,,0.0,22.4540462494,344,0.540000021458,392.789978027,1.04464125633
1538769990816478720,2743,1538769990816175904,,0.0,22.4924430847,352,0.569999992847,392.519989014,-0.166067704558
1538769991200213504,2744,1538769991198408416,,0.0,22.4963264465,3,0.579999983311,392.209991455,-2.42900419235
1538769991745527488,2745,1538769991744913216,,0.0,22.3791770935,19,0.589999973774,391.869995117,-1.96340095997
1538769992154855520,2746,1538769992154585152,,0.0,22.0193367004,32,0.610000014305,391.829986572,0.118432313204
1538769992494785248,2747,1538769992493641696,,0.0,21.6106128693,42,0.600000023842,391.949981689,-0.807273328304
1538769992914251904,2748,1538769992912737920,,0.0,21.0155601501,55,0.589999973774,392.179992676,1.64685344696
1538769993232713024,2749,1538769993232044768,,0.0,20.3900680542,66,0.579999983311,392.239990234,1.0402302742
1538769993767424224,2750,1538769993764340992,,0.0,19.0567493439,79,0.550000011921,392.809997559,0.738972187042
1538769994286483936,2751,1538769994282177504,,0.0,18.054058075,93,0.560000002384,393.479980469,3.08555579185
1538769994737756672,2752,1538769994737284096,,0.0,17.4861946106,104,0.550000011921,393.649993896,-0.863587379456
1538769995079285632,2753,1538769995078856064,,0.0,17.1195697784,114,0.540000021458,393.410003662,0.435307115316
1538769995475838752,2754,1538769995469168768,,0.0,16.6337413788,125,0.550000011921,392.899993896,-1.30935299397
1538769995963593152,2755,1538769995963214464,,0.0,16.0405712128,137,0.569999992847,392.359985352,-2.65575027466
1538769996350782976,2756,1538769996350285440,,0.0,15.7380952835,146,0.550000011921,392.100006104,-0.466189086437
1538769996604281280,2757,1538769996603849344,,0.0,15.5323677063,151,0.550000011921,392.049987793,-0.376109540462
1538769996916266496,2758,1538769996915853216,,0.0,15.2155179977,156,0.509999990463,392.130004883,-0.546399414539
1538769997263798976,2759,1538769997262958656,,0.0,14.8579149246,159,0.490000009537,392.5,1.25064492226
1538769997696914368,2760,1538769997696492448,,0.0,14.3862247467,161,0.460000008345,393.209991455,1.54500794411
1538769998090470368,2761,1538769998090057920,,0.0,14.03657341,164,0.460000008345,393.75,2.45122385025
1538769998354750528,2762,1538769998354487744,,0.0,13.8979101181,165,0.460000008345,394.009979248,1.67656111717
1538769998695687296,2763,1538769998694970592,,0.0,13.8552045822,170,0.469999998808,394.130004883,0.614357769489
1538769999089632000,2764,1538769999089418784,,0.0,13.975487709,179,0.509999990463,393.940002441,-0.0904489010572
1538769999554092576,2765,1538769999553776096,,0.0,14.2783098221,190,0.579999983311,393.209991455,-1.00085866451
1538769999904251840,2766,1538769999904059104,,0.0,14.7853164673,197,0.610000014305,392.489990234,-4.98853302002
1538770000423560576,2767,1538770000423269952,,0.0,15.7845287323,215,0.670000016689,391.449981689,-1.60465550423
