%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1538769975637374944,9404,1538769975636761952,base_link,-279000.0,343000.0,-453000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769975773191936,9405,1538769975772201632,base_link,-246000.0,327000.0,-455000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769975838995456,9406,1538769975835160064,base_link,-246000.0,327000.0,-455000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769975927071328,9407,1538769975925934816,base_link,-233000.0,314000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976059147200,9408,1538769976058119296,base_link,-251000.0,289000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976141757472,9409,1538769976139086784,base_link,-251000.0,279000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976222110432,9410,1538769976221674880,base_link,-270000.0,256000.0,-498000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976329382112,9411,1538769976328482112,base_link,-286000.0,224000.0,-517000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976456078400,9412,1538769976454567936,base_link,-271000.0,231000.0,-506000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976522927392,9413,1538769976522036960,base_link,-282000.0,275000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976658636608,9414,1538769976658063840,base_link,-277000.0,323000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976720147040,9415,1538769976719363968,base_link,-265000.0,364000.0,-423000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976838722912,9416,1538769976837986560,base_link,-280000.0,397000.0,-391000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769976945956992,9417,1538769976945169792,base_link,-262000.0,435000.0,-355000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769977040457760,9418,1538769977039758240,base_link,-284000.0,445000.0,-336000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769977141728096,9419,1538769977140973184,base_link,-276000.0,458000.0,-317000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538769977237424576,9420,1538769977236478592,base_link,-285000.0,459000.0,-312000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
