%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1538769975621151264,3090,1538769975620671072,,0,1292,1387,1762,1639,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769975908088064,3091,1538769975899794080,,0,1297,1385,1762,1616,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769976150419328,3092,1538769976149859360,,0,1289,1385,1762,1616,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769976535437376,3093,1538769976533343776,,0,1313,1413,1762,1575,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769976927098112,3094,1538769976926778944,,0,1495,1474,1762,1514,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769977311974976,3095,1538769977308936416,,0,1496,1535,1763,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769977707424320,3096,1538769977705359552,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769978007260000,3097,1538769978006949920,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769978356472768,3098,1538769978356198880,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769978611781344,3099,1538769978598240160,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769978903678912,3100,1538769978903248256,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769979213243008,3101,1538769979212770080,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769979579398784,3102,1538769979579190976,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769979910658720,3103,1538769979910353088,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769980255392480,3104,1538769980255167360,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769980578337280,3105,1538769980576904192,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769980909767776,3106,1538769980909463360,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769981247076928,3107,1538769981246604096,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769981623631936,3108,1538769981623351296,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769982032575008,3109,1538769982031395136,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769982334193440,3110,1538769982333969088,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538769982622935840,3111,1538769982622721824,,0,1496,1535,1768,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
