%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1538769975821903296,2307,1538769975821678656,,1538774090236000000,fcu
1538769976200736960,2308,1538769976199280736,,1538774090620000000,fcu
1538769976665444160,2309,1538769976662900928,,1538774091079000000,fcu
1538769977145464352,2310,1538769977145204384,,1538774091558000000,fcu
1538769977614765440,2311,1538769977608599520,,1538774092037000000,fcu
1538769978081031232,2312,1538769978080648384,,1538774092502000000,fcu
1538769978550980640,2313,1538769978550582368,,1538774092978000000,fcu
1538769979010314080,2314,1538769979008141120,,1538774093420000000,fcu
1538769979498689280,2315,1538769979498331680,,1538774093937000000,fcu
1538769979986210912,2316,1538769979985916128,,1538774094402000000,fcu
1538769980314764320,2317,1538769980314496736,,1538774094737000000,fcu
1538769980761684640,2318,1538769980761374624,,1538774095176000000,fcu
1538769981276743872,2319,1538769981276564544,,1538774095702000000,fcu
1538769981865125408,2320,1538769981864876064,,1538774096300000000,fcu
1538769982353134368,2321,1538769982352901920,,1538774096776000000,fcu
1538769982677078176,2322,1538769982676700384,,1538774097100000000,fcu
1538769983151349760,2323,1538769983150465280,,1538774097576000000,fcu
1538769983700454496,2324,1538769983700230976,,1538774098117000000,fcu
1538769984011974560,2325,1538769984011772640,,1538774098402000000,fcu
1538769984455095040,2326,1538769984454821408,,1538774098878000000,fcu
1538769984845579456,2327,1538769984845261472,,1538774099276000000,fcu
1538769985333195840,2328,1538769985332976608,,1538774099757000000,fcu
1538769985747162048,2329,1538769985746202368,,1538774100176000000,fcu
1538769986294342880,2330,1538769986293935936,,1538774100716000000,fcu
1538769986644067104,2331,1538769986643906560,,1538774101058000000,fcu
1538769987068262944,2332,1538769987067527456,,1538774101499000000,fcu
1538769987473316640,2333,1538769987473126496,,1538774101901000000,fcu
1538769988075135360,2334,1538769988074827776,,1538774102499000000,fcu
1538769988550013152,2335,1538769988544696512,,1538774102959000000,fcu
1538769988902815744,2336,1538769988898011424,,1538774103318000000,fcu
1538769989414213760,2337,1538769989413952544,,1538774103837000000,fcu
1538769990066948896,2338,1538769990066696384,,1538774104500000000,fcu
1538769990387433120,2339,1538769990387042592,,1538774104820000000,fcu
1538769990989965152,2340,1538769990986761760,,1538774105400000000,fcu
1538769991363393344,2341,1538769991363046848,,1538774105799000000,fcu
1538769991992913632,2342,1538769991992357952,,1538774106400000000,fcu
1538769992445438208,2343,1538769992444863936,,1538774106876000000,fcu
1538769992921157536,2344,1538769992920963136,,1538774107320000000,fcu
1538769993405562528,2345,1538769993405229568,,1538774107836000000,fcu
1538769993997544544,2346,1538769993996929536,,1538774108398000000,fcu
1538769994585237248,2347,1538769994584896832,,1538774109002000000,fcu
1538769995014478176,2348,1538769995014174240,,1538774109435000000,fcu
1538769995616605760,2349,1538769995616315552,,1538774110035000000,fcu
1538769996076457088,2350,1538769996076243424,,1538774110499000000,fcu
1538769996448999744,2351,1538769996448742976,,1538774110877000000,fcu
1538769996707382048,2352,1538769996707064192,,1538774111135000000,fcu
1538769997145588096,2353,1538769997145341152,,1538774111576000000,fcu
1538769997659684384,2354,1538769997659422784,,1538774112061000000,fcu
1538769998161991840,2355,1538769998161572224,,1538774112576000000,fcu
1538769998534522080,2356,1538769998532833600,,1538774112957000000,fcu
1538769998878672032,2357,1538769998876024384,,1538774113300000000,fcu
1538769999448361856,2358,1538769999448121312,,1538774113858000000,fcu
1538770000006572256,2359,1538770000006041344,,1538774114436000000,fcu
1538770000494661920,2360,1538770000493580704,,1538774114899000000,fcu
1538770000822183008,2361,1538770000821930240,,1538774115235000000,fcu
1538770001173416960,2362,1538770001173156320,,1538774115602000000,fcu
1538770001583813344,2363,1538770001582665376,,1538774115998000000,fcu
1538770001895043648,2364,1538770001894087904,,1538774116316000000,fcu
1538770002352509440,2365,1538770002352313504,,1538774116777000000,fcu
1538770002871162080,2366,1538770002870622336,,1538774117299000000,fcu
1538770003340982048,2367,1538770003340753056,,1538774117776000000,fcu
1538770003749890816,2368,1538770003749145856,,1538774118159000000,fcu
1538770004135637376,2369,1538770004135413856,,1538774118556000000,fcu
1538770004573270784,2370,1538770004573024672,,1538774118998000000,fcu
1538770004932052128,2371,1538770004931727360,,1538774119356000000,fcu
1538770005347182688,2372,1538770005346668896,,1538774119777000000,fcu
1538770005883816320,2373,1538770005883176736,,1538774120301000000,fcu
1538770006383552256,2374,1538770006383058784,,1538774120801000000,fcu
1538770006992179456,2375,1538770006991807680,,1538774121399000000,fcu
1538770007456450496,2376,1538770007456248320,,1538774121861000000,fcu
1538770007930792992,2377,1538770007930448928,,1538774122358000000,fcu
1538770008602523680,2378,1538770008602238304,,1538774123019000000,fcu
1538770008882290304,2379,1538770008881517888,,1538774123300000000,fcu
1538770009347943296,2380,1538770009347141312,,1538774123777000000,fcu
1538770009840732512,2381,1538770009840483200,,1538774124256000000,fcu
1538770010359129088,2382,1538770010357192800,,1538774124776000000,fcu
1538770010852852448,2383,1538770010852243392,,1538774125258000000,fcu
1538770011167620384,2384,1538770011166118176,,1538774125598000000,fcu
1538770011490524448,2385,1538770011488393728,,1538774125899000000,fcu
1538770011972556352,2386,1538770011972319584,,1538774126402000000,fcu
1538770012416151872,2387,1538770012415813952,,1538774126836000000,fcu
1538770012945205824,2388,1538770012939738976,,1538774127357000000,fcu
1538770013536116768,2389,1538770013535547648,,1538774127956000000,fcu
1538770014093090368,2390,1538770014092847488,,1538774128501000000,fcu
1538770014589584672,2391,1538770014589368960,,1538774129019000000,fcu
1538770014944747904,2392,1538770014943756032,,1538774129358000000,fcu
1538770015434024992,2393,1538770015433884160,,1538774129857000000,fcu
1538770015895419328,2394,1538770015895185856,,1538774130315000000,fcu
1538770016145046944,2395,1538770016144749088,,1538774130575000000,fcu
1538770016793170112,2396,1538770016792882336,,1538774131218000000,fcu
1538770017185159712,2397,1538770017184878912,,1538774131619000000,fcu
1538770017594412192,2398,1538770017594095392,,1538774132020000000,fcu
1538770018038328864,2399,1538770018037706784,,1538774132435000000,fcu
1538770018487966432,2400,1538770018487722624,,1538774132916000000,fcu
1538770019070196672,2401,1538770019069894368,,1538774133498000000,fcu
1538770019498093344,2402,1538770019497586944,,1538774133935000000,fcu
1538770020013035936,2403,1538770020012815360,,1538774134435000000,fcu
1538770020589964064,2404,1538770020589558816,,1538774135018000000,fcu
1538770020850796288,2405,1538770020850233760,,1538774135277000000,fcu
1538770021243564928,2406,1538770021242234432,,1538774135676000000,fcu
1538770021746407776,2407,1538770021741068608,,1538774136158000000,fcu
1538770022161951200,2408,1538770022161789536,,1538774136578000000,fcu
1538770022650455072,2409,1538770022650148992,,1538774137078000000,fcu
1538770023032813280,2410,1538770023032329600,,1538774137435000000,fcu
1538770023462156320,2411,1538770023461965024,,1538774137878000000,fcu
1538770023969227488,2412,1538770023968986112,,1538774138399000000,fcu
1538770024449558976,2413,1538770024449410976,,1538774138876000000,fcu
1538770024812927136,2414,1538770024812699104,,1538774139236000000,fcu
1538770025257138336,2415,1538770025256394688,,1538774139657000000,fcu
1538770025700875552,2416,1538770025700563168,,1538774140116000000,fcu
1538770026134628864,2417,1538770026134282912,,1538774140537000000,fcu
1538770026440222496,2418,1538770026439959968,,1538774140856000000,fcu
1538770026897642720,2419,1538770026896672704,,1538774141316000000,fcu
1538770027390407744,2420,1538770027389119648,,1538774141819000000,fcu
1538770027867990560,2421,1538770027867786496,,1538774142298000000,fcu
1538770028407407552,2422,1538770028407201248,,1538774142819000000,fcu
1538770028684746816,2423,1538770028684515392,,1538774143116000000,fcu
1538770029052414688,2424,1538770029051771744,,1538774143458000000,fcu
1538770029450579392,2425,1538770029450361664,,1538774143876000000,fcu
1538770029854974144,2426,1538770029854034048,,1538774144257000000,fcu
1538770030092474368,2427,1538770030092206720,,1538774144501000000,fcu
1538770030532819360,2428,1538770030532643616,,1538774144958000000,fcu
1538770030891675648,2429,1538770030891350368,,1538774145315000000,fcu
1538770031520094912,2430,1538770031519436864,,1538774145937000000,fcu
1538770031985407680,2431,1538770031984437920,,1538774146403000000,fcu
1538770032567265088,2432,1538770032567037312,,1538774146998000000,fcu
1538770032972916352,2433,1538770032972339680,,1538774147383000000,fcu
1538770033471318080,2434,1538770033470487296,,1538774147898000000,fcu
1538770033922340800,2435,1538770033922088416,,1538774148335000000,fcu
1538770034343038848,2436,1538770034341864512,,1538774148775000000,fcu
1538770034682074080,2437,1538770034681832672,,1538774149100000000,fcu
1538770035239691584,2438,1538770035239257984,,1538774149659000000,fcu
1538770035750522880,2439,1538770035750199232,,1538774150157000000,fcu
1538770036251760992,2440,1538770036251408800,,1538774150657000000,fcu
1538770036810608736,2441,1538770036810147456,,1538774151218000000,fcu
1538770037352140896,2442,1538770037350754560,,1538774151758000000,fcu
1538770037863077600,2443,1538770037862829120,,1538774152299000000,fcu
1538770038319870272,2444,1538770038319683968,,1538774152756000000,fcu
1538770038807770112,2445,1538770038807384832,,1538774153235000000,fcu
1538770039096879584,2446,1538770039096665888,,1538774153516000000,fcu
1538770039658442272,2447,1538770039658277440,,1538774154061000000,fcu
1538770040159414400,2448,1538770040159111040,,1538774154577000000,fcu
1538770040650243776,2449,1538770040650064128,,1538774155076000000,fcu
1538770040904823072,2450,1538770040904355936,,1538774155335000000,fcu
1538770041353870496,2451,1538770041353722624,,1538774155778000000,fcu
1538770042119306528,2452,1538770042118999232,,1538774156536000000,fcu
