%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538769975790271328,3983,1538769975788954112,map,151.166473389,-63.5341873169,47.6346817017,0.139054739715,-0.0325601079502,0.260910395587,-0.95474048003
1538769975990391808,3984,1538769975987118944,map,154.591140747,-65.2969665527,48.0103149414,0.139054739715,-0.0325601079502,0.260910395587,-0.95474048003
1538769976261859808,3985,1538769976260447552,map,159.936065674,-67.8554916382,48.5337867737,0.0722721120025,-0.00950545281514,0.265686297362,-0.96129973452
1538769976492889760,3986,1538769976490756576,map,164.410827637,-69.9377059937,49.0630950928,0.0953084808908,-0.00156181197136,0.264509696583,-0.959660603874
1538769976773661600,3987,1538769976772365760,map,169.593933105,-72.0816192627,49.7357330322,0.0953084808908,-0.00156181197136,0.264509696583,-0.959660603874
1538769977022144608,3988,1538769977021381344,map,173.763381958,-73.3789367676,50.2769165039,0.275446684068,-0.0387330076547,0.2219245082,-0.934547158261
1538769977250590976,3989,1538769977249035872,map,178.819290161,-74.4731216431,50.8552436829,0.275446684068,-0.0387330076547,0.2219245082,-0.934547158261
1538769977510934592,3990,1538769977509403232,map,183.561141968,-75.0978851318,51.3161239624,0.333301986901,-0.0257554450898,0.192745290641,-0.922548478678
1538769977744561696,3991,1538769977743894208,map,188.754714966,-75.3705749512,51.7040061951,0.333301986901,-0.0257554450898,0.192745290641,-0.922548478678
1538769978000947104,3992,1538769978000302240,map,193.17678833,-75.2505111694,51.9020423889,0.342030815228,-0.0331233465449,0.1020618848,-0.933542252402
1538769978262223648,3993,1538769978261355872,map,198.835571289,-74.6399002075,51.9793739319,0.351653221057,-0.0302307806545,0.066694864843,-0.933261971273
1538769978489708288,3994,1538769978488950976,map,203.270401001,-73.7863082886,51.9235725403,0.351653221057,-0.0302307806545,0.066694864843,-0.933261971273
1538769978750509216,3995,1538769978749217696,map,208.454376221,-72.3662261963,51.7039299011,0.366642812348,-0.0223945739007,0.00224758942831,-0.93008950083
1538769978950447520,3996,1538769978949632096,map,212.804519653,-70.8023223877,51.4079551697,0.360193907083,-0.0131645224833,-0.0496916791396,-0.931460026878
1538769979175038528,3997,1538769979174339392,map,217.07875061,-68.8769760132,51.0450325012,0.360193907083,-0.0131645224833,-0.0496916791396,-0.931460026878
1538769979408593792,3998,1538769979407933952,map,221.649597168,-66.392250061,50.5634880066,0.356758447352,0.00619519188625,-0.117442829161,-0.926764377671
1538769979671667328,3999,1538769979670296960,map,226.447433472,-63.234828949,49.9778175354,0.356758447352,0.00619519188625,-0.117442829161,-0.926764377671
1538769979930690112,4000,1538769979929755840,map,230.631484985,-59.8031082153,49.4856376648,0.361812718218,0.0350566109821,-0.21976975378,-0.905297656181
