%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1532135125014590000,16307,1532135125007854320,base_link,-76000.0,474000.0,-243000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125143704816,16308,1532135125143173872,base_link,-93000.0,418000.0,-331000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125206903152,16309,1532135125205169776,base_link,-102000.0,336000.0,-408000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125311431280,16310,1532135125307770608,base_link,-118000.0,257000.0,-458000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125401740816,16311,1532135125401252400,base_link,-131000.0,182000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125507489456,16312,1532135125506279888,base_link,-141000.0,148000.0,-492000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125653485904,16313,1532135125652801712,base_link,-161000.0,209000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125710280528,16314,1532135125709451344,base_link,-161000.0,209000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125791148688,16315,1532135125790719600,base_link,-168000.0,240000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135125909951568,16316,1532135125909282960,base_link,-176000.0,261000.0,-434000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126031150736,16317,1532135126029978736,base_link,-183000.0,272000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126129115504,16318,1532135126128676048,base_link,-187000.0,280000.0,-420000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126210397456,16319,1532135126209630832,base_link,-188000.0,284000.0,-415000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126311194256,16320,1532135126310539472,base_link,-184000.0,290000.0,-413000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126444401136,16321,1532135126444062160,base_link,-177000.0,296000.0,-412000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126506773968,16322,1532135126506409616,base_link,-165000.0,305000.0,-410000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126631354768,16323,1532135126630859408,base_link,-151000.0,319000.0,-405000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126703515568,16324,1532135126702773648,base_link,-135000.0,329000.0,-399000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126791257392,16325,1532135126788825424,base_link,-120000.0,336000.0,-397000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135126897666768,16326,1532135126896824368,base_link,-101000.0,342000.0,-396000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135127039716240,16327,1532135127038130192,base_link,-84000.0,347000.0,-394000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135127083518000,16328,1532135127083157104,base_link,-62000.0,356000.0,-388000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532135127208872496,16329,1532135127208277584,base_link,-41000.0,362000.0,-382000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
