%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1532135125284357168,5208,1532135125284153360,,0,1514,1542,1640,1513,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135125567238576,5209,1532135125565084016,,0,1504,1553,1640,1513,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135125833445456,5210,1532135125833113456,,0,1511,1553,1640,1513,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135126190236464,5211,1532135126189884784,,0,1516,1553,1640,1513,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135126451252656,5212,1532135126450854416,,0,1516,1553,1640,1513,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135126693187664,5213,1532135126693008528,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135126969774448,5214,1532135126969327632,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135127334277968,5215,1532135127334069232,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135127657036496,5216,1532135127653026768,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135127945820080,5217,1532135127945629936,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135128366741552,5218,1532135128366393520,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135128645195888,5219,1532135128639652336,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135128948561584,5220,1532135128946003280,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135129282647152,5221,1532135129282438256,,0,1516,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135129640845904,5222,1532135129637953552,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135129951182992,5223,1532135129945679824,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135130321027152,5224,1532135130320816208,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135130562751984,5225,1532135130562468208,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135130940214224,5226,1532135130940030320,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135131286262320,5227,1532135131286089456,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135131589012496,5228,1532135131588792464,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135131972988272,5229,1532135131972422832,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135132329945328,5230,1532135132329660176,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135132629797712,5231,1532135132629522896,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135133008079504,5232,1532135133007434544,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135133294072240,5233,1532135133293602352,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135133583152464,5234,1532135133582922960,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135133990465584,5235,1532135133990257008,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135134208157808,5236,1532135134207929360,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135134612633360,5237,1532135134611979152,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135134920026448,5238,1532135134919810256,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135135180746288,5239,1532135135179513616,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135135498599984,5240,1532135135498291376,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135135747454352,5241,1532135135746993040,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135136129630128,5242,1532135136129303952,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135136466985968,5243,1532135136466746448,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135136874413776,5244,1532135136873237712,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135137162006544,5245,1532135137161662480,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135137586772240,5246,1532135137584709200,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135137926781232,5247,1532135137926586096,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135138318377552,5248,1532135138318235984,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135138636811504,5249,1532135138636635536,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135138859022832,5250,1532135138858403952,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135139165422576,5251,1532135139165252144,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135139586224816,5252,1532135139585854832,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
1532135139900791440,5253,1532135139900331312,,0,1515,1553,1640,1512,1943,2036,2036,2036,1514,1514,1514,1514,1514,1514,1514,1514
