%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1532135125024827088,16306,1532135125024358512,base_link,53.36,0.0
1532135125144926224,16307,1532135125144588592,base_link,53.36,0.0
1532135125214097104,16308,1532135125209913104,base_link,53.36,0.0
1532135125326830736,16309,1532135125326353680,base_link,53.35,0.0
1532135125402932400,16310,1532135125402755536,base_link,53.35,0.0
1532135125509002800,16311,1532135125508506320,base_link,53.35,0.0
1532135125655466256,16312,1532135125654983888,base_link,53.35,0.0
1532135125714410864,16313,1532135125712739376,base_link,53.35,0.0
1532135125792625424,16314,1532135125792359728,base_link,53.34,0.0
1532135125917624112,16315,1532135125917381232,base_link,53.34,0.0
1532135126033021200,16316,1532135126032792080,base_link,53.34,0.0
1532135126133280912,16317,1532135126132908112,base_link,53.34,0.0
1532135126222355184,16318,1532135126221927152,base_link,53.34,0.0
1532135126314662608,16319,1532135126314186096,base_link,53.33,0.0
1532135126446257584,16320,1532135126445918512,base_link,53.33,0.0
1532135126507873072,16321,1532135126507643888,base_link,53.33,0.0
1532135126637191568,16322,1532135126636316592,base_link,53.33,0.0
1532135126705413072,16323,1532135126704514384,base_link,53.33,0.0
1532135126791270960,16324,1532135126790289456,base_link,53.33,0.0
1532135126899059472,16325,1532135126898799472,base_link,53.32,0.0
1532135127041605168,16326,1532135127041248144,base_link,53.32,0.0
1532135127103044944,16327,1532135127102220912,base_link,53.32,0.0
1532135127209913904,16328,1532135127209718096,base_link,53.32,0.0
1532135127294717584,16329,1532135127294537744,base_link,53.32,0.0
1532135127417764400,16330,1532135127417349968,base_link,53.32,0.0
1532135127505302352,16331,1532135127504914768,base_link,53.32,0.0
1532135127621194960,16332,1532135127620375728,base_link,53.31,0.0
1532135127698841040,16333,1532135127698592464,base_link,53.31,0.0
1532135127809611216,16334,1532135127809360144,base_link,53.31,0.0
1532135127911790832,16335,1532135127910708144,base_link,53.31,0.0
1532135128034873968,16336,1532135128034512304,base_link,53.31,0.0
1532135128104226800,16337,1532135128104018640,base_link,53.31,0.0
1532135128238082288,16338,1532135128237801104,base_link,53.31,0.0
1532135128311206288,16339,1532135128310930928,base_link,53.31,0.0
1532135128406192752,16340,1532135128405972208,base_link,53.31,0.0
1532135128507855472,16341,1532135128507215024,base_link,53.3,0.0
1532135128644973008,16342,1532135128637465872,base_link,53.3,0.0
1532135128726877424,16343,1532135128726429872,base_link,53.3,0.0
1532135128824900720,16344,1532135128824150640,base_link,53.31,0.0
1532135128946459600,16345,1532135128943312752,base_link,53.3,0.0
1532135129011725136,16346,1532135129011226320,base_link,53.3,0.0
1532135129108056656,16347,1532135129106762096,base_link,53.3,0.0
1532135129226745104,16348,1532135129226277936,base_link,53.3,0.0
1532135129304320176,16349,1532135129303880560,base_link,53.3,0.0
1532135129452103440,16350,1532135129451793392,base_link,53.3,0.0
1532135129524540944,16351,1532135129523878768,base_link,53.3,0.0
1532135129633674800,16352,1532135129633315088,base_link,53.3,0.0
1532135129720367152,16353,1532135129720153808,base_link,53.3,0.0
1532135129812825712,16354,1532135129812292016,base_link,53.3,0.0
1532135129942756880,16355,1532135129942418096,base_link,53.29,0.0
1532135130005895760,16356,1532135130005704528,base_link,53.3,0.0
1532135130114904656,16357,1532135130114657648,base_link,53.29,0.0
1532135130253555536,16358,1532135130253047984,base_link,53.29,0.0
1532135130317665520,16359,1532135130317357968,base_link,53.29,0.0
1532135130419415216,16360,1532135130419163696,base_link,53.29,0.0
1532135130511325072,16361,1532135130511101008,base_link,53.29,0.0
1532135130638859472,16362,1532135130638549424,base_link,53.29,0.0
1532135130721749776,16363,1532135130721348336,base_link,53.29,0.0
1532135130826291792,16364,1532135130825999600,base_link,53.29,0.0
1532135130905164240,16365,1532135130904888912,base_link,53.29,0.0
1532135131008223600,16366,1532135131007951408,base_link,53.29,0.0
1532135131088663856,16367,1532135131087345648,base_link,53.29,0.0
1532135131265904816,16368,1532135131264638608,base_link,53.29,0.0
1532135131309146000,16369,1532135131308823024,base_link,53.29,0.0
1532135131414809616,16370,1532135131414400496,base_link,53.29,0.0
1532135131511375760,16371,1532135131509088464,base_link,53.29,0.0
1532135131611299600,16372,1532135131610832624,base_link,53.29,0.0
1532135131742098384,16373,1532135131741683504,base_link,53.29,0.0
1532135131817492592,16374,1532135131817053584,base_link,53.29,0.0
1532135131936609456,16375,1532135131936218736,base_link,53.29,0.0
1532135132014323248,16376,1532135132013607472,base_link,53.29,0.0
1532135132101376368,16377,1532135132101041680,base_link,53.29,0.0
1532135132244101584,16378,1532135132243684528,base_link,53.28,0.0
1532135132303684048,16379,1532135132303515248,base_link,53.28,0.0
1532135132446004240,16380,1532135132445815088,base_link,53.28,0.0
1532135132507896016,16381,1532135132507676048,base_link,53.28,0.0
1532135132609099120,16382,1532135132608784400,base_link,53.28,0.0
1532135132723450128,16383,1532135132723194384,base_link,53.28,0.0
1532135132847167696,16384,1532135132845617328,base_link,53.29,0.0
1532135132906711376,16385,1532135132906379248,base_link,53.29,0.0
1532135133044280624,16386,1532135133043904528,base_link,53.28,0.0
1532135133109908560,16387,1532135133109376944,base_link,53.28,0.0
1532135133213129808,16388,1532135133212952272,base_link,53.29,0.0
1532135133316293200,16389,1532135133316085136,base_link,53.28,0.0
1532135133431258896,16390,1532135133430826960,base_link,53.28,0.0
1532135133518477232,16391,1532135133518124208,base_link,53.29,0.0
1532135133655767312,16392,1532135133655404720,base_link,53.28,0.0
1532135133736599920,16393,1532135133736300624,base_link,53.28,0.0
1532135133819218704,16394,1532135133818412112,base_link,53.28,0.0
1532135133919328752,16395,1532135133918562704,base_link,53.28,0.0
1532135134010069040,16396,1532135134009586832,base_link,53.28,0.0
1532135134104613968,16397,1532135134104202608,base_link,53.28,0.0
1532135134215563760,16398,1532135134215272336,base_link,53.29,0.0
1532135134311963472,16399,1532135134311296592,base_link,53.28,0.0
1532135134418046224,16400,1532135134417828880,base_link,53.28,0.0
1532135134503829136,16401,1532135134500967568,base_link,53.28,0.0
1532135134624498800,16402,1532135134624226480,base_link,53.28,0.0
1532135134707689104,16403,1532135134707397712,base_link,53.28,0.0
1532135134817532016,16404,1532135134816139792,base_link,53.28,0.0
1532135134922356016,16405,1532135134922147888,base_link,53.29,0.0
1532135134993456208,16406,1532135134992756176,base_link,53.29,0.0
1532135135120782672,16407,1532135135120602288,base_link,53.28,0.0
1532135135213897072,16408,1532135135213485904,base_link,53.29,0.0
1532135135310947024,16409,1532135135310506032,base_link,53.28,0.0
1532135135410985776,16410,1532135135409420336,base_link,53.29,0.0
1532135135543362672,16411,1532135135543117712,base_link,53.28,0.0
1532135135606014160,16412,1532135135605785584,base_link,53.28,0.0
1532135135725894480,16413,1532135135725553008,base_link,53.28,0.0
1532135135820611696,16414,1532135135820234192,base_link,53.28,0.0
1532135135921690384,16415,1532135135921472400,base_link,53.28,0.0
1532135136003048432,16416,1532135136002710736,base_link,53.28,0.0
