%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1532135125039105488,3806,1532135125038943536,,1532981141860000000,fcu
1532135125520017040,3807,1532135125519851952,,1532981142339000000,fcu
1532135125973251792,3808,1532135125972977168,,1532981142798000000,fcu
1532135126317189872,3809,1532135126316930736,,1532981143142000000,fcu
1532135126756002064,3810,1532135126755811664,,1532981143580000000,fcu
1532135127207820528,3811,1532135127207606192,,1532981144022000000,fcu
1532135127748630832,3812,1532135127748337296,,1532981144579000000,fcu
1532135128097271568,3813,1532135128097042544,,1532981144919000000,fcu
1532135128556567152,3814,1532135128555702640,,1532981145383000000,fcu
1532135129037933744,3815,1532135129037682832,,1532981145861000000,fcu
1532135129525703248,3816,1532135129525460336,,1532981146340000000,fcu
1532135130121123376,3817,1532135130120865744,,1532981146942000000,fcu
1532135130426140720,3818,1532135130425897648,,1532981147259000000,fcu
1532135130770411280,3819,1532135130768845648,,1532981147599000000,fcu
1532135131307154192,3820,1532135131306299344,,1532981148118000000,fcu
1532135131822800624,3821,1532135131822630096,,1532981148662000000,fcu
1532135132380121296,3822,1532135132379904016,,1532981149199000000,fcu
1532135132848661968,3823,1532135132848390704,,1532981149661000000,fcu
1532135133225474672,3824,1532135133225108624,,1532981150060000000,fcu
1532135133659981552,3825,1532135133657751536,,1532981150481000000,fcu
1532135134099118096,3826,1532135134098650640,,1532981150918000000,fcu
1532135134688803888,3827,1532135134683742832,,1532981151498000000,fcu
1532135135026549296,3828,1532135135026342704,,1532981151858000000,fcu
1532135135411066640,3829,1532135135409968720,,1532981152239000000,fcu
1532135135999375856,3830,1532135135999120656,,1532981152820000000,fcu
1532135136424206512,3831,1532135136424029744,,1532981153260000000,fcu
1532135136919783248,3832,1532135136919639792,,1532981153740000000,fcu
1532135137374498896,3833,1532135137372256688,,1532981154179000000,fcu
1532135137930396016,3834,1532135137930157648,,1532981154760000000,fcu
1532135138361265904,3835,1532135138360953104,,1532981155199000000,fcu
1532135138766452496,3836,1532135138766266320,,1532981155597000000,fcu
1532135139134090000,3837,1532135139133709776,,1532981155961000000,fcu
1532135139720112240,3838,1532135139719923408,,1532981156538000000,fcu
1532135140184153872,3839,1532135140183441200,,1532981157002000000,fcu
1532135140633440944,3840,1532135140632755312,,1532981157460000000,fcu
1532135141154647632,3841,1532135141154383856,,1532981157979000000,fcu
1532135141828849680,3842,1532135141828500752,,1532981158658000000,fcu
1532135142320076592,3843,1532135142319863408,,1532981159141000000,fcu
1532135142831049616,3844,1532135142830640688,,1532981159664000000,fcu
1532135143378744240,3845,1532135143378366320,,1532981160202000000,fcu
1532135143826407440,3846,1532135143826105808,,1532981160661000000,fcu
1532135144325084976,3847,1532135144323132976,,1532981161141000000,fcu
1532135144832000208,3848,1532135144831015664,,1532981161660000000,fcu
1532135145242095376,3849,1532135145241077616,,1532981162063000000,fcu
1532135145760857488,3850,1532135145760259312,,1532981162582000000,fcu
1532135146312574256,3851,1532135146310964432,,1532981163141000000,fcu
1532135146826226384,3852,1532135146826028368,,1532981163660000000,fcu
1532135147292507760,3853,1532135147292258544,,1532981164119000000,fcu
1532135147723737456,3854,1532135147723336464,,1532981164540000000,fcu
1532135148260897104,3855,1532135148260652752,,1532981165099000000,fcu
1532135148834711344,3856,1532135148834425424,,1532981165661000000,fcu
1532135149232626384,3857,1532135149232324112,,1532981166061000000,fcu
1532135149567347728,3858,1532135149564775312,,1532981166382000000,fcu
1532135149961274736,3859,1532135149961093392,,1532981166799000000,fcu
1532135150540018288,3860,1532135150539757328,,1532981167360000000,fcu
1532135150929380048,3861,1532135150929102160,,1532981167761000000,fcu
1532135151307943344,3862,1532135151306933456,,1532981168140000000,fcu
1532135151886625872,3863,1532135151886298416,,1532981168699000000,fcu
1532135152389180112,3864,1532135152388804688,,1532981169223000000,fcu
1532135152763218928,3865,1532135152760665424,,1532981169600000000,fcu
1532135153144485040,3866,1532135153142816112,,1532981169942000000,fcu
1532135153575579568,3867,1532135153574005008,,1532981170399000000,fcu
1532135153928310384,3868,1532135153927747984,,1532981170760000000,fcu
1532135154270523600,3869,1532135154269068688,,1532981171098000000,fcu
1532135154782975696,3870,1532135154781478768,,1532981171582000000,fcu
1532135155286692880,3871,1532135155286292144,,1532981172119000000,fcu
1532135155725014544,3872,1532135155724620368,,1532981172560000000,fcu
1532135156062443888,3873,1532135156062078512,,1532981172881000000,fcu
1532135156545995024,3874,1532135156545628752,,1532981173378000000,fcu
