%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536693065311155960,2030,1536693065310491576,map,-21.6030916793,-4.16009974578,0.0,0.0,0.0,0.0
1536693065548197720,2031,1536693065547920728,map,-21.4550272381,-3.74836046982,0.0,0.0,0.0,0.0
1536693065718716568,2032,1536693065718115032,map,-21.2879248839,-3.21949594434,0.0,0.0,0.0,0.0
1536693065918579992,2033,1536693065917864184,map,-21.146332079,-2.46915767098,0.0,0.0,0.0,0.0
1536693066154377752,2034,1536693066153967096,map,-20.9506191164,-1.43929101928,0.0,0.0,0.0,0.0
1536693066327448696,2035,1536693066326631224,map,-20.8699081361,-0.0619224456763,0.0,0.0,0.0,0.0
1536693066557786232,2036,1536693066554948696,map,-20.6677458627,1.47060564223,0.0,0.0,0.0,0.0
1536693066708056408,2037,1536693066707260440,map,-20.3101269698,3.06436656943,0.0,0.0,0.0,0.0
1536693066946024728,2038,1536693066944797144,map,-19.9388013737,4.16906461683,0.0,0.0,0.0,0.0
1536693067154901368,2039,1536693067152910008,map,-19.3182188084,5.72965287519,0.0,0.0,0.0,0.0
1536693067320265048,2040,1536693067319225912,map,-18.4817160479,7.18714629917,0.0,0.0,0.0,0.0
1536693067518070008,2041,1536693067516735000,map,-17.1862395654,9.19202206269,0.0,0.0,0.0,0.0
1536693067757112472,2042,1536693067756567352,map,-15.8340765738,10.7527493719,0.0,0.0,0.0,0.0
1536693067961459128,2043,1536693067961109528,map,-14.5461553046,11.7037714372,0.0,0.0,0.0,0.0
1536693068153794744,2044,1536693068152206840,map,-13.364570589,12.4278217307,0.0,0.0,0.0,0.0
1536693068337913880,2045,1536693068337587928,map,-12.1645793436,13.0221123246,0.0,0.0,0.0,0.0
1536693068545054968,2046,1536693068544768344,map,-10.9430711506,13.489480857,0.0,0.0,0.0,0.0
1536693068765589816,2047,1536693068765257592,map,-9.62458367033,14.0616140316,0.0,0.0,0.0,0.0
1536693068950262904,2048,1536693068946815320,map,-8.26779157414,14.6132721348,0.0,0.0,0.0,0.0
1536693069156035480,2049,1536693069151748184,map,-6.91893462318,14.8580094118,0.0,0.0,0.0,0.0
1536693069322216696,2050,1536693069320072344,map,-5.63955137056,15.2293486512,0.0,0.0,0.0,0.0
1536693069552541016,2051,1536693069551967192,map,-4.31512959822,15.1785393418,0.0,0.0,0.0,0.0
1536693069713347768,2052,1536693069713058424,map,-2.91682252771,15.4368470337,0.0,0.0,0.0,0.0
1536693069927983448,2053,1536693069927278168,map,-1.42997235709,15.4439398813,0.0,0.0,0.0,0.0
1536693070122678488,2054,1536693070122179608,map,0.0780979145817,15.429802355,0.0,0.0,0.0,0.0
1536693070350932760,2055,1536693070350562200,map,1.43531997815,15.2124375614,0.0,0.0,0.0,0.0
1536693070553499448,2056,1536693070553042200,map,2.27668442153,15.0184156303,0.0,0.0,0.0,0.0
1536693070743151160,2057,1536693070742348632,map,3.29030916536,14.8908148063,0.0,0.0,0.0,0.0
1536693070952814360,2058,1536693070952220248,map,4.42008448673,14.5117798057,0.0,0.0,0.0,0.0
1536693071115235480,2059,1536693071114655672,map,5.09578410749,14.1929343101,0.0,0.0,0.0,0.0
1536693071361559896,2060,1536693071360601784,map,5.83953602686,14.0010256407,0.0,0.0,0.0,0.0
1536693071542873592,2061,1536693071542232280,map,6.338407773,13.7933674969,0.0,0.0,0.0,0.0
1536693071718664504,2062,1536693071717726424,map,6.56641014499,13.5530755848,0.0,0.0,0.0,0.0
1536693071932219736,2063,1536693071931534744,map,6.62106169258,13.4261849407,0.0,0.0,0.0,0.0
1536693072170046904,2064,1536693072169536216,map,6.59427588685,13.3836439555,0.0,0.0,0.0,0.0
1536693072321931736,2065,1536693072321535032,map,6.40482422659,13.4642610873,0.0,0.0,0.0,0.0
1536693072569156888,2066,1536693072568758168,map,6.05630944593,13.4821925478,0.0,0.0,0.0,0.0
1536693072704873560,2067,1536693072703273080,map,5.64022003698,13.5965553702,0.0,0.0,0.0,0.0
1536693072987800120,2068,1536693072977690232,map,5.22973241515,13.7168618447,0.0,0.0,0.0,0.0
1536693073137139288,2069,1536693073135547992,map,4.77738132509,13.7962541175,0.0,0.0,0.0,0.0
1536693073329955320,2070,1536693073329567704,map,4.40848497439,13.9394999993,0.0,0.0,0.0,0.0
1536693073515934072,2071,1536693073515231032,map,3.88714946023,14.0834004798,0.0,0.0,0.0,0.0
1536693073732847608,2072,1536693073731786296,map,3.58148783383,14.1539021085,0.0,0.0,0.0,0.0
1536693073935798552,2073,1536693073935326872,map,3.27284670072,14.2899991068,0.0,0.0,0.0,0.0
1536693074108623640,2074,1536693074108093496,map,3.03554527427,14.4547004427,0.0,0.0,0.0,0.0
1536693074387011160,2075,1536693074386498232,map,2.84110372108,14.5349313602,0.0,0.0,0.0,0.0
1536693074571475608,2076,1536693074570929432,map,2.65491769847,14.6818872089,0.0,0.0,0.0,0.0
1536693074744838488,2077,1536693074744246168,map,2.30396669444,14.8827194246,0.0,0.0,0.0,0.0
1536693074952607224,2078,1536693074952248696,map,2.05211575506,15.000280695,0.0,0.0,0.0,0.0
1536693075169873816,2079,1536693075169301848,map,1.79301619631,15.1039462698,0.0,0.0,0.0,0.0
1536693075356512120,2080,1536693075356109880,map,1.67103356057,15.0877449223,0.0,0.0,0.0,0.0
1536693075544615256,2081,1536693075544231352,map,1.66441921624,15.1488385255,0.0,0.0,0.0,0.0
1536693075733146488,2082,1536693075732864472,map,1.77515413916,15.0657800257,0.0,0.0,0.0,0.0
1536693075927421848,2083,1536693075927043608,map,2.08447251981,14.9453362061,0.0,0.0,0.0,0.0
1536693076168433720,2084,1536693076166198136,map,2.43725629736,14.7702634283,0.0,0.0,0.0,0.0
1536693076321541976,2085,1536693076314665720,map,2.71216902967,14.762934639,0.0,0.0,0.0,0.0
1536693076543428536,2086,1536693076542953816,map,3.00168698163,14.5843057862,0.0,0.0,0.0,0.0
1536693076729579960,2087,1536693076728294616,map,3.42121286212,14.5635470457,0.0,0.0,0.0,0.0
1536693076952946232,2088,1536693076952374424,map,3.86958813328,14.4819331472,0.0,0.0,0.0,0.0
1536693077107813912,2089,1536693077107254040,map,4.56133010731,14.2581614401,0.0,0.0,0.0,0.0
1536693077336221592,2090,1536693077327230616,map,5.16176861268,14.1051956665,0.0,0.0,0.0,0.0
1536693077517917880,2091,1536693077517526840,map,6.05091913311,13.8236926197,0.0,0.0,0.0,0.0
1536693077707660120,2092,1536693077707278648,map,7.00199545532,13.5024501348,0.0,0.0,0.0,0.0
1536693077970328024,2093,1536693077969963256,map,7.94882429947,13.1199006191,0.0,0.0,0.0,0.0
1536693078165759448,2094,1536693078165418328,map,8.79405493447,12.8002147564,0.0,0.0,0.0,0.0
1536693078322857816,2095,1536693078322158616,map,9.63879234808,12.3548606658,0.0,0.0,0.0,0.0
1536693078525054776,2096,1536693078523958616,map,10.4086176568,11.8603995917,0.0,0.0,0.0,0.0
1536693078746382392,2097,1536693078743303800,map,11.252330147,11.3747556573,0.0,0.0,0.0,0.0
1536693078935032376,2098,1536693078934602616,map,12.0264704883,10.7189601918,0.0,0.0,0.0,0.0
1536693079108940376,2099,1536693079108511672,map,12.8120430276,10.0929506815,0.0,0.0,0.0,0.0
1536693079343335512,2100,1536693079343007832,map,13.6620022127,9.18048449381,0.0,0.0,0.0,0.0
1536693079553141016,2101,1536693079550936472,map,14.4799447513,8.36,0.0,0.0,0.0,0.0
1536693079712492504,2102,1536693079712122520,map,15.0765288177,7.41203607722,0.0,0.0,0.0,0.0
