%time,field.data
1536693065395164152,261.82
1536693065617264248,262.55
1536693065851000184,265.35
1536693066082245848,269.47
1536693066302638904,273.56
1536693066517857784,277.99
1536693066796904056,284.22
1536693067055989560,292.59
1536693067268800568,299.17
1536693067550084088,306.89
1536693067806923032,311.98
1536693068012744120,316.77
1536693068277462808,323.76
1536693068517320056,329.42
1536693068784660792,335.43
1536693069004560632,339.84
1536693069281298008,345.12
1536693069510007608,350.51
1536693069765797560,356.65
1536693070010195768,2.11
1536693070326585528,8.22
1536693070492168472,11.82
1536693070718277208,16.42
1536693070980538904,20.21
1536693071238850488,22.89
1536693071482295512,25.19
1536693071726053176,26.58
1536693071971882840,27.53
1536693072209869304,27.37
1536693072473140440,25.94
1536693072741620760,24.28
1536693072937324440,23.3
1536693073212732440,22.35
1536693073414418104,21.5
1536693073662089336,20.14
1536693073878017720,18.78
1536693074079743128,16.7
1536693074325282232,14.16
1536693074587261016,11.73
1536693074814265560,10.52
1536693075068067672,10.31
1536693075319205848,10.72
1536693075579037432,11.16
1536693075829450840,10.82
1536693076084438424,10.63
1536693076277921848,11.52
1536693076525276216,13.58
1536693076769015768,16.88
1536693077018646328,19.95
1536693077265417112,22.59
1536693077507883448,25.13
1536693077726420408,27.79
1536693078004227768,31.8
1536693078215971288,35.27
1536693078505189336,40.52
1536693078726055928,44.03
1536693078978534424,49.62
1536693079213278200,54.07
1536693079467411352,58.81
1536693079719060312,63.57
1536693079978201656,67.47
1536693080229716248,71.76
1536693080481098936,76.22
1536693080715609880,79.32
1536693081018318328,83.1
1536693081205408248,85.63
1536693081464183960,88.59
1536693081735761368,91.19
1536693081982251768,92.69
1536693082233364760,93.42
1536693082449018552,94.1
1536693082717486904,94.59
1536693082954795704,94.38
1536693083197233752,93.62
1536693083452057752,92.99
1536693083685949208,92.59
1536693083944281432,91.51
1536693084180383672,89.93
1536693084426404184,88.36
1536693084668002136,86.57
1536693084921787864,85.22
1536693085174947448,84.7
1536693085448139096,84.48
1536693085703777176,83.94
1536693085928947256,83.36
1536693086214212856,83.12
1536693086409914360,83.27
1536693086675988568,83.9
1536693086930114904,84.37
1536693087167968984,84.68
1536693087384262520,84.46
1536693087615514168,84.31
1536693087882877688,84.54
1536693088119844152,85.15
1536693088385124984,86.18
1536693088591768440,86.39
1536693088808788888,86.21
1536693089067163288,86.43
1536693089353653848,87.23
1536693089607366264,87.68
1536693089832797016,87.87
1536693090076691672,87.85
1536693090346510712,87.8
1536693090538484888,87.77
1536693090810575640,87.61
1536693091030701944,88.22
1536693091267123960,88.89
1536693091524659192,89.77
1536693091785509368,89.68
