%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1536693065184793912,398,1536693065183175832,NED,5,0.0,0.0,0.0,-4.2939863205,-21.601852417,-0.615028440952
1536693065225815544,399,1536693065224346200,NED,5,0.0,0.0,0.0,-4.27230072021,-21.5774326324,-0.604939818382
1536693065342201304,400,1536693065340384952,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-4.08517408371,-21.4976177216,-0.596598088741
1536693065392689240,401,1536693065390873976,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-3.98266386986,-21.473783493,-0.612871170044
1536693065452621848,402,1536693065450968344,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-3.80683398247,-21.4348602295,-0.625296711922
1536693065479814424,403,1536693065475970840,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-3.74364757538,-21.4211883545,-0.617330312729
1536693065534104568,404,1536693065533593944,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-3.55497169495,-21.3861694336,-0.54230093956
1536693065552751192,405,1536693065550974072,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-3.49270558357,-21.3749370575,-0.503413319588
1536693065615764536,406,1536693065614505656,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-3.2816259861,-21.3380966187,-0.411880195141
1536693065670163736,407,1536693065669679256,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-3.06052923203,-21.3089771271,-0.313294678926
1536693065723622488,408,1536693065723117560,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-2.80668568611,-21.2772979736,-0.246186256409
1536693065750231832,409,1536693065749802360,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-2.71332240105,-21.2661819458,-0.225969001651
1536693065817181912,410,1536693065816224952,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-2.41278982162,-21.2367286682,-0.189420878887
1536693065849903384,411,1536693065849278648,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-2.2031083107,-21.2260665894,-0.180576011539
1536693065914078104,412,1536693065913813368,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.86640310287,-21.2032527924,-0.178511798382
1536693065950736856,413,1536693065950399224,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.64308512211,-21.1885185242,-0.14909440279
1536693065988921624,414,1536693065988480536,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.41138005257,-21.1738014221,-0.126546099782
1536693066004657016,415,1536693066004030168,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-1.28980541229,-21.1665611267,-0.121849983931
1536693066059698104,416,1536693066059081976,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.878133356571,-21.1506175995,-0.175660938025
1536693066102856248,417,1536693066102403352,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.592271625996,-21.1413764954,-0.223668038845
1536693066157391800,418,1536693066157008248,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.317974597216,-21.1323719025,-0.227982461452
1536693066187288792,419,1536693066186814552,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,-0.0530678704381,-21.1182727814,-0.223337382078
1536693066228523192,420,1536693066227981944,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.0817835554481,-21.1106548309,-0.218101963401
1536693066283383640,421,1536693066282776152,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,0.667989075184,-21.0682430267,-0.271935492754
1536693066330994232,422,1536693066329214744,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.03225874901,-21.0308189392,-0.386562675238
1536693066386362040,423,1536693066385862008,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.60057854652,-20.9735774994,-0.57768625021
1536693066425239704,424,1536693066424515576,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,1.98121798038,-20.9334564209,-0.709342837334
1536693066444772728,425,1536693066443826840,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.15455937386,-20.9065322876,-0.770747005939
1536693066503904120,426,1536693066502330968,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.67597150803,-20.8265380859,-0.925974547863
1536693066561930424,427,1536693066561060568,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,2.96392202377,-20.7699394226,-0.984803020954
1536693066661926456,428,1536693066661334200,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,3.8214969635,-20.5708446503,-1.17359912395
1536693066728486872,429,1536693066727287992,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.20165538788,-20.4872112274,-1.17434608936
1536693066763612600,430,1536693066762709112,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.48865365982,-20.3977470398,-1.22170424461
1536693066812709304,431,1536693066811303800,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,4.95337820053,-20.2628326416,-1.32251250744
1536693066868158584,432,1536693066866910712,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.2588596344,-20.1573696136,-1.37263166904
1536693066906065432,433,1536693066905382712,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,5.57712936401,-20.0370159149,-1.42931234837
1536693066989258712,434,1536693066984981496,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.24146175385,-19.7605361938,-1.53045582771
1536693067054046104,435,1536693067053653208,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,6.72430515289,-19.5420513153,-1.56758391857
1536693067156545912,436,1536693067155794040,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,7.50839328766,-19.1466255188,-1.61363780499
1536693067208239896,437,1536693067207817944,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,8.10289669037,-18.8117866516,-1.76406228542
1536693067244668856,438,1536693067243880920,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,8.51368236542,-18.5656852722,-1.88177514076
1536693067348814744,439,1536693067347078712,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,9.48680686951,-17.9189434052,-2.13676142693
1536693067430121944,440,1536693067426540760,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,10.1870918274,-17.3764610291,-2.33058190346
1536693067458700376,441,1536693067458359512,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,10.3755760193,-17.220331192,-2.40261459351
1536693067545166808,442,1536693067544840056,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,11.2396087646,-16.4413986206,-2.71796917915
1536693067712772152,443,1536693067711581656,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,12.3037443161,-15.287232399,-3.07944369316
1536693067795650808,444,1536693067794952760,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,12.6846370697,-14.7308530807,-3.16019582748
1536693067827521368,445,1536693067821800408,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,12.7833471298,-14.6063222885,-3.16641736031
1536693067874322296,446,1536693067873454712,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,13.0297985077,-14.2123374939,-3.17238974571
1536693067907128120,447,1536693067906697560,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,13.186624527,-13.9668264389,-3.15508055687
1536693067966409272,448,1536693067965823832,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,13.3934745789,-13.590338707,-3.12640976906
1536693068011042168,449,1536693068010217048,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,13.5221652985,-13.3370075226,-3.11674833298
1536693068070959096,450,1536693068068787992,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,13.7154884338,-12.9678297043,-3.08960723877
1536693068104494200,451,1536693068102649080,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,13.8378696442,-12.7136697769,-3.07264876366
1536693068190591832,452,1536693068190118712,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,14.0591697693,-12.1982755661,-3.02392530441
1536693068209401528,453,1536693068206947416,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,14.1118078232,-12.0648651123,-3.02185130119
1536693068268482680,454,1536693068267533112,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,14.2808647156,-11.6669511795,-2.9739587307
1536693068318545400,455,1536693068317788632,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,14.3901662827,-11.417886734,-2.92239403725
1536693068376313400,456,1536693068373982456,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,14.5424375534,-10.9961090088,-2.87416172028
1536693068398593912,457,1536693068397317592,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,14.6368341446,-10.7166652679,-2.84141874313
1536693068434160984,458,1536693068433616312,NED,5,16.0,-3.5527136788e-15,1.95943496414e-15,14.7326631546,-10.4498434067,-2.7850458622
