%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1536693065301962488,3888,1536693065301466744,base_link,97678.1005859,0.0
1536693065369434840,3889,1536693065367669720,base_link,97677.5939941,0.0
1536693065458932984,3890,1536693065458678040,base_link,97661.3098145,0.0
1536693065557996920,3891,1536693065557671608,base_link,97669.4091797,0.0
1536693065674300856,3892,1536693065674037240,base_link,97664.9841309,0.0
1536693065755350552,3893,1536693065754789880,base_link,97670.6481934,0.0
1536693065861200184,3894,1536693065860587256,base_link,97669.3237305,0.0
1536693065953779384,3895,1536693065953432760,base_link,97671.6552734,0.0
1536693066068333432,3896,1536693066067752472,base_link,97668.0603027,0.0
1536693066161062424,3897,1536693066160443000,base_link,97673.4375,0.0
1536693066264064664,3898,1536693066260616696,base_link,97678.1555176,0.0
1536693066355059640,3899,1536693066354800632,base_link,97678.8391113,0.0
1536693066452166712,3900,1536693066451668632,base_link,97681.8908691,0.0
1536693066573272408,3901,1536693066570412600,base_link,97685.8520508,0.0
1536693066701928120,3902,1536693066701477144,base_link,97691.6625977,0.0
1536693066791399128,3903,1536693066790933176,base_link,97693.560791,0.0
1536693066870674776,3904,1536693066870386616,base_link,97696.270752,0.0
1536693067007987864,3905,1536693067007529432,base_link,97694.0856934,0.0
1536693067064157752,3906,1536693067063739160,base_link,97681.036377,0.0
1536693067166493880,3907,1536693067166074072,base_link,97687.6525879,0.0
1536693067265833912,3908,1536693067265476984,base_link,97676.2084961,0.0
1536693067396632920,3909,1536693067396117528,base_link,97673.8952637,0.0
1536693067460870936,3910,1536693067460016280,base_link,97680.8410645,0.0
1536693067578523416,3911,1536693067577845016,base_link,97672.8271484,0.0
1536693067733551896,3912,1536693067733210360,base_link,97670.904541,0.0
1536693067807069880,3913,1536693067801427928,base_link,97670.904541,0.0
1536693067876377560,3914,1536693067875979224,base_link,97665.1306152,0.0
1536693067993902872,3915,1536693067993614648,base_link,97662.1765137,0.0
1536693068079683992,3916,1536693068079208280,base_link,97655.9570312,0.0
1536693068195048952,3917,1536693068194737624,base_link,97646.0266113,0.0
1536693068275490392,3918,1536693068273360824,base_link,97648.3947754,0.0
1536693068377315096,3919,1536693068376860152,base_link,97637.0361328,0.0
1536693068455969784,3920,1536693068455437080,base_link,97631.4575195,0.0
1536693068588234072,3921,1536693068581884056,base_link,97626.6052246,0.0
1536693068655138328,3922,1536693068654896792,base_link,97621.5026855,0.0
1536693068784784216,3923,1536693068780817432,base_link,97619.2138672,0.0
1536693068907234872,3924,1536693068903877976,base_link,97613.3728027,0.0
1536693068959187064,3925,1536693068958595768,base_link,97611.932373,0.0
1536693069058864632,3926,1536693069058458232,base_link,97605.871582,0.0
1536693069167679032,3927,1536693069167292376,base_link,97606.2805176,0.0
1536693069276970264,3928,1536693069276439288,base_link,97598.8586426,0.0
1536693069359971384,3929,1536693069359559320,base_link,97604.2297363,0.0
1536693069465329816,3930,1536693069465035352,base_link,97594.8486328,0.0
1536693069561502648,3931,1536693069560487576,base_link,97596.0632324,0.0
1536693069654981720,3932,1536693069654523704,base_link,97596.3745117,0.0
1536693069767555448,3933,1536693069767080792,base_link,97595.9533691,0.0
1536693069859988120,3934,1536693069859748408,base_link,97589.5263672,0.0
1536693069985307320,3935,1536693069983219896,base_link,97591.7114258,0.0
1536693070069245624,3936,1536693070067083416,base_link,97589.7155762,0.0
1536693070156600696,3937,1536693070155975800,base_link,97588.1469727,0.0
1536693070333932856,3938,1536693070333529560,base_link,97585.15625,0.0
1536693070368860056,3939,1536693070368523128,base_link,97585.15625,0.0
1536693070468244472,3940,1536693070464935544,base_link,97580.9143066,0.0
1536693070568723576,3941,1536693070568117784,base_link,97586.5112305,0.0
1536693070657491384,3942,1536693070653980856,base_link,97584.7167969,0.0
1536693070795607800,3943,1536693070795303640,base_link,97587.0300293,0.0
1536693070880824120,3944,1536693070880260280,base_link,97584.5214844,0.0
1536693070963217528,3945,1536693070962839480,base_link,97584.7717285,0.0
1536693071075124056,3946,1536693071074809080,base_link,97585.8337402,0.0
1536693071166068920,3947,1536693071165349976,base_link,97585.7971191,0.0
1536693071298571576,3948,1536693071297407928,base_link,97588.4338379,0.0
1536693071390263512,3949,1536693071389427032,base_link,97591.8518066,0.0
1536693071460621848,3950,1536693071458162264,base_link,97594.0673828,0.0
1536693071557368184,3951,1536693071557088184,base_link,97590.5517578,0.0
1536693071652926008,3952,1536693071652345240,base_link,97592.2790527,0.0
1536693071778248536,3953,1536693071777965080,base_link,97593.5302734,0.0
1536693071899898616,3954,1536693071899316824,base_link,97591.9128418,0.0
1536693071965343512,3955,1536693071963144184,base_link,97594.2016602,0.0
1536693072070471896,3956,1536693072065649080,base_link,97593.6218262,0.0
1536693072178142648,3957,1536693072177846424,base_link,97593.0236816,0.0
1536693072296955704,3958,1536693072296650008,base_link,97594.4519043,0.0
1536693072370258904,3959,1536693072369890552,base_link,97590.7470703,0.0
1536693072471728856,3960,1536693072471157944,base_link,97593.0969238,0.0
1536693072575408952,3961,1536693072575138168,base_link,97591.4428711,0.0
1536693072677119192,3962,1536693072676554328,base_link,97593.6523438,0.0
1536693072763014040,3963,1536693072762628760,base_link,97594.8547363,0.0
1536693072854328472,3964,1536693072848682808,base_link,97596.1547852,0.0
1536693072968398712,3965,1536693072965481048,base_link,97596.5576172,0.0
1536693073062380856,3966,1536693073061965656,base_link,97595.5383301,0.0
1536693073152117080,3967,1536693073151477112,base_link,97596.307373,0.0
1536693073266676920,3968,1536693073266209656,base_link,97598.0651855,0.0
1536693073365095736,3969,1536693073363882744,base_link,97596.5393066,0.0
1536693073486372952,3970,1536693073486042648,base_link,97595.9655762,0.0
1536693073585092312,3971,1536693073584759832,base_link,97593.0664062,0.0
1536693073711452280,3972,1536693073710831512,base_link,97597.3937988,0.0
1536693073766354584,3973,1536693073766094936,base_link,97600.5371094,0.0
1536693073876640824,3974,1536693073876338936,base_link,97602.1057129,0.0
1536693073950470072,3975,1536693073950133976,base_link,97603.3081055,0.0
1536693074049149272,3976,1536693074048791224,base_link,97604.3640137,0.0
1536693074174576632,3977,1536693074173699416,base_link,97608.5083008,0.0
1536693074270043864,3978,1536693074269040696,base_link,97609.1674805,0.0
1536693074395545848,3979,1536693074395128632,base_link,97613.0065918,0.0
1536693074468825816,3980,1536693074467720504,base_link,97618.7805176,0.0
1536693074583061656,3981,1536693074582787000,base_link,97616.4916992,0.0
1536693074655605304,3982,1536693074654877752,base_link,97621.3562012,0.0
1536693074770460920,3983,1536693074769223800,base_link,97621.0998535,0.0
1536693074888815256,3984,1536693074883929912,base_link,97623.223877,0.0
1536693074974890264,3985,1536693074974501048,base_link,97626.4892578,0.0
1536693075058640056,3986,1536693075058377912,base_link,97626.965332,0.0
1536693075182533592,3987,1536693075181745624,base_link,97629.1687012,0.0
1536693075268771832,3988,1536693075268084984,base_link,97630.9204102,0.0
1536693075386071640,3989,1536693075385572600,base_link,97629.9377441,0.0
1536693075498201752,3990,1536693075497590904,base_link,97629.6875,0.0
1536693075577959480,3991,1536693075577736600,base_link,97627.0935059,0.0
1536693075671288536,3992,1536693075668043544,base_link,97624.8596191,0.0
1536693075803717208,3993,1536693075803428600,base_link,97625.9460449,0.0
1536693075874429496,3994,1536693075869479512,base_link,97625.958252,0.0
1536693075981434776,3995,1536693075981190104,base_link,97627.5817871,0.0
1536693076082125144,3996,1536693076081683608,base_link,97627.0996094,0.0
1536693076179723832,3997,1536693076171204536,base_link,97628.125,0.0
1536693076255390296,3998,1536693076255128920,base_link,97626.0437012,0.0
1536693076377028056,3999,1536693076373385720,base_link,97625.6958008,0.0
1536693076468069784,4000,1536693076467776056,base_link,97625.3601074,0.0
1536693076558702712,4001,1536693076558398776,base_link,97626.5319824,0.0
1536693076703420152,4002,1536693076702660472,base_link,97627.0935059,0.0
1536693076767229304,4003,1536693076766800600,base_link,97620.1049805,0.0
1536693076865877016,4004,1536693076865482328,base_link,97624.1638184,0.0
1536693076967595896,4005,1536693076967110872,base_link,97622.9675293,0.0
1536693077052253848,4006,1536693077052017112,base_link,97622.3022461,0.0
