%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1536693065456646360,1304,1536693065456140440,,0,1603,1548,1676,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693065676232568,1305,1536693065676080312,,0,1516,1552,1676,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693066030033624,1306,1536693066029824024,,0,1513,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693066352381464,1307,1536693066352166616,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693066691442136,1308,1536693066691196920,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693067010641816,1309,1536693067010386456,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693067404627384,1310,1536693067404005272,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693067738105496,1311,1536693067737674584,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693067996168600,1312,1536693067995979608,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693068329394648,1313,1536693068324282232,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693068588281656,1314,1536693068582352600,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693068941686584,1315,1536693068941271320,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693069176214008,1316,1536693069175907576,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693069487521720,1317,1536693069486299992,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693069857726008,1318,1536693069857485304,,0,1514,1552,1677,1512,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693070227630264,1319,1536693070227322584,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693070503245080,1320,1536693070502838200,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693070852825208,1321,1536693070848565688,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693071128342264,1322,1536693071128093272,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693071425175576,1323,1536693071424886648,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693071732763576,1324,1536693071732352504,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693072070921144,1325,1536693072070103544,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693072334533016,1326,1536693072334254776,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693072684603960,1327,1536693072682073976,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693073056564664,1328,1536693073056102744,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693073362709912,1329,1536693073362468664,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693073719133656,1330,1536693073718248248,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693073965354648,1331,1536693073965120792,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693074285098008,1332,1536693074282676344,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693074623371544,1333,1536693074623241176,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693074983764408,1334,1536693074983408120,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693075271166200,1335,1536693075270911608,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693075586457336,1336,1536693075586198552,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693075903883640,1337,1536693075902494744,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693076230654744,1338,1536693076230416152,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693076534572568,1339,1536693076534349048,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693076818923704,1340,1536693076818472952,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693077184727512,1341,1536693077174464760,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693077554722488,1342,1536693077554552120,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693077833395256,1343,1536693077833174264,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693078188867768,1344,1536693078188413016,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693078611958456,1345,1536693078611698296,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693078813241528,1346,1536693078812506968,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693079131911256,1347,1536693079131568728,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693079471453912,1348,1536693079471079864,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693079824880280,1349,1536693079824432344,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693080153754936,1350,1536693080153457240,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693080549131160,1351,1536693080548625272,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693080810013496,1352,1536693080809705240,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693081126729304,1353,1536693081126411832,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693081423957880,1354,1536693081422591192,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693081799754520,1355,1536693081797627320,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693082097647608,1356,1536693082097388888,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693082515819800,1357,1536693082515503224,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693082871193112,1358,1536693082870919192,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693083173425528,1359,1536693083173147928,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693083449342808,1360,1536693083449060152,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693083745091352,1361,1536693083744378104,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693084066292632,1362,1536693084065942424,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693084430922584,1363,1536693084430522040,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693084726858072,1364,1536693084726274968,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693085027985624,1365,1536693085027632504,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693085397823384,1366,1536693085397445880,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693085778538616,1367,1536693085778381880,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693086082433976,1368,1536693086082171864,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693086421121432,1369,1536693086420667608,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693086744726936,1370,1536693086744032056,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693087006120792,1371,1536693087005830840,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693087354158424,1372,1536693087353125592,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693087684985944,1373,1536693087681470968,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693088046460312,1374,1536693088041567736,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693088328135064,1375,1536693088327843768,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693088569261528,1376,1536693088568635224,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693088874562584,1377,1536693088874062744,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693089119440344,1378,1536693089118990104,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693089488267192,1379,1536693089488051416,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693089882878008,1380,1536693089882499128,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693090197777304,1381,1536693090197576056,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693090495134616,1382,1536693090494493464,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693090870896408,1383,1536693090870499480,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693091180622904,1384,1536693091180124472,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
1536693091457035064,1385,1536693091456765624,,0,1514,1552,1677,1511,1514,2036,2036,1101,1514,1514,1514,1514,1514,1514,1514,1514
