%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536693065342506424,983,1536693065342180728,,3.98046967773,0.0489450543463,0.0,0.0,0.0,0.0
1536693065618136760,984,1536693065617868344,,3.9590900308,0.0529103544011,0.0,0.0,0.0,0.0
1536693066118214680,985,1536693066117133592,,3.93244873026,0.0586056270596,0.0,0.0,0.0,0.0
1536693066454548856,986,1536693066453887672,,3.9366650864,0.0606100169857,0.0,0.0,0.0,0.0
1536693066907729464,987,1536693066907125432,,3.93633690221,0.0648496007685,0.0,0.0,0.0,0.0
1536693067470416536,988,1536693067468763096,,3.91988570823,0.0903497557015,0.0,0.0,0.0,0.0
1536693067888690776,989,1536693067888207896,,3.86090311005,0.117610823847,0.0,0.0,0.0,0.0
1536693068329528472,990,1536693068325637496,,3.73709475255,0.143667660095,0.0,0.0,0.0,0.0
1536693068679184344,991,1536693068678886968,,3.62862291536,0.169033752336,0.0,0.0,0.0,0.0
1536693069072018776,992,1536693069071653400,,3.51934697956,0.190220224302,0.0,0.0,0.0,0.0
1536693069562288248,993,1536693069561954520,,3.34544116804,0.222679766924,0.0,0.0,0.0,0.0
1536693069933018712,994,1536693069932787320,,3.17967353386,0.250911617029,0.0,0.0,0.0,0.0
1536693070562318584,995,1536693070562071704,,2.91913698259,0.301034982347,0.0,0.0,0.0,0.0
1536693070912086008,996,1536693070911611640,,2.80289664991,0.325473010772,0.0,0.0,0.0,0.0
1536693071391145464,997,1536693071390660120,,2.60486078813,0.369774973276,0.0,0.0,0.0,0.0
1536693071903499128,998,1536693071902934456,,2.43953315,0.411200813373,0.0,0.0,0.0,0.0
1536693072223020856,999,1536693072215759992,,2.36238623568,0.427942081882,0.0,0.0,0.0,0.0
1536693072684620664,1000,1536693072682988344,,2.27229839538,0.443971442726,0.0,0.0,0.0,0.0
1536693073144916952,1001,1536693073144392088,,2.18999313886,0.445612588815,0.0,0.0,0.0,0.0
1536693073599378680,1002,1536693073597510872,,2.13087376008,0.440485792261,0.0,0.0,0.0,0.0
1536693074149922168,1003,1536693074144423640,,2.07769928277,0.426204349588,0.0,0.0,0.0,0.0
1536693074429707096,1004,1536693074427587736,,2.05622833291,0.422258775265,0.0,0.0,0.0,0.0
1536693074918561848,1005,1536693074918082104,,1.96090372272,0.413372908805,0.0,0.0,0.0,0.0
1536693075397170744,1006,1536693075396840024,,1.88367861863,0.406581731139,0.0,0.0,0.0,0.0
1536693075720896792,1007,1536693075720025528,,1.8344400988,0.399874980838,0.0,0.0,0.0,0.0
1536693076326668920,1008,1536693076322650936,,1.7475764566,0.393143771527,0.0,0.0,0.0,0.0
1536693076704663384,1009,1536693076703534296,,1.69446790281,0.393583664294,0.0,0.0,0.0,0.0
1536693077054897816,1010,1536693077054603896,,1.6499469789,0.393484063492,0.0,0.0,0.0,0.0
1536693077611493816,1011,1536693077611127096,,1.59267404271,0.395644039024,0.0,0.0,0.0,0.0
1536693078116068280,1012,1536693078115575224,,1.53028807161,0.411899696837,0.0,0.0,0.0,0.0
1536693078619397464,1013,1536693078618283384,,1.4956099227,0.435723765447,0.0,0.0,0.0,0.0
1536693078871793496,1014,1536693078871477112,,1.48580219306,0.449333381932,0.0,0.0,0.0,0.0
1536693079310979704,1015,1536693079309696856,,1.48095131767,0.46780952245,0.0,0.0,0.0,0.0
1536693079637213112,1016,1536693079636607288,,1.48596595584,0.486063682651,0.0,0.0,0.0,0.0
1536693080063042616,1017,1536693080062743480,,1.50071399303,0.503914815473,0.0,0.0,0.0,0.0
1536693080584695576,1018,1536693080584218840,,1.52702849056,0.526276891388,0.0,0.0,0.0,0.0
1536693080916975768,1019,1536693080916391992,,1.54315573852,0.538320354392,0.0,0.0,0.0,0.0
1536693081478442104,1020,1536693081478148376,,1.58339614642,0.561333636271,0.0,0.0,0.0,0.0
1536693081914165560,1021,1536693081913571128,,1.60129466134,0.570344298901,0.0,0.0,0.0,0.0
1536693082537140280,1022,1536693082536896792,,1.61716994777,0.576815140898,0.0,0.0,0.0,0.0
1536693083036308504,1023,1536693083034431224,,1.61488279421,0.577457515717,0.0,0.0,0.0,0.0
1536693083513024664,1024,1536693083512645048,,1.60633511825,0.575285320519,0.0,0.0,0.0,0.0
1536693083872112760,1025,1536693083871753592,,1.59486439886,0.572495439154,0.0,0.0,0.0,0.0
1536693084334836984,1026,1536693084333179864,,1.58026990582,0.569623359866,0.0,0.0,0.0,0.0
1536693084776427960,1027,1536693084775890008,,1.56769754175,0.574512798551,0.0,0.0,0.0,0.0
1536693085271555896,1028,1536693085269359256,,1.56706571256,0.585283803287,0.0,0.0,0.0,0.0
1536693085745215896,1029,1536693085738326520,,1.56169218723,0.595876755076,0.0,0.0,0.0,0.0
1536693086113321432,1030,1536693086111973368,,1.56431616243,0.602517293268,0.0,0.0,0.0,0.0
1536693086554218744,1031,1536693086553519192,,1.56940670794,0.617768840293,0.0,0.0,0.0,0.0
1536693086962455896,1032,1536693086962131320,,1.57508128131,0.627515253103,0.0,0.0,0.0,0.0
1536693087482214552,1033,1536693087481556984,,1.58031313565,0.636076905539,0.0,0.0,0.0,0.0
1536693088013742936,1034,1536693088013078488,,1.58654931648,0.645486008675,0.0,0.0,0.0,0.0
1536693088439890168,1035,1536693088439096152,,1.58975871333,0.650949728859,0.0,0.0,0.0,0.0
1536693088781814328,1036,1536693088780764824,,1.59184455164,0.653807257523,0.0,0.0,0.0,0.0
1536693089198044024,1037,1536693089197523224,,1.59640764584,0.657886607095,0.0,0.0,0.0,0.0
1536693089633250936,1038,1536693089632365368,,1.60067170148,0.661652419516,0.0,0.0,0.0,0.0
1536693089996690744,1039,1536693089995196280,,1.60344868606,0.664046373942,0.0,0.0,0.0,0.0
1536693090434093016,1040,1536693090432613848,,1.60683677879,0.666880974381,0.0,0.0,0.0,0.0
1536693090733724600,1041,1536693090733299928,,1.61131547053,0.670449202166,0.0,0.0,0.0,0.0
1536693091268613688,1042,1536693091268397624,,1.61369111681,0.672387706002,0.0,0.0,0.0,0.0
1536693091706583384,1043,1536693091706311288,,1.6094538215,0.668188208302,0.0,0.0,0.0,0.0
1536693092270366648,1044,1536693092268937272,,1.60086719866,0.659392520181,0.0,0.0,0.0,0.0
1536693092706071480,1045,1536693092705759960,,1.59648939641,0.654606204692,0.0,0.0,0.0,0.0
1536693093312322520,1046,1536693093312011288,,1.58721219093,0.644188814708,0.0,0.0,0.0,0.0
1536693093842274552,1047,1536693093841958264,,1.57566555549,0.632459825601,0.0,0.0,0.0,0.0
1536693094403147352,1048,1536693094401974520,,1.56562771884,0.622887191865,0.0,0.0,0.0,0.0
1536693094796126008,1049,1536693094795603032,,1.55689296888,0.614088673195,0.0,0.0,0.0,0.0
1536693095289900600,1050,1536693095289501816,,1.55015215978,0.60734088431,0.0,0.0,0.0,0.0
1536693095722272920,1051,1536693095718737240,,1.54733432727,0.604853591612,0.0,0.0,0.0,0.0
1536693096151863736,1052,1536693096151230072,,1.54645282144,0.604784160247,0.0,0.0,0.0,0.0
1536693096696811544,1053,1536693096695915160,,1.54482623815,0.603441390156,0.0,0.0,0.0,0.0
1536693097064183192,1054,1536693097063792600,,1.53941622845,0.598467833058,0.0,0.0,0.0,0.0
1536693097418626392,1055,1536693097416561912,,1.53438116908,0.59443480267,0.0,0.0,0.0,0.0
1536693097870625976,1056,1536693097869896984,,1.53151271157,0.5920594745,0.0,0.0,0.0,0.0
1536693098377253592,1057,1536693098376734456,,1.53196340906,0.591871465091,0.0,0.0,0.0,0.0
1536693098826829656,1058,1536693098821315288,,1.52867257403,0.589717343156,0.0,0.0,0.0,0.0
1536693099323318712,1059,1536693099321544024,,1.52495106234,0.587306796783,0.0,0.0,0.0,0.0
1536693099675585560,1060,1536693099673015192,,1.52291180843,0.586105786582,0.0,0.0,0.0,0.0
1536693100273447224,1061,1536693100271855288,,1.51854654186,0.583674873201,0.0,0.0,0.0,0.0
