%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1536693065311131160,2030,1536693065310491576,base_link,0,1,40.5914906,-79.9000834,358.301608202,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693065548160664,2031,1536693065547920728,base_link,0,1,40.5914834,-79.9001343,358.431559328,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693065718643960,2032,1536693065718115032,base_link,0,1,40.5914771,-79.9001848,358.51151049,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693065918451832,2033,1536693065917864184,base_link,0,1,40.5914719,-79.900235,358.561461504,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693066154380312,2034,1536693066153967096,base_link,0,1,40.5914683,-79.9002848,358.561412264,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693066327414968,2035,1536693066326631224,base_link,0,1,40.5914669,-79.9003343,358.591362418,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693066557342424,2036,1536693066554948696,base_link,0,1,40.5914682,-79.9003834,358.671311861,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693066708034424,2037,1536693066707260440,base_link,0,1,40.5914722,-79.900432,358.801260695,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693066945997720,2038,1536693066944797144,base_link,0,1,40.5914787,-79.9004798,359.031209308,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693067154884728,2039,1536693067152910008,base_link,0,1,40.5914877,-79.9005264,359.291158109,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693067320243256,2040,1536693067319225912,base_link,0,1,40.5914993,-79.9005712,359.611107668,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693067517509912,2041,1536693067516735000,base_link,0,1,40.5915141,-79.9006135,359.991058449,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693067757077496,2042,1536693067756567352,base_link,0,1,40.5915321,-79.9006526,360.541011164,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693067961424376,2043,1536693067961109528,base_link,0,1,40.5915524,-79.9006886,361.160966086,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693068152571320,2044,1536693068152206840,base_link,0,1,40.5915742,-79.9007216,361.800923446,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693068337899800,2045,1536693068337587928,base_link,0,1,40.5915972,-79.9007519,362.410883062,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
1536693068545038136,2046,1536693068544768344,base_link,0,1,40.5916212,-79.9007792,363.000845322,0.409599981689,0.0,0.0,0.0,0.409599981689,0.0,0.0,0.0,1.63839992676,1
