%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1536693065207479864,1143,1536693065206402360,,0.0,22.0117092133,261,0.409999996424,383.289978027,0.639661312103
1536693065537338456,1144,1536693065535848376,,0.0,21.6796226501,262,0.469999998808,383.519989014,5.60901451111
1536693065818923736,1145,1536693065818569944,,0.0,21.3733539581,264,0.540000021458,383.709991455,3.19482922554
1536693066189393272,1146,1536693066188288440,,0.0,21.1183395386,271,0.649999976158,383.929992676,-0.620082914829
1536693066573300440,1147,1536693066571346040,,0.0,20.9788646698,278,0.75,384.269989014,-2.77778816223
1536693067074789848,1148,1536693067074333464,,0.0,20.625415802,293,0.75,384.940002441,-1.59004449844
1536693067470378200,1149,1536693067465304216,,0.0,20.0696640015,304,0.75,385.630004883,3.46612024307
1536693067878437368,1150,1536693067877962776,,0.0,19.2812385559,313,0.709999978542,386.789978027,1.41093623638
1536693068210428984,1151,1536693068210196632,,0.0,18.5662078857,321,0.670000016689,387.819976807,4.96440124512
1536693068519509368,1152,1536693068519247128,,0.0,17.9457778931,329,0.639999985695,388.690002441,5.16518878937
1536693068907252344,1153,1536693068905215000,,0.0,17.1716499329,337,0.600000023842,389.660003662,4.4902677536
1536693069238856408,1154,1536693069238303128,,0.0,16.668302536,344,0.600000023842,390.399993896,3.23410320282
1536693069597833016,1155,1536693069597274072,,0.0,16.288526535,352,0.569999992847,390.899993896,2.02038645744
1536693070107701336,1156,1536693070107201080,,0.0,15.8908100128,4,0.519999980927,391.239990234,1.63728392124
1536693070457933464,1157,1536693070457356824,,0.0,15.7119531631,10,0.479999989271,391.299987793,1.30824875832
1536693070882037080,1158,1536693070881654552,,0.0,15.5873203278,18,0.439999997616,391.149993896,-0.679674208164
1536693071299354296,1159,1536693071298700024,,0.0,15.4729204178,23,0.419999986887,390.979980469,-0.155766665936
1536693071608804632,1160,1536693071608332536,,0.0,15.363409996,26,0.409999996424,390.959991455,-1.55080366135
1536693072035252824,1161,1536693072034833144,,0.0,15.2052669525,27,0.389999985695,391.109985352,-0.353928476572
1536693072297858392,1162,1536693072297539704,,0.0,15.1205043793,27,0.379999995232,391.160003662,-0.251096278429
