%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1536693546563972824,29065,1536693546562727896,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.90782547,-9.37554073334,-0.837593793869
1536693546648410072,29066,1536693546647695768,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.0606079102,-9.02968597412,-0.846265673637
1536693546677938904,29067,1536693546677453784,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.1059989929,-8.93681335449,-0.852194070816
1536693546750339512,29068,1536693546749993560,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.2101974487,-8.58069229126,-0.823546588421
1536693546774350680,29069,1536693546773772696,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.2366676331,-8.48208808899,-0.818362295628
1536693546840843352,29070,1536693546840391864,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.3149681091,-8.06543159485,-0.826148033142
1536693546868251960,29071,1536693546867618008,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.3296661377,-7.96249818802,-0.822294354439
1536693546934080152,29072,1536693546933191032,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.368183136,-7.48502540588,-0.787526071072
1536693547056013560,29073,1536693547054969784,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.413351059,-6.85013341904,-0.775652647018
1536693547096552024,29074,1536693547095182520,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.4201164246,-6.48122549057,-0.72639977932
1536693547135109144,29075,1536693547134734968,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.4141941071,-6.25073289871,-0.665327429771
1536693547180482296,29076,1536693547179552632,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.4030666351,-6.02139139175,-0.582816720009
1536693547212243160,29077,1536693547211712120,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.3998622894,-5.79170417786,-0.499449402094
1536693547308331704,29078,1536693547301488248,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.3830928802,-5.45786094666,-0.35327231884
1536693547332661240,29079,1536693547331829848,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.3628616333,-5.23041725159,-0.249284610152
1536693547365457208,29080,1536693547364636632,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.3409614563,-5.02544975281,-0.122648134828
1536693547414768312,29081,1536693547414200312,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.3051223755,-4.73851060867,0.0824281126261
1536693547459173112,29082,1536693547458624568,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.2833881378,-4.54239845276,0.220075249672
1536693547538765720,29083,1536693547538196088,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.2244911194,-4.11973571777,0.491497039795
1536693547575014424,29084,1536693547569266488,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.2053585052,-4.02215051651,0.559639692307
1536693547617566488,29085,1536693547616962552,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.1682357788,-3.71082639694,0.772837460041
1536693547654599032,29086,1536693547654036760,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.135263443,-3.51979470253,0.926824212074
1536693547738163960,29087,1536693547737659192,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.0580291748,-3.13834381104,1.25982320309
1536693547759212984,29088,1536693547757567256,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,21.0344314575,-3.04929828644,1.35179150105
1536693547818095832,29089,1536693547817627256,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.9759368896,-2.77248430252,1.60113203526
1536693547866472120,29090,1536693547862061912,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.9381122589,-2.58950805664,1.75393533707
1536693547930051608,29091,1536693547926101432,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.8612346649,-2.33197569847,2.01028227806
1536693547974402392,29092,1536693547973529208,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.8205127716,-2.15531134605,2.18554735184
1536693548024846648,29093,1536693548024395192,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.755235672,-1.90263700485,2.42880868912
1536693548054929912,29094,1536693548054412536,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.7128067017,-1.73823797703,2.60294485092
1536693548154837240,29095,1536693548154286328,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.6173839569,-1.40156233311,2.94414710999
1536693548180841016,29096,1536693548173447608,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.5700035095,-1.23524343967,3.10136842728
1536693548269690936,29097,1536693548268846360,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.4884853363,-0.9067081213,3.41319990158
1536693548331468440,29098,1536693548331004568,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.395570755,-0.539801537991,3.71991467476
1536693548374629464,29099,1536693548374044440,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.3575286865,-0.368748933077,3.85323858261
1536693548415871064,29100,1536693548415458136,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.3180828094,-0.190014690161,3.97914457321
1536693548455201048,29101,1536693548454854168,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.2860527039,0.00936507247388,4.092420578
1536693548520349720,29102,1536693548519846456,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.2285804749,0.31190636754,4.28446292877
1536693548585116184,29103,1536693548583794776,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.1669845581,0.62276238203,4.46253585815
1536693548646944024,29104,1536693548646453400,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.1110534668,0.925426602364,4.6398563385
1536693548657778680,29105,1536693548657180088,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,20.0943717957,1.03127646446,4.68991518021
1536693548757327896,29106,1536693548756028824,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,19.9898166656,1.54888665676,4.96458721161
1536693548849371896,29107,1536693548848399960,NED,5,16.0,6.00000021223e-06,1.95943496414e-15,19.9187030792,1.98764920235,5.13998842239
1536693548878536248,29108,1536693548874327928,NED,5,15.9999399185,0.0439149998128,1.9594275526e-15,19.9030761719,2.1023015976,5.1758852005
1536693548915097336,29109,1536693548911877528,NED,5,15.9999399185,0.0439149998128,1.9594275526e-15,19.8629741669,2.33032011986,5.25004816055
1536693548933347960,29110,1536693548932812856,NED,5,15.9999399185,0.0439149998128,1.9594275526e-15,19.8243560791,2.55818200111,5.32585334778
1536693548981441752,29111,1536693548980353048,NED,5,15.9999399185,0.0439149998128,1.9594275526e-15,19.7850532532,2.78627371788,5.39425468445
1536693549011195704,29112,1536693549010657336,NED,5,15.9999399185,0.0439149998128,1.9594275526e-15,19.7480506897,3.01423358917,5.45313644409
1536693549048318200,29113,1536693549047964888,NED,5,15.9999399185,0.0439149998128,1.9594275526e-15,19.7116546631,3.23963856697,5.51582384109
1536693549146248984,29114,1536693549145454680,NED,5,15.9992103577,0.158940002322,1.95933819062e-15,19.6229629517,3.72433328629,5.61463356018
1536693549165930680,29115,1536693549164864216,NED,5,15.9992103577,0.158940002322,1.95933819062e-15,19.6014137268,3.85441946983,5.62534999847
1536693549273927480,29116,1536693549273264984,NED,5,15.9992103577,0.158940002322,1.95933819062e-15,19.5027103424,4.45721626282,5.70355367661
1536693549335084920,29117,1536693549334512888,NED,5,15.9904060364,0.554008960724,1.95825991768e-15,19.3823127747,4.83935546875,5.89046192169
1536693549374623384,29118,1536693549374302296,NED,5,15.9904060364,0.554008960724,1.95825991768e-15,19.3179244995,5.02266263962,5.99126291275
1536693549420992792,29119,1536693549420364920,NED,5,15.9904060364,0.554008960724,1.95825991768e-15,19.2564811707,5.21193122864,6.08922338486
1536693549494503064,29120,1536693549493498104,NED,5,15.9904060364,0.554008960724,1.95825991768e-15,19.1588954926,5.53640651703,6.18913221359
1536693549532068760,29121,1536693549530369976,NED,5,15.9682092667,1.00811505318,1.95554157719e-15,19.0932235718,5.77014017105,6.23784255981
1536693549587171448,29122,1536693549586335896,NED,5,15.9682092667,1.00811505318,1.95554157719e-15,18.9938735962,6.12216758728,6.30478811264
1536693549643850552,29123,1536693549643502392,NED,5,15.9682092667,1.00811505318,1.95554157719e-15,18.8936710358,6.48262834549,6.35096263885
1536693549681638744,29124,1536693549680838936,NED,5,15.9682092667,1.00811505318,1.95554157719e-15,18.824174881,6.73040533066,6.37352371216
1536693549718426968,29125,1536693549716814008,NED,5,15.9682092667,1.00811505318,1.95554157719e-15,18.7503910065,6.95972537994,6.41248893738
1536693549775080344,29126,1536693549774516024,NED,5,15.8731079102,2.01107811928,1.94389508593e-15,18.6730308533,7.18503046036,6.45714378357
1536693549822635160,29127,1536693549822211704,NED,5,15.8731079102,2.01107811928,1.94389508593e-15,18.5630722046,7.52649211884,6.51166439056
1536693549856467192,29128,1536693549856026808,NED,5,15.8731079102,2.01107811928,1.94389508593e-15,18.4864120483,7.76734781265,6.53501844406
1536693549934148792,29129,1536693549932670296,NED,5,15.8731079102,2.01107811928,1.94389508593e-15,18.3604259491,8.12257099152,6.56805753708
1536693549973953784,29130,1536693549973478968,NED,5,15.8731079102,2.01107811928,1.94389508593e-15,18.2797164917,8.35625171661,6.57788276672
1536693550016085400,29131,1536693550015054264,NED,5,15.6407384872,3.37154102325,1.91543816703e-15,18.1520900726,8.71658706665,6.58810186386
1536693550076715000,29132,1536693550076074360,NED,5,15.6407384872,3.37154102325,1.91543816703e-15,18.0175857544,9.09571838379,6.57909536362
1536693550143902904,29133,1536693550142938744,NED,5,15.6407384872,3.37154102325,1.91543816703e-15,17.8689308167,9.44628715515,6.60778570175
1536693550175623288,29134,1536693550174873400,NED,5,15.6407384872,3.37154102325,1.91543816703e-15,17.7689247131,9.68218040466,6.62571763992
1536693550219070104,29135,1536693550217360376,NED,5,15.6407384872,3.37154102325,1.91543816703e-15,17.6716194153,9.8914308548,6.66141939163
1536693550254103736,29136,1536693550253437624,NED,5,15.6407384872,3.37154102325,1.91543816703e-15,17.5750541687,10.061460495,6.73157119751
1536693550349149272,29137,1536693550348698296,NED,5,15.214173317,4.95266914368,1.86319889232e-15,17.3691635132,10.3580465317,6.9118514061
1536693550365467160,29138,1536693550365198040,NED,5,15.214173317,4.95266914368,1.86319889232e-15,17.3160266876,10.4427118301,6.95899248123
1536693550447932248,29139,1536693550442114008,NED,5,15.214173317,4.95266914368,1.86319889232e-15,17.1154003143,10.7527322769,7.10122013092
1536693550481578904,29140,1536693550481207736,NED,5,15.214173317,4.95266914368,1.86319889232e-15,17.0082206726,10.9127626419,7.16959667206
1536693550543550136,29141,1536693550542829272,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,16.8420982361,11.1803379059,7.22866821289
1536693550568326520,29142,1536693550567473784,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,16.7826652527,11.2831859589,7.23586177826
1536693550627815320,29143,1536693550625260408,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,16.6213855743,11.5783281326,7.24179553986
1536693550656990488,29144,1536693550656668440,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,16.5109634399,11.7886428833,7.22873973846
1536693550721917720,29145,1536693550721679608,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,16.3316345215,12.1091909409,7.194688797
1536693550737082648,29146,1536693550736312632,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,16.2720317841,12.2164821625,7.181453228
1536693550843124536,29147,1536693550842811160,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,15.9818868637,12.6956825256,7.17122125626
1536693550901343000,29148,1536693550900667096,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,15.802315712,12.9641427994,7.18243694305
1536693550938822264,29149,1536693550933321496,NED,5,14.3630018234,7.05011892319,1.75896047673e-15,15.6890802383,13.1344966888,7.1921877861
1536693551010427352,29150,1536693551009932056,NED,5,13.8283128738,8.04846286774,1.69347995947e-15,15.5179948807,13.3931236267,7.19915676117
1536693551068980216,29151,1536693551068143992,NED,5,13.8283128738,8.04846286774,1.69347995947e-15,15.3485326767,13.6421146393,7.20585680008
1536693551095478008,29152,1536693551094964664,NED,5,13.8283128738,8.04846286774,1.69347995947e-15,15.2343873978,13.8044080734,7.20678520203
1536693551144789592,29153,1536693551142385816,NED,5,13.8283128738,8.04846286774,1.69347995947e-15,15.1201076508,13.9694023132,7.20021533966
1536693551163474552,29154,1536693551162973688,NED,5,13.8283128738,8.04846286774,1.69347995947e-15,15.0641517639,14.0488071442,7.19822978973
1536693551258560920,29155,1536693551258248920,NED,5,12.8973093033,9.46886444092,1.57946487784e-15,14.7944040298,14.437415123,7.18268442154
1536693551369649752,29156,1536693551366914904,NED,5,12.8973093033,9.46886444092,1.57946487784e-15,14.5279464722,14.791176796,7.14930677414
1536693551448429272,29157,1536693551447510424,NED,5,12.8973093033,9.46886444092,1.57946487784e-15,14.3346242905,15.0670108795,7.09659337997
1536693551488200472,29158,1536693551487482744,NED,5,12.8973093033,9.46886444092,1.57946487784e-15,14.2357883453,15.2020864487,7.05846261978
1536693551513357496,29159,1536693551510035800,NED,5,12.5541172028,9.91938209534,1.53743595003e-15,14.1405887604,15.3270721436,7.02824926376
1536693551563905848,29160,1536693551563631288,NED,5,12.5541172028,9.91938209534,1.53743595003e-15,14.0438899994,15.4593505859,7.01082658768
1536693551612994200,29161,1536693551612267224,NED,5,12.5541172028,9.91938209534,1.53743595003e-15,13.9034337997,15.6460914612,6.96864414215
1536693551674615768,29162,1536693551673712952,NED,5,12.5541172028,9.91938209534,1.53743595003e-15,13.8273773193,15.7602806091,6.93336105347
1536693551737467416,29163,1536693551737039064,NED,5,12.1951961517,10.3574705124,1.49348076342e-15,13.6500377655,16.0211162567,6.83824872971
1536693551815842360,29164,1536693551814991448,NED,5,12.1951961517,10.3574705124,1.49348076342e-15,13.5246944427,16.2177600861,6.75340461731
1536693551842937144,29165,1536693551842282072,NED,5,12.1951961517,10.3574705124,1.49348076342e-15,13.4853849411,16.2843456268,6.71268701553
1536693551913943864,29166,1536693551912417496,NED,5,12.1951961517,10.3574705124,1.49348076342e-15,13.3224163055,16.5791721344,6.48854923248
1536693551936899832,29167,1536693551934556824,NED,5,12.1951961517,10.3574705124,1.49348076342e-15,13.2803974152,16.6508197784,6.43211984634
1536693551958564216,29168,1536693551957221624,NED,5,12.1951961517,10.3574705124,1.49348076342e-15,13.2046699524,16.8005218506,6.28488636017
1536693552018922744,29169,1536693552017195416,NED,5,12.1951961517,10.3574705124,1.49348076342e-15,13.084280014,17.0371494293,6.03561973572
1536693552060392984,29170,1536693552060197848,NED,5,11.0286483765,11.5917606354,1.3506198689e-15,13.0147533417,17.1880207062,5.86388206482
1536693552129526232,29171,1536693552128379160,NED,5,11.0286483765,11.5917606354,1.3506198689e-15,12.9022598267,17.4048194885,5.56212663651
1536693552175391128,29172,1536693552174238808,NED,5,11.0286483765,11.5917606354,1.3506198689e-15,12.8311510086,17.5414924622,5.3662314415
1536693552227773784,29173,1536693552224008120,NED,5,11.0286483765,11.5917606354,1.3506198689e-15,12.7233247757,17.7567577362,5.04426383972
1536693552301138968,29174,1536693552299787128,NED,5,11.0286483765,11.5917606354,1.3506198689e-15,12.5836048126,18.0087661743,4.60107421875
1536693552351343704,29175,1536693552350873208,NED,5,11.0286483765,11.5917606354,1.3506198689e-15,12.5074110031,18.1315040588,4.37653541565
1536693552375600600,29176,1536693552373396184,NED,5,11.0286483765,11.5917606354,1.3506198689e-15,12.482503891,18.1820106506,4.2778968811
1536693552437008568,29177,1536693552436564952,NED,5,11.0286483765,11.5917606354,1.3506198689e-15,12.3433866501,18.4023075104,3.84617376328
1536693552484673336,29178,1536693552483862392,NED,5,10.1810464859,12.3428640366,1.24681862819e-15,12.2774763107,18.495256424,3.60574936867
1536693552540549816,29179,1536693552540094840,NED,5,10.1810464859,12.3428640366,1.24681862819e-15,12.1893558502,18.6410388947,3.20010089874
1536693552590454072,29180,1536693552590227608,NED,5,10.1810464859,12.3428640366,1.24681862819e-15,12.1423530579,18.7154827118,2.9324889183
1536693552652081976,29181,1536693552649200696,NED,5,10.1810464859,12.3428640366,1.24681862819e-15,12.0532026291,18.8626747131,2.43689632416
1536693552658802776,29182,1536693552658216280,NED,5,10.1810464859,12.3428640366,1.24681862819e-15,12.0253133774,18.9034690857,2.25988101959
1536693552731136216,29183,1536693552727799992,NED,5,10.1810464859,12.3428640366,1.24681862819e-15,11.9619369507,19.000207901,1.75237035751
1536693552793575800,29184,1536693552792964472,NED,5,9.73784255981,12.6954488754,1.19254170985e-15,11.8529701233,19.1012573242,1.11796665192
1536693552845892152,29185,1536693552844931320,NED,5,9.73784255981,12.6954488754,1.19254170985e-15,11.8211259842,19.1264019012,0.851836502552
1536693552889319832,29186,1536693552888703416,NED,5,9.73784255981,12.6954488754,1.19254170985e-15,11.7738265991,19.1505851746,0.583796560764
1536693552925287288,29187,1536693552922361432,NED,5,9.73784255981,12.6954488754,1.19254170985e-15,11.7277565002,19.1604862213,0.322725892067
1536693552972298648,29188,1536693552971719736,NED,5,9.73784255981,12.6954488754,1.19254170985e-15,11.6857585907,19.1551132202,0.0725472867489
1536693553014695224,29189,1536693553013669880,NED,5,8.81540203094,13.352478981,1.07957536089e-15,11.6611242294,19.1410865784,-0.148662999272
1536693553058797752,29190,1536693553058495832,NED,5,8.81540203094,13.352478981,1.07957536089e-15,11.6118068695,19.1271934509,-0.483913689852
1536693553114876792,29191,1536693553113773720,NED,5,8.81540203094,13.352478981,1.07957536089e-15,11.5600376129,19.0833358765,-0.80082899332
1536693553161280664,29192,1536693553161011128,NED,5,8.81540203094,13.352478981,1.07957536089e-15,11.5270814896,19.0445175171,-0.995687842369
1536693553194760952,29193,1536693553194093912,NED,5,7.84879589081,13.9426107407,9.6120028305e-16,11.5041675568,19.0069961548,-1.16388905048
1536693553255315480,29194,1536693553254895832,NED,5,7.84879589081,13.9426107407,9.6120028305e-16,11.4444284439,18.9640274048,-1.41322302818
1536693553354247544,29195,1536693553351214552,NED,5,7.84879589081,13.9426107407,9.6120028305e-16,11.3590459824,18.8668422699,-1.83890128136
1536693553414206584,29196,1536693553413811576,NED,5,7.84879589081,13.9426107407,9.6120028305e-16,11.3013906479,18.7877082825,-2.10305261612
1536693553449862712,29197,1536693553448162584,NED,5,7.84879589081,13.9426107407,9.6120028305e-16,11.2508201599,18.7427825928,-2.25019192696
1536693553531969528,29198,1536693553529180440,NED,5,6.32672309875,14.6960058212,7.74800148034e-16,11.1307592392,18.6294937134,-2.53070425987
1536693553544929816,29199,1536693553543891864,NED,5,6.32672309875,14.6960058212,7.74800148034e-16,11.0982580185,18.6008090973,-2.59729743004
1536693553594575928,29200,1536693553594268312,NED,5,6.32672309875,14.6960058212,7.74800148034e-16,11.0221500397,18.5145206451,-2.69667720795
1536693553647900792,29201,1536693553647169656,NED,5,6.32672309875,14.6960058212,7.74800148034e-16,10.9525022507,18.4666728973,-2.75540852547
1536693553731455064,29202,1536693553731008056,NED,5,5.27332305908,15.1060276031,6.45795812558e-16,10.8421926498,18.3278236389,-2.862429142
1536693553757446552,29203,1536693553756720120,NED,5,5.27332305908,15.1060276031,6.45795812558e-16,10.7686958313,18.2736167908,-2.92819857597
1536693553819242808,29204,1536693553818451608,NED,5,5.27332305908,15.1060276031,6.45795812558e-16,10.6571941376,18.1893615723,-3.01966953278
1536693553855597208,29205,1536693553854351512,NED,5,5.27332305908,15.1060276031,6.45795812558e-16,10.6275472641,18.1608810425,-3.03922605515
1536693553903391512,29206,1536693553902870808,NED,5,5.27332305908,15.1060276031,6.45795812558e-16,10.5115089417,18.0831565857,-3.10455155373
1536693553961473880,29207,1536693553960703096,NED,5,3.70840096474,15.5643100739,4.54148149615e-16,10.3882293701,17.9913330078,-3.16612815857
1536693554009145880,29208,1536693554008681880,NED,5,3.70840096474,15.5643100739,4.54148149615e-16,10.3116865158,17.9425544739,-3.1995010376
1536693554046456472,29209,1536693554046085752,NED,5,3.70840096474,15.5643100739,4.54148149615e-16,10.2167158127,17.9012393951,-3.22408485413
1536693554090880824,29210,1536693554088254872,NED,5,3.70840096474,15.5643100739,4.54148149615e-16,10.1449260712,17.8455924988,-3.23088932037
1536693554121170264,29211,1536693554119707640,NED,5,3.70840096474,15.5643100739,4.54148149615e-16,10.04712677,17.8044090271,-3.23598718643
1536693554176731032,29212,1536693554176137816,NED,5,2.74267482758,15.763176918,3.35880803778e-16,9.91476154327,17.7341957092,-3.22017860413
1536693554250029976,29213,1536693554248982424,NED,5,2.74267482758,15.763176918,3.35880803778e-16,9.75953769684,17.6883773804,-3.16040301323
1536693554285659512,29214,1536693554285241176,NED,5,2.74267482758,15.763176918,3.35880803778e-16,9.67322921753,17.6552448273,-3.10175776482
1536693554363374904,29215,1536693554363058008,NED,5,2.74267482758,15.763176918,3.35880803778e-16,9.46168518066,17.5944919586,-3.00137281418
1536693554417279384,29216,1536693554417094072,NED,5,2.74267482758,15.763176918,3.35880803778e-16,9.29029464722,17.5629768372,-2.93882679939
1536693554457007128,29217,1536693554456336760,NED,5,2.74267482758,15.763176918,3.35880803778e-16,9.18097496033,17.5534152985,-2.87745118141
1536693554530898040,29218,1536693554529434136,NED,5,1.51672589779,15.927947998,1.85745352078e-16,9.0087928772,17.5223388672,-2.76405191422
1536693554586997912,29219,1536693554586593336,NED,5,1.51672589779,15.927947998,1.85745352078e-16,8.82417869568,17.5088500977,-2.66125702858
1536693554619508024,29220,1536693554618783800,NED,5,1.51672589779,15.927947998,1.85745352078e-16,8.6836681366,17.5134334564,-2.5924782753
1536693554668283416,29221,1536693554667665880,NED,5,1.51672589779,15.927947998,1.85745352078e-16,8.5636472702,17.5131702423,-2.52364230156
1536693554721093976,29222,1536693554720047608,NED,5,0.893516004086,15.9750318527,1.09424156432e-16,8.35720729828,17.5104560852,-2.41097331047
1536693554768529016,29223,1536693554768094808,NED,5,0.893516004086,15.9750318527,1.09424156432e-16,8.21368503571,17.5218505859,-2.33641242981
1536693554780703992,29224,1536693554779964120,NED,5,0.893516004086,15.9750318527,1.09424156432e-16,8.14465904236,17.5198459625,-2.30080533028
1536693554907901080,29225,1536693554907053176,NED,5,0.893516004086,15.9750318527,1.09424156432e-16,7.72000980377,17.5589790344,-2.07363414764
1536693554938781112,29226,1536693554938068760,NED,5,0.284276992083,15.9974746704,3.48138912389e-17,7.58950519562,17.5664024353,-1.98125040531
1536693554969471960,29227,1536693554967852952,NED,5,0.284276992083,15.9974746704,3.48138912389e-17,7.51392650604,17.5795059204,-1.93193852901
1536693555021852600,29228,1536693555020549944,NED,5,0.284276992083,15.9974746704,3.48138912389e-17,7.31468582153,17.6033325195,-1.79037821293
1536693555059267800,29229,1536693555058924728,NED,5,0.284276992083,15.9974746704,3.48138912389e-17,7.17200422287,17.6213302612,-1.68705463409
1536693555172336920,29230,1536693555171690904,NED,5,0.165107995272,15.9991483688,2.02198990239e-17,6.86059808731,17.6577701569,-1.40505540371
1536693555243506008,29231,1536693555240229752,NED,5,0.165107995272,15.9991483688,2.02198990239e-17,6.59576129913,17.7009887695,-1.19716787338
1536693555279258616,29232,1536693555278898264,NED,5,0.165107995272,15.9991483688,2.02198990239e-17,6.45437383652,17.7196121216,-1.08423388004
1536693555338727608,29233,1536693555338070808,NED,5,0.165107995272,15.9991483688,2.02198990239e-17,6.25399398804,17.7526779175,-0.920034885406
1536693555363450616,29234,1536693555361829528,NED,5,0.165107995272,15.9991483688,2.02198990239e-17,6.19734048843,17.7618179321,-0.866858541965
1536693555415649304,29235,1536693555415332600,NED,5,0.00047299999278,16.0,5.79257910112e-20,5.98562717438,17.8049087524,-0.701865613461
1536693555495174744,29236,1536693555494453848,NED,5,0.00047299999278,16.0,5.79257910112e-20,5.72877502441,17.8584156036,-0.482091993093
