%time,field.data
1536693546798867768,337.92
1536693547059367128,341.33
1536693547230748344,343.73
1536693547480437528,346.05
1536693547741705048,348.7
1536693547998251896,351.51
1536693548271925912,355.14
1536693548488836152,358.77
1536693548759002872,3.29
1536693548963054264,6.03
1536693549189965912,9.74
1536693549423610456,13.64
1536693549686571800,17.95
1536693549935390488,21.17
1536693550197074520,24.86
1536693550447766040,28.11
1536693550678324728,32.1
1536693550915499672,36.03
1536693551145361176,39.06
1536693551396042648,42.32
1536693551613803416,45.01
1536693551928233976,48.4
1536693552130579512,50.81
1536693552382138136,52.97
1536693552652174104,54.93
1536693552895034072,56.33
1536693553121182808,57.33
1536693553377513976,58.13
1536693553613851384,58.22
1536693553865585880,58.09
1536693554090625528,58.78
1536693554367103256,60.31
1536693554606288824,61.68
1536693554805127672,62.77
1536693555022865560,63.87
1536693555322295672,66.31
1536693555557678424,68.56
1536693555784920056,71.32
1536693556034807896,74.31
1536693556278694712,76.65
1536693556481099288,79.08
1536693556708272856,81.36
1536693556953262744,83.67
1536693557190970616,85.96
1536693557462109112,88.53
1536693557688030488,90.01
1536693557937989368,91.08
1536693558185492728,91.9
1536693558423965784,92.49
1536693558651151800,92.8
1536693558934759352,92.41
1536693559143044600,91.74
1536693559377943768,90.59
1536693559583331768,89.43
1536693559851181592,88.79
1536693560076367512,88.78
1536693560325616344,88.0
1536693560572452056,86.61
1536693560812796344,85.18
1536693561063391320,84.38
1536693561334021784,84.02
1536693561541526264,84.08
1536693561843836632,84.27
1536693562062525528,84.22
1536693562257224664,84.2
1536693562495324792,84.21
1536693562749141432,84.34
1536693562982053752,84.71
1536693563238297592,85.41
1536693563503902520,85.69
1536693563734923224,85.68
1536693563978293304,85.38
1536693564210501336,85.34
1536693564443276408,85.3
1536693564705677368,85.09
1536693564989397304,84.84
1536693565203502328,84.7
1536693565439927192,84.79
1536693565687956152,84.95
1536693565962902872,84.45
1536693566183454872,84.12
1536693566459455704,84.11
1536693566679237560,84.23
1536693566928224792,84.34
1536693567205409144,84.51
1536693567464922040,84.9
1536693567699483352,85.94
1536693567900008376,86.6
1536693568156999864,86.99
1536693568392744664,86.85
1536693568633460760,86.65
1536693568856885912,86.82
1536693569114812888,87.06
1536693569369513592,86.77
1536693569601261304,86.24
1536693569868659736,85.89
1536693570094356664,85.8
1536693570368268376,85.58
1536693570576767416,85.12
1536693570841002808,84.58
1536693571079319832,84.47
1536693571364745912,84.91
1536693571583792120,85.21
1536693571815325144,85.22
1536693572066351640,85.32
1536693572303058392,85.45
1536693572528830264,85.59
1536693572792615640,85.92
1536693573011839352,86.34
1536693573300455448,87.59
1536693573519223768,89.61
1536693573730094648,91.88
1536693573976445848,94.5
1536693574220267800,97.21
1536693574466269400,101.08
1536693574698724024,104.9
1536693574958512664,110.38
1536693575182491960,115.13
1536693575430924792,120.43
1536693575691317176,126.64
1536693575931992760,132.36
1536693576132343224,137.75
1536693576361870872,143.33
1536693576583870584,148.84
1536693576844262328,155.1
1536693577092656824,161.12
1536693577328179128,165.94
1536693577602334584,171.05
1536693577821954744,174.84
1536693578083278456,178.45
1536693578376197176,182.26
1536693578575842488,184.78
1536693578848103064,187.08
1536693579068198584,187.58
1536693579286291384,187.53
1536693579541832760,187.23
1536693579774158936,186.69
1536693580090970424,185.83
1536693580250212984,185.18
1536693580513678936,184.0
1536693580769748312,182.8
1536693580949686840,181.83
1536693581223806584,180.27
1536693581464444728,179.66
1536693581726033496,179.25
1536693581927846520,178.36
1536693582160534968,177.1
1536693582378620632,176.23
1536693582621168568,175.97
1536693582869782104,175.9
1536693583165419480,175.24
1536693583396653432,174.28
1536693583628221176,173.99
1536693583852959128,174.89
1536693584081051672,174.88
1536693584332227544,173.94
1536693584566677304,174.22
1536693584803925912,175.43
1536693585030538616,176.51
1536693585294066712,177.6
1536693585513122584,178.32
1536693585818044952,179.16
1536693586004984536,180.06
1536693586308156824,182.16
1536693586495970968,183.45
1536693586739200536,185.95
1536693586982851448,189.27
1536693587246541752,193.91
1536693587433758104,197.53
1536693587692778008,202.82
1536693587919896440,207.68
1536693588166863128,213.12
1536693588423356152,219.07
1536693588641453496,224.51
1536693588912752824,231.85
1536693589191112664,238.91
1536693589411998328,244.76
1536693589601426872,249.17
1536693589837193048,254.78
1536693590074325176,260.1
1536693590295517688,265.46
1536693590531317816,270.55
1536693590799059448,274.58
1536693591043712152,278.05
1536693591312774712,280.08
1536693591544829944,281.57
1536693591825095928,283.6
1536693592029851992,284.99
1536693592250220984,285.71
1536693592525445944,285.27
1536693592745172024,284.47
1536693593016789528,283.85
1536693593240246040,282.8
1536693593519412856,281.58
1536693593750753496,280.68
1536693594010950904,279.46
1536693594269532792,278.22
1536693594497349784,277.41
1536693594718166296,276.94
1536693594986589656,276.22
1536693595194428600,275.63
1536693595431095192,275.14
1536693595681455640,274.85
1536693595914395192,274.78
1536693596219785688,274.55
1536693596397071864,274.09
1536693596645128728,273.76
1536693596883172152,274.09
1536693597166410040,274.29
1536693597401465368,274.06
1536693597630431448,273.91
1536693597892103704,273.82
1536693598140181720,273.95
1536693598397050040,274.4
1536693598664496728,283.12
1536693598892195224,293.96
1536693599141788024,297.72
1536693599380723864,298.42
1536693599626480888,303.01
1536693599887874424,310.42
1536693600090836664,314.54
1536693600333863480,317.16
1536693600609087576,318.51
1536693600806496600,319.32
1536693601049510904,319.9
1536693601309032440,319.37
1536693601532455672,317.9
1536693601748102648,316.13
1536693601937958040,314.75
1536693602186859896,313.28
1536693602442067096,311.47
1536693602709350840,309.58
1536693602927025784,308.13
1536693603216070872,306.46
1536693603414304824,304.94
1536693603672394616,303.32
1536693603898613112,301.89
1536693604160521720,300.06
1536693604371980376,298.47
1536693604667643320,296.19
1536693604888752792,294.22
1536693605131256888,292.41
1536693605393112760,290.35
1536693605627075288,288.21
1536693605881879416,285.99
1536693606098616248,283.98
1536693606325877752,281.5
1536693606609486776,279.27
1536693606847947576,276.55
1536693607102471384,274.42
1536693607368070776,271.93
1536693607535763768,270.39
1536693607773134872,268.81
1536693607991575544,267.45
1536693608242736024,266.4
1536693608441716696,265.25
1536693608699372440,264.39
1536693608923479192,264.13
1536693609172154392,263.84
1536693609375679768,263.56
1536693609644758488,263.72
1536693609944180280,263.72
1536693610139724248,268.01
1536693610379300184,276.01
1536693610618513880,286.15
1536693610901679384,300.16
1536693611123151160,313.77
1536693611356045624,329.13
1536693611584446840,343.36
1536693611856361848,357.75
1536693612103659448,6.66
1536693612347635416,12.45
1536693612578597048,16.37
1536693612795476856,19.47
1536693613033004184,21.46
1536693613230059096,22.59
1536693613536719384,23.15
1536693613736042840,22.63
1536693613982805944,21.42
1536693614194528120,19.61
1536693614444215448,17.15
1536693614699748344,14.29
1536693614934451576,11.21
1536693615182038104,8.52
1536693615407527704,6.1
