%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536693546564453880,29065,1536693546562980120,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-9.37554073334,20.90782547,0.837593793869,-15.0,-0.0
1536693546648490552,29066,1536693546647978104,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-9.02968597412,21.0606079102,0.846265673637,-15.0,-0.0
1536693546677957880,29067,1536693546677705272,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-8.93681335449,21.1059989929,0.852194070816,-15.0,-0.0
1536693546750796056,29068,1536693546750534040,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-8.58069229126,21.2101974487,0.823546588421,-15.0,-0.0
1536693546775868408,29069,1536693546775555448,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-8.48208808899,21.2366676331,0.818362295628,-15.0,-0.0
1536693546841139992,29070,1536693546840694072,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-8.06543159485,21.3149681091,0.826148033142,-16.0,-0.0
1536693546868799064,29071,1536693546868231032,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-7.96249818802,21.3296661377,0.822294354439,-16.0,-0.0
1536693546934402136,29072,1536693546933650200,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-7.48502540588,21.368183136,0.787526071072,-16.0,-0.0
1536693547056030936,29073,1536693547055211832,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-6.85013341904,21.413351059,0.775652647018,-16.0,-0.0
1536693547097343928,29074,1536693547096676280,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-6.48122549057,21.4201164246,0.72639977932,-16.0,-0.0
1536693547135579096,29075,1536693547135338008,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-6.25073289871,21.4141941071,0.665327429771,-16.0,-0.0
1536693547181063672,29076,1536693547179906168,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-6.02139139175,21.4030666351,0.582816720009,-16.0,-0.0
1536693547212412568,29077,1536693547212033080,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-5.79170417786,21.3998622894,0.499449402094,-16.0,-0.0
1536693547308470168,29078,1536693547301746648,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-5.45786094666,21.3830928802,0.35327231884,-16.0,-0.0
1536693547332679864,29079,1536693547332020728,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-5.23041725159,21.3628616333,0.249284610152,-16.0,-0.0
1536693547365671448,29080,1536693547364877880,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-5.02544975281,21.3409614563,0.122648134828,-16.0,-0.0
1536693547414826072,29081,1536693547414424408,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-4.73851060867,21.3051223755,-0.0824281126261,-16.0,-0.0
1536693547459230840,29082,1536693547458854488,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-4.54239845276,21.2833881378,-0.220075249672,-16.0,-0.0
1536693547538801816,29083,1536693547538415704,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-4.11973571777,21.2244911194,-0.491497039795,-16.0,-0.0
1536693547575117592,29084,1536693547569791256,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-4.02215051651,21.2053585052,-0.559639692307,-16.0,-0.0
1536693547618358872,29085,1536693547617798328,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-3.71082639694,21.1682357788,-0.772837460041,-16.0,-0.0
1536693547654990200,29086,1536693547654398904,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-3.51979470253,21.135263443,-0.926824212074,-16.0,-0.0
1536693547738191000,29087,1536693547737936952,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-3.13834381104,21.0580291748,-1.25982320309,-16.0,-0.0
1536693547759281304,29088,1536693547757774584,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-3.04929828644,21.0344314575,-1.35179150105,-16.0,-0.0
1536693547818237720,29089,1536693547817839832,,5,65528,40.5918366,-79.9012441,418.91998291,6.00000021578e-06,16.0,-1.95943422935e-15,-2.77248430252,20.9759368896,-1.60113203526,-16.0,-0.0
