%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1536693546560880088,29663,1536693546559511160,NED,-0.0599999986589,-572.772216797,-42.7252197266,1
1536693546645475288,29664,1536693546644784632,NED,-0.170000001788,-672.772216797,-40.4758415222,3
1536693546674635832,29665,1536693546673901336,NED,-0.170000001788,-672.772216797,-40.4758415222,3
1536693546746746616,29666,1536693546745957528,NED,-0.269999980927,-656.864929199,-38.2473297119,5
1536693546772762008,29667,1536693546772209848,NED,-0.269999980927,-656.864929199,-38.2473297119,5
1536693546838278776,29668,1536693546837677240,NED,-0.379999995232,-656.864929199,55.7144546509,8
1536693546864361912,29669,1536693546863126552,NED,-0.379999995232,-656.864929199,55.7144546509,8
1536693546915523576,29670,1536693546913237464,NED,-0.489999979734,-555.630493164,56.5174980164,10
1536693547005510488,29671,1536693547004667224,NED,-0.599999964237,-555.630493164,57.2360153198,12
1536693547071793528,29672,1536693547069913688,NED,-0.599999964237,-555.630493164,57.2360153198,12
1536693547094881528,29673,1536693547092843096,NED,-0.709999978542,-525.65802002,57.9038085938,14
1536693547133513400,29674,1536693547132718008,NED,-0.709999978542,-525.65802002,57.9038085938,14
1536693547179173432,29675,1536693547178261880,NED,-0.709999978542,-525.65802002,57.9038085938,14
1536693547210014136,29676,1536693547209350904,NED,-0.819999992847,-525.65802002,58.503944397,16
1536693547308249944,29677,1536693547299097592,NED,-0.819999992847,-525.65802002,58.503944397,16
1536693547332411480,29678,1536693547330564856,NED,-0.909999966621,-508.838470459,59.0449447632,19
1536693547363848376,29679,1536693547363098200,NED,-0.909999966621,-508.838470459,59.0449447632,19
1536693547409635992,29680,1536693547408925336,NED,-0.979999959469,-508.838470459,59.5267448425,21
1536693547458135928,29681,1536693547456084536,NED,-0.979999959469,-508.838470459,59.5267448425,21
1536693547522605464,29682,1536693547520779000,NED,-1.01999998093,-479.767608643,59.9663047791,23
1536693547568747032,29683,1536693547567128376,NED,-1.01999998093,-479.767608643,59.9663047791,23
1536693547615049944,29684,1536693547614313432,NED,-1.01999998093,-479.767608643,60.3466911316,25
1536693547654537848,29685,1536693547651539608,NED,-1.01999998093,-479.767608643,60.3466911316,25
1536693547714170328,29686,1536693547713656536,NED,-1.0,-443.149169922,60.6847839355,27
1536693547758719992,29687,1536693547755459544,NED,-1.0,-443.149169922,60.6847839355,27
1536693547816625688,29688,1536693547814176696,NED,-0.930000007153,-443.149169922,60.9721832275,29
1536693547858321336,29689,1536693547854944472,NED,-0.930000007153,-443.149169922,60.9721832275,29
1536693547929974136,29690,1536693547923941656,NED,-0.819999992847,-432.160766602,61.2172889709,31
1536693547971950008,29691,1536693547971096600,NED,-0.819999992847,-432.160766602,61.2172889709,31
1536693548023429816,29692,1536693548022773112,NED,-0.669999957085,-432.160766602,61.4201583862,33
1536693548038087992,29693,1536693548037259000,NED,-0.669999957085,-432.160766602,61.4201583862,33
1536693548153100152,29694,1536693548151383576,NED,-0.479999989271,-408.431640625,61.5807151794,35
