%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1531944031362661313,1409,1531944031362383204,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944031648861965,1410,1531944031648619759,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944032039031646,1411,1531944032037985960,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944032306291973,1412,1531944032306032583,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944032697267312,1413,1531944032697001266,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944033034449577,1414,1531944033032425629,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944033312840325,1415,1531944033312433481,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944033672091561,1416,1531944033671650862,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944034051553832,1417,1531944034051420745,,0,1515,1552,1389,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944034496778020,1418,1531944034496476007,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944034784628740,1419,1531944034784127689,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944035071179313,1420,1531944035070630359,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944035420359995,1421,1531944035420098525,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944035789253315,1422,1531944035789060581,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944036057774850,1423,1531944036056423759,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944036405898584,1424,1531944036405552732,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944036678582320,1425,1531944036677945846,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944037131422535,1426,1531944037130672463,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944037470609302,1427,1531944037470382776,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944037867409426,1428,1531944037867110677,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944038213389408,1429,1531944038213207969,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944038501165734,1430,1531944038500726282,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944038952487471,1431,1531944038952231409,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944039189886914,1432,1531944039189160009,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944039447649550,1433,1531944039447299729,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944039757419070,1434,1531944039756737285,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944040008899528,1435,1531944040008202831,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944040313059537,1436,1531944040312707189,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944040692323647,1437,1531944040690423665,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944041007607036,1438,1531944041005020437,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944041334874853,1439,1531944041332089248,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944041722177221,1440,1531944041721900456,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944041997156396,1441,1531944041996883183,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944042364851533,1442,1531944042364426769,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944042804044469,1443,1531944042803794359,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944043115217693,1444,1531944043114443044,,0,1515,1552,1373,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944043373350602,1445,1531944043373000653,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944043752136160,1446,1531944043751892098,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944044146471776,1447,1531944044146284705,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944044486225172,1448,1531944044485929207,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944044836925342,1449,1531944044836660929,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944045163577043,1450,1531944045163405493,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944045488528249,1451,1531944045487939679,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944045755075576,1452,1531944045754854842,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944046167225902,1453,1531944046166675923,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944046453302639,1454,1531944046453164081,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944046724503969,1455,1531944046723116431,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944047105419081,1456,1531944047105192747,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
1531944047469803794,1457,1531944047469520852,,0,1515,1552,1453,1512,1514,2036,991,2036,1514,1514,1514,1514,1514,1514,1514,1514
