%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1531944031336189060,1891,1531944031334787666,map,243.741256714,131.319274902,64.8757476807,0.0175695084496,-0.0553247652575,-0.997070875327,0.0498011274664
1531944031524792652,1892,1531944031524232818,map,240.62487793,131.007141113,64.8437805176,0.00789388307323,-0.13958382924,-0.989825601977,0.0264446383225
1531944031750354826,1893,1531944031748975992,map,236.787719727,130.718292236,64.8662643433,0.00789388307323,-0.13958382924,-0.989825601977,0.0264446383225
1531944031994126934,1894,1531944031993551964,map,232.131088257,130.285491943,64.8267059326,0.0183624583844,0.0448576874628,-0.998284326755,0.0328483021247
1531944032235768151,1895,1531944032235185885,map,227.762115479,129.696624756,64.6253662109,0.0406429043078,0.161946386167,-0.985398777091,0.0333282529414
1531944032489315524,1896,1531944032488703274,map,223.413253784,128.922119141,64.288772583,0.0406429043078,0.161946386167,-0.985398777091,0.0333282529414
1531944032726581360,1897,1531944032725942135,map,219.165771484,127.965950012,63.9110298157,0.0398154535866,0.186552924669,-0.9798134812,0.0598187095476
1531944032999058916,1898,1531944032998507849,map,214.234069824,126.5730896,63.4533119202,0.0398154535866,0.186552924669,-0.9798134812,0.0598187095476
1531944033234979871,1899,1531944033232900755,map,210.105712891,125.154121399,63.0294418335,0.047899043541,0.197485840118,-0.972681262781,0.112232729695
1531944033493087713,1900,1531944033492393128,map,206.03074646,123.530067444,62.5412254333,0.0557780322388,0.206528366222,-0.967061863957,0.137935478922
1531944033709261693,1901,1531944033708473765,map,202.026473999,121.740722656,61.9346160889,0.0557780322388,0.206528366222,-0.967061863957,0.137935478922
1531944033983657600,1902,1531944033981613876,map,197.435058594,119.475891113,61.0688323975,0.0776904346,0.173235630451,-0.967045858498,0.169634667078
1531944034199311042,1903,1531944034196972953,map,194.205764771,117.755729675,60.3900375366,0.0776904346,0.173235630451,-0.967045858498,0.169634667078
1531944034447128010,1904,1531944034446732142,map,190.016235352,115.39704895,59.409576416,0.0963708569251,0.135538502189,-0.967631358173,0.189819722472
1531944034739293920,1905,1531944034726475261,map,185.84513855,112.932861328,58.3237113953,0.0963708569251,0.135538502189,-0.967631358173,0.189819722472
1531944034971479328,1906,1531944034968297472,map,181.677078247,110.386795044,57.1962852478,0.111510415486,0.0962706883994,-0.966915613172,0.208258442319
1531944035153410349,1907,1531944035152109882,map,178.76789856,108.565544128,56.43151474,0.110505599896,0.0702525950167,-0.967972451398,0.214201817497
1531944035386043530,1908,1531944035385625518,map,174.879394531,106.102241516,55.4470405579,0.110505599896,0.0702525950167,-0.967972451398,0.214201817497
1531944035654014862,1909,1531944035653621330,map,170.649719238,103.376960754,54.4469299316,0.0974375508777,0.0484751776701,-0.97094383426,0.213129424393
1531944035887995134,1910,1531944035886709290,map,167.015045166,101.020942688,53.7084121704,0.0974375508777,0.0484751776701,-0.97094383426,0.213129424393
1531944036174147921,1911,1531944036173395128,map,162.402648926,98.0428009033,52.9607467651,0.0785916104509,0.0201075095121,-0.974704466213,0.208255252927
1531944036372103266,1912,1531944036371567848,map,158.826797485,95.7593917847,52.5242462158,0.0569793586555,0.00379548002264,-0.974629618651,0.21641638909
1531944036605388219,1913,1531944036604821248,map,154.886764526,93.2471923828,52.1660575867,0.0569793586555,0.00379548002264,-0.974629618651,0.21641638909
1531944036826104398,1914,1531944036825092088,map,151.635055542,91.1664581299,51.9455337524,0.0414843512986,0.00768604518972,-0.975208749248,0.217227688608
1531944037061169013,1915,1531944037060434205,map,147.804199219,88.7020797729,51.7434806824,0.0328839697564,-0.000162331838461,-0.976718150694,0.211991208041
1531944037302934428,1916,1531944037302360418,map,143.703918457,86.065032959,51.55443573,0.0328839697564,-0.000162331838461,-0.976718150694,0.211991208041
1531944037586816455,1917,1531944037585862736,map,139.361419678,83.2964172363,51.3470497131,0.028790648174,-0.0181521539038,-0.978374596034,0.204021439367
1531944037809017389,1918,1531944037808569073,map,135.992660522,81.1613311768,51.2022819519,0.028790648174,-0.0181521539038,-0.978374596034,0.204021439367
1531944038105642844,1919,1531944038104693157,map,131.829467773,78.5267944336,51.0479278564,0.0173444251485,0.00639061636692,-0.979649992433,0.199860509516
1531944038308256449,1920,1531944038307105133,map,128.536087036,76.4177322388,50.9434165955,0.0173444251485,0.00639061636692,-0.979649992433,0.199860509516
1531944038591075288,1921,1531944038590222240,map,124.373847961,73.7354736328,50.8316917419,0.0168449169079,-0.00325287007267,-0.979857731059,0.198958524558
1531944038831119344,1922,1531944038830576757,map,121.139419556,71.6487426758,50.695690155,0.0222386443327,-0.00532067094096,-0.978793912518,0.203567212432
1531944039052243873,1923,1531944039051666407,map,117.968971252,69.5947036743,50.524017334,0.0222386443327,-0.00532067094096,-0.978793912518,0.203567212432
1531944039330134313,1924,1531944039329182130,map,113.863441467,66.9239501953,50.3058013916,0.0223624907733,0.00187687039489,-0.979084642609,0.202211915995
1531944039499542707,1925,1531944039499116472,map,111.217475891,65.2090454102,50.1681861877,0.0240498107919,-0.009107685553,-0.979826023181,0.198190870025
1531944039721871769,1926,1531944039720715909,map,107.979003906,63.1159172058,49.9858283997,0.0240498107919,-0.009107685553,-0.979826023181,0.198190870025
1531944039954205054,1927,1531944039953677091,map,104.488975525,60.8627586365,49.7909049988,0.0216310456094,-0.0058246740069,-0.980020858325,0.197629168613
1531944040237248629,1928,1531944040236822969,map,100.379241943,58.2016220093,49.6305198669,0.01553444126,-0.00234923094835,-0.980481633795,0.195981958453
1531944040482498237,1929,1531944040482154880,map,96.8524780273,55.8976020813,49.5453147888,0.0113100018045,-0.000939758266178,-0.980634249857,0.19551897279
1531944040727312137,1930,1531944040725999862,map,93.3347015381,53.6174125671,49.4653358459,0.0113100018045,-0.000939758266178,-0.980634249857,0.19551897279
1531944040977717183,1931,1531944040962365909,map,89.8706665039,51.3699951172,49.432559967,0.00629216428363,-0.00858230755276,-0.981138712629,0.193011862969
1531944041198335800,1932,1531944041197756862,map,86.4086685181,49.0931777954,49.3785247803,0.00629216428363,-0.00858230755276,-0.981138712629,0.193011862969
1531944041427767259,1933,1531944041426759813,map,82.969329834,46.8079719543,49.3268318176,0.000879789195325,0.00679623012266,-0.983600360726,0.180231427909
1531944041717093783,1934,1531944041716547196,map,78.9934844971,44.1278343201,49.3281402588,-0.00437920603351,0.00892765734505,-0.984208864514,0.176731520962
1531944041898028019,1935,1531944041897032284,map,76.4582290649,42.403087616,49.2922210693,-0.00437920603351,0.00892765734505,-0.984208864514,0.176731520962
1531944042233498317,1936,1531944042232517623,map,71.6779022217,39.1463928223,49.130569458,-0.00520776424203,0.0168727032413,-0.98367366398,0.179093031324
1531944042412176832,1937,1531944042411332552,map,69.1459884644,37.3995819092,49.0288162231,-0.00520776424203,0.0168727032413,-0.98367366398,0.179093031324
1531944042660226478,1938,1531944042659731571,map,65.5187683105,34.8541107178,48.9312210083,-0.000282491792319,0.00854893513899,-0.977536328714,0.210593356854
1531944042919557583,1939,1531944042919205426,map,62.1074523926,32.4336242676,48.9274787903,0.00184746186503,-0.0147477518599,-0.97830380942,0.206641591105
1531944043178363126,1940,1531944043174086975,map,58.6622810364,30.0388011932,49.0122261047,0.00184746186503,-0.0147477518599,-0.97830380942,0.206641591105
1531944043408670514,1941,1531944043408023576,map,54.9387359619,27.4941520691,49.0270614624,0.00733136591128,-0.0503120525725,-0.973459052852,0.223142153928
1531944043639483753,1942,1531944043638619378,map,51.8088722229,25.3856334686,48.9223632813,0.00733136591128,-0.0503120525725,-0.973459052852,0.223142153928
1531944043912406087,1943,1531944043909911583,map,47.777381897,22.7294082642,48.6839942932,0.0152571798351,-0.0518202887838,-0.97747594865,0.20401628843
1531944044143728922,1944,1531944044143029697,map,44.8698234558,20.8769702911,48.5097618103,0.0152571798351,-0.0518202887838,-0.97747594865,0.20401628843
1531944044394629072,1945,1531944044393943671,map,40.7741127014,18.3598423004,48.3667488098,0.00447854479423,-0.039433243164,-0.980916792113,0.190334465931
1531944044640218905,1946,1531944044639783998,map,37.2745819092,16.2453117371,48.3408508301,-0.0108765192104,-0.0180566443776,-0.977135731072,0.211568953264
1531944044891005424,1947,1531944044890282743,map,33.4747314453,13.9311008453,48.4196968079,-0.0108765192104,-0.0180566443776,-0.977135731072,0.211568953264
1531944045107114393,1948,1531944045106754172,map,30.2957553864,11.9485750198,48.511341095,-0.0239489836683,0.0078135040006,-0.974495564094,0.222988320094
1531944045402728828,1949,1531944045401585287,map,26.0479736328,9.24226951599,48.7075843811,-0.0249531356286,0.0106709318681,-0.973899940593,0.225349457395
1531944045601742028,1950,1531944045600555287,map,23.5103759766,7.60269212723,48.8388404846,-0.0249531356286,0.0106709318681,-0.973899940593,0.225349457395
1531944045866579195,1951,1531944045865453126,map,19.6254920959,5.01754188538,49.0644836426,-0.0302661853739,0.0221464890193,-0.968167380168,0.247478110194
1531944046109505887,1952,1531944046107490419,map,16.3090553284,2.74102973938,49.30103302,-0.0240737300076,0.0100991998026,-0.969390805595,0.244130964267
1531944046418799871,1953,1531944046418044294,map,12.5111503601,0.0973810255527,49.5325660706,-0.0240737300076,0.0100991998026,-0.969390805595,0.244130964267
1531944046597918385,1954,1531944046596641661,map,9.8090839386,-1.77716827393,49.6233711243,-0.012847915443,-0.0153242468524,-0.97151702635,0.236124471497
1531944046857945039,1955,1531944046857452084,map,6.28888082504,-4.19090509415,49.672580719,-0.00114454097058,-0.0399521763153,-0.971883468571,0.232045334261
1531944047072645159,1956,1531944047072074605,map,3.57902765274,-6.02688884735,49.6567497253,-0.00114454097058,-0.0399521763153,-0.971883468571,0.232045334261
1531944047322964869,1957,1531944047322431659,map,-0.163559943438,-8.52753639221,49.5527648926,0.00962809640433,-0.0180655238792,-0.976751306212,0.213395928781
1531944047555472913,1958,1531944047555047829,map,-3.21976947784,-10.5586175919,49.4186630249,0.00962809640433,-0.0180655238792,-0.976751306212,0.213395928781
1531944047798087034,1959,1531944047797152067,map,-6.64839315414,-12.8355836868,49.281414032,0.0179043705456,-0.00239443228614,-0.978337859846,0.206224955333
1531944048047853949,1960,1531944048047283267,map,-10.1066188812,-15.1424360275,49.1624412537,0.01877677414,0.015261641991,-0.977795203346,0.208161128335
1531944048279508658,1961,1531944048278906136,map,-13.5854434967,-17.5105075836,49.0139465332,0.01877677414,0.015261641991,-0.977795203346,0.208161128335
1531944048546141618,1962,1531944048544790336,map,-17.4109477997,-20.1548671722,48.870765686,0.0157949534911,0.0288087753959,-0.979287759702,0.199790033793
1531944048774488967,1963,1531944048770887562,map,-20.7000293732,-22.3955039978,48.8014984131,0.0153552290209,-0.00992913101401,-0.979537369399,0.200429965946
1531944049010518545,1964,1531944049008600900,map,-24.3082733154,-24.8103218079,48.7482872009,0.0153552290209,-0.00992913101401,-0.979537369399,0.200429965946
1531944049269283296,1965,1531944049268970371,map,-28.5526771545,-27.5712165833,48.7696838379,0.0105277710997,-0.0558483642865,-0.973542171538,0.22132728363
1531944049516544190,1966,1531944049515975524,map,-32.2700958252,-29.8959293365,48.8998184204,0.00864065937607,-0.0786933853918,-0.97288242453,0.217330343353
1531944049802715619,1967,1531944049801167538,map,-36.6655082703,-32.5207901001,49.0719413757,0.00864065937607,-0.0786933853918,-0.97288242453,0.217330343353
1531944050035924490,1968,1531944050035104498,map,-40.4691886902,-34.6401939392,49.1594390869,0.0220436106894,-0.131563870986,-0.977293526984,0.164628032832
1531944050295074647,1969,1531944050294018273,map,-44.684337616,-36.7604522705,49.2703094482,0.0220436106894,-0.131563870986,-0.977293526984,0.164628032832
1531944050513266800,1970,1531944050512576343,map,-48.2890548706,-38.3967628479,49.2893104553,0.0229223866651,-0.16319357834,-0.976403915006,0.13956294257
1531944050756541207,1971,1531944050754691241,map,-52.2685165405,-40.0574188232,49.2312355042,0.0162370290227,-0.151708065228,-0.97936602622,0.132526255961
1531944051047053714,1972,1531944051044544971,map,-56.9650344849,-41.8800430298,49.0556106567,0.0162370290227,-0.151708065228,-0.97936602622,0.132526255961
1531944051272720292,1973,1531944051272055243,map,-61.1073570251,-43.3025588989,48.833530426,0.0299292556899,-0.162473803379,-0.983677458568,0.0713103104422
1531944051509538186,1974,1531944051508805873,map,-65.3264160156,-44.5211982727,48.5984344482,0.0166886985644,-0.191815834821,-0.980971740213,0.0249523096067
1531944051752959536,1975,1531944051752357430,map,-69.5867996216,-45.5101318359,48.4130592346,0.0166886985644,-0.191815834821,-0.980971740213,0.0249523096067
1531944051976360536,1976,1531944051975212707,map,-73.1649398804,-46.1831092834,48.3124809265,-0.00439982622999,-0.166171410816,-0.986025421129,-0.0110259985147
1531944052232867168,1977,1531944052229658015,map,-78.1710968018,-46.9184799194,48.2670021057,-0.0250344508465,-0.139273176764,-0.989115164256,-0.0403416700632
1531944052492996900,1978,1531944052492110573,map,-82.4332046509,-47.3757667542,48.3239326477,-0.0250344508465,-0.139273176764,-0.989115164256,-0.0403416700632
1531944052715191961,1979,1531944052713511913,map,-86.5851821899,-47.6870155334,48.4682807922,-0.039368258796,-0.110769225968,-0.990505488474,-0.0712684788736
1531944052994449188,1980,1531944052992413975,map,-91.4675979614,-47.9250640869,48.7465019226,-0.039368258796,-0.110769225968,-0.990505488474,-0.0712684788736
1531944053201253774,1981,1531944053199751069,map,-94.8865280151,-48.036945343,48.9959602356,-0.047515920743,-0.0678807310104,-0.992691878437,-0.0877341331447
1531944053480595385,1982,1531944053473669949,map,-99.5795669556,-48.1535339355,49.372959137,-0.0481595303814,-0.0474483951138,-0.993511260979,-0.0914586449897
1531944053652466999,1983,1531944053650567337,map,-102.468978882,-48.2178611755,49.5911331177,-0.0481595303814,-0.0474483951138,-0.993511260979,-0.0914586449897
1531944053917969192,1984,1531944053912780762,map,-106.731399536,-48.3153266907,49.8909454346,-0.0407164305127,-0.0191108020332,-0.994067755884,-0.0990264926364
1531944054144442165,1985,1531944054142788293,map,-110.306228638,-48.4123497009,50.1271324158,-0.031040302488,0.00599948028801,-0.993564183944,-0.108769105178
1531944054353228589,1986,1531944054350691845,map,-113.829566956,-48.5229225159,50.3443412781,-0.031040302488,0.00599948028801,-0.993564183944,-0.108769105178
1531944054635543228,1987,1531944054634726788,map,-118.246673584,-48.6741600037,50.5507621765,-0.018035385777,0.00799299736459,-0.994010348003,-0.107490766658
1531944054880426454,1988,1531944054879738205,map,-122.099708557,-48.8144035339,50.6054420471,-0.018035385777,0.00799299736459,-0.994010348003,-0.107490766658
1531944055105364978,1989,1531944055104750808,map,-125.99005127,-48.9592933655,50.5013046265,-0.000586026435142,0.00732595648199,-0.994854956173,-0.101042580692
1531944055354129512,1990,1531944055353087826,map,-129.905609131,-49.1037330627,50.3138771057,-0.000586026435142,0.00732595648199,-0.994854956173,-0.101042580692
1531944055589596542,1991,1531944055588237068,map,-133.504928589,-49.2389945984,50.1120223999,0.0145473943607,-0.00197655154752,-0.995791423175,-0.0904649550527
1531944055812470991,1992,1531944055811449049,map,-137.225799561,-49.3751449585,49.9164352417,0.0145473943607,-0.00197655154752,-0.995791423175,-0.0904649550527
1531944056087659109,1993,1531944056086992524,map,-142.365432739,-49.5712776184,49.6891517639,0.0191918310617,0.000428326008021,-0.996556908896,-0.0806586479463
1531944056303961303,1994,1531944056303412604,map,-146.155548096,-49.7073402405,49.6096611023,0.0122362549757,-0.0115126900694,-0.99716660539,-0.0733245738287
