%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1531944031357177687,5752,1531944031356896089,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.463602066,-2.41049861908,-0.305700808764,-16.0,-16.809009552
1531944031412919028,5753,1531944031412531576,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.4708881378,-2.19464635849,-0.296207219362,-16.0,-16.8064441681
1531944031467551933,5754,1531944031465804846,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.4807491302,-2.06110477448,-0.242061018944,-16.0,-16.8064441681
1531944031519310946,5755,1531944031518566505,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.5214214325,-1.90287840366,-0.163218483329,-16.0,-16.94880867
1531944031571682177,5756,1531944031571320484,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.5715637207,-1.79477596283,-0.0607614293695,-16.0,-17.1842403412
1531944031602958863,5757,1531944031602497491,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.6201171875,-1.74093413353,0.0177762135863,-16.0,-17.1842403412
1531944031640206658,5758,1531944031639945316,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.6443119049,-1.73076438904,0.0528990700841,-16.0,-17.1842403412
1531944031668518700,5759,1531944031668027793,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.6929607391,-1.7324256897,0.0921251773834,-16.0,-17.4496459961
1531944031742544759,5760,1531944031742107003,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.7614421844,-1.76799428463,0.0443494580686,-16.0,-17.4496459961
1531944031770472997,5761,1531944031769721261,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.8104629517,-1.79608380795,-0.0298852380365,-16.0,-17.5008392334
1531944031809028268,5762,1531944031808486705,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.8606433868,-1.83391571045,-0.0922080278397,-16.0,-17.5008392334
1531944031916208177,5763,1531944031910074318,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.9510421753,-1.99573051929,-0.189629673958,-16.0,-17.5149974823
1531944031987580822,5764,1531944031987065019,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.9902153015,-2.1295876503,-0.255553632975,-16.0,-17.5612163544
1531944032034957894,5765,1531944032034544522,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0236988068,-2.26755213737,-0.366735100746,-16.0,-17.5612163544
1531944032055673979,5766,1531944032055368862,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0353908539,-2.31413865089,-0.419361203909,-16.0,-17.5612163544
1531944032085609270,5767,1531944032083200846,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0482387543,-2.41082429886,-0.518734931946,-16.0,-17.5945224762
1531944032160332058,5768,1531944032159798911,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0658798218,-2.55389499664,-0.699171900749,-16.0,-17.5945224762
1531944032224325255,5769,1531944032220923529,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0822467804,-2.70305871964,-0.849464356899,-16.0,-17.5427970886
1531944032247438789,5770,1531944032247155912,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0727596283,-2.76537108421,-0.898255109787,-16.0,-17.5427970886
1531944032292020944,5771,1531944032291247352,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0752563477,-2.91987204552,-1.04001247883,-16.0,-17.6238574982
1531944032357653390,5772,1531944032357417296,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0566997528,-3.08440732956,-1.16416656971,-16.0,-17.6238574982
1531944032455711117,5773,1531944032453853951,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-18.0064353943,-3.40267896652,-1.29838263988,-16.0,-17.5712528229
1531944032509234593,5774,1531944032507936430,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.9843654633,-3.52009177208,-1.36134374142,-16.0,-17.5582504272
1531944032561399778,5775,1531944032560541963,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.9252700806,-3.77499008179,-1.42572009563,-16.0,-17.520111084
1531944032632578921,5776,1531944032631950095,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.8762130737,-3.98469257355,-1.46251022816,-16.0,-17.520111084
1531944032717333355,5777,1531944032717008846,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.8039417267,-4.2559967041,-1.50981974602,-16.0,-17.5193767548
1531944032734725121,5778,1531944032734191782,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.7842884064,-4.32384395599,-1.5276132822,-16.0,-17.5193767548
1531944032785665550,5779,1531944032784746743,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.7219390869,-4.52551269531,-1.59783446789,-16.0,-17.4650707245
1531944032862447742,5780,1531944032861451048,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.6572742462,-4.72878551483,-1.67918527126,-16.0,-17.4650707245
1531944032926961958,5781,1531944032926581226,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.5665454865,-5.01281642914,-1.78688716888,-16.0,-17.3359775543
1531944033011567561,5782,1531944033011200205,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.4723682404,-5.30278873444,-1.90783119202,-16.0,-17.2231578827
1531944033066045236,5783,1531944033065662520,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.4291706085,-5.44706487656,-1.94558382034,-16.0,-17.2231578827
1531944033112016690,5784,1531944033111288601,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.3568992615,-5.66413068771,-1.98980784416,-16.0,-17.1653347015
1531944033155119821,5785,1531944033154799408,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.3152980804,-5.81235647202,-2.02455639839,-16.0,-17.1858654022
1531944033231958269,5786,1531944033230879111,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.2196140289,-6.11398410797,-2.13032698631,-16.0,-17.1858654022
1531944033292986471,5787,1531944033290526559,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.1526832581,-6.31360626221,-2.21885538101,-16.0,-17.1237545013
1531944033341155280,5788,1531944033338799559,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.1152572632,-6.43509721756,-2.27274680138,-16.0,-17.1237545013
1531944033399974640,5789,1531944033399037625,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-17.0273780823,-6.72088003159,-2.38503336906,-16.0,-17.05809021
1531944033476447524,5790,1531944033476082663,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.9629001617,-6.9115986824,-2.4721364975,-16.0,-16.914855957
1531944033509521088,5791,1531944033508822855,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.921125412,-7.0288939476,-2.5651986599,-16.0,-16.914855957
1531944033533298423,5792,1531944033532797052,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.8957519531,-7.08881235123,-2.62176799774,-16.0,-16.914855957
1531944033629788455,5793,1531944033629118894,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.779302597,-7.35506820679,-2.92025566101,-16.0,-16.7581596375
1531944033689584030,5794,1531944033689158466,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.7145690918,-7.52333593369,-3.07797241211,-16.0,-16.6065406799
1531944033738413344,5795,1531944033737759367,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.6727256775,-7.63592290878,-3.16861701012,-16.0,-16.6065406799
1531944033809614087,5796,1531944033808288052,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.5956115723,-7.85365343094,-3.31978368759,-16.0,-16.5792770386
1531944033840912117,5797,1531944033840507481,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.5757846832,-7.91661548615,-3.35506939888,-16.0,-16.5792770386
1531944033891939106,5798,1531944033891576677,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.5239639282,-8.0790605545,-3.43121433258,-16.0,-16.5926265717
1531944033949849963,5799,1531944033947874654,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.4760360718,-8.24761962891,-3.51153659821,-16.0,-16.7077674866
1531944034010107613,5800,1531944034009511587,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.4305686951,-8.39834499359,-3.57746362686,-16.0,-16.7077674866
1531944034038607878,5801,1531944034037534705,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.4177017212,-8.44154834747,-3.60887694359,-16.0,-16.7077674866
1531944034090548682,5802,1531944034089764530,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.3715934753,-8.58148097992,-3.71780347824,-16.0,-16.7625331879
1531944034150760189,5803,1531944034150013477,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.347612381,-8.66111087799,-3.76683402061,-16.0,-16.7625331879
1531944034199134372,5804,1531944034195902372,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.3122215271,-8.79473876953,-3.85868191719,-16.0,-16.7822170258
1531944034238462947,5805,1531944034237273263,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.2887439728,-8.88250255585,-3.92477846146,-16.0,-16.7822170258
1531944034274751360,5806,1531944034274088679,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.267578125,-8.95375919342,-3.98720645905,-16.0,-16.8653564453
1531944034317406591,5807,1531944034317087170,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.244260788,-9.03211021423,-4.06407213211,-16.0,-16.8653564453
1531944034401217099,5808,1531944034400662353,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.2047691345,-9.17743682861,-4.19896221161,-16.0,-16.8698158264
1531944034419207835,5809,1531944034418955550,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.1836585999,-9.25473022461,-4.27149486542,-16.0,-16.8698158264
1531944034492707756,5810,1531944034491997459,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.1610240936,-9.35871219635,-4.34672641754,-16.0,-17.0417976379
1531944034513249091,5811,1531944034512388972,,5,65528,40.5922628,-79.8951673,409.769989014,-16.0,-3.00000010256e-06,-1.95943451124e-15,-16.1551799774,-9.38995742798,-4.37544488907,-16.0,-17.0417976379
